,teamNumber,nameShort,location,latitude,longitude
627,1876,Beachbotics,"nan, Hilton Head Island, South Carolina",32.2243912,-80.7412848
268,1880,Warriors of East Harlem,"nan, New York, New York",40.7550963,-73.4763586
629,1885,ILITE Robotics,"Haymarket, Virginia",38.8121398,-77.6368038
630,1891,Bullbots,"Meridian, Idaho",43.6086295,-116.392326
631,1895,Lambda Corps,"Manassas, Virginia",38.7509488,-77.4752667
556,1896,Concussive Engineers,"Traverse City, Michigan",44.7606441,-85.6165301
205,1899,Saints Robotics,"Bellevue, Washington",47.6144219,-122.192337
330,1902,Exploding Bacon,"Orlando, Florida",28.5421109,-81.3790304
635,1908,ShoreBots,"Eastville, Virginia",37.3526337,-75.9457726
636,1912,Team Combustion,"Slidell, Louisiana",30.2751945,-89.7811745
247,1915,MTHS Firebird Robotics,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
638,1918,NC GEARS,"Fremont, Michigan",43.467517,-85.942001
639,1920,McMain Hurricanes,"New Orleans, Louisiana",29.9759983,-90.0782127
640,1922,Oz-Ram,New Hampshire,43.4849133,-71.6553992
641,1923,The MidKnight Inventors,"Plainsboro, New Jersey",40.3334409,-74.6004341
642,1927,Tempest,"Biloxi, Mississippi",30.4007626,-88.8893818
589,1939,THE KUHNIGITS,"Kansas City, Missouri",39.100105,-94.5781416
644,1940,The Tech Tigers,"Benton Harbor, Michigan",42.1167065,-86.4541894
60,1965,Firebirds,"nan, Boston, Massachusetts",42.3514972,-71.06056
125,1967,The Janksters,"nan, San Jose, California",37.3565689,-121.9011479
647,1972,Searing Engineering,"El Centro, California",32.792,-115.563051
60,1973,Brighton Burning Tiger,"nan, Boston, Massachusetts",42.3514972,-71.06056
649,1977,Loveland High Robotics PowerSquids,"Loveland, Colorado",40.385549,-105.04436132094955
612,1982,Cougar Robotics,"Shawnee, Kansas",39.0273676,-95.7627535
204,1983,Skunk Works Robotics,"nan, Seattle, Washington",47.6546655,-122.30979428415324
329,1984,Raider Revolution Robotics,"nan, Overland Park, Kansas",38.9265622,-94.7211894
653,1985,Robohawks,"Florissant, Missouri",38.7919683,-90.3227803
654,1986,Team Titanium,"Lee's Summit, Missouri",38.9107156,-94.3821295
567,1987,Broncobots,"Lee’s Summit, Missouri",38.9107156,-94.3821295
656,1989,Viking Robotics,"Vernon Township, New Jersey",41.1984287,-74.4832132
89,1991,Dragons,"Hartford, Connecticut",41.7688459,-72.6816303
593,1994,Horse Power!,"Kansas City, Kansas",39.1134562,-94.626497
