,teamNumber,nameShort,location,latitude,longitude
505,2986,ASTEC Explorers,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
1026,2987,Rogue Robotics,"Farmington, Minnesota",44.6402434,-93.1435497
1027,2988,RoboGenesis,"Berryville, Virginia",39.1517713,-77.9822193
1028,2989,Star Tech,"nan, Richfield, Minnesota",44.889115,-98.0985586
1029,2990,Hotwire,"Aumsville, Oregon",44.8409548,-122.870924
1030,2992,The SS Prometheus,"Mandeville, Louisiana",30.3582305,-90.0657477
1031,2993,InTech MegaBots,"North Logan, Utah",41.7693747,-111.8046654
259,2996,Cougars Gone Wired,"Colorado Springs, Colorado",38.8339578,-104.825348
179,2998,VikingBots,"Richmond, Virginia",37.5385087,-77.43428
1034,3000,Jeffersontown Robochargers,"nan, Louisville, Kentucky",38.09288,-85.65977
1035,3003,TAN(X),"Canandaigua, New York",42.850682,-77.31914542488306
181,3004,Bronx Knights,"Bronx, New York",40.8466508,-73.8785937
964,3005,RoboChargers,"nan, Dallas, Texas",32.8715045,-96.77796664864864
1038,3006,Red Rock Robotics,"Salt Lake City, Utah",40.7596198,-111.886797
1039,3007,Robotitans,"Oakdale, Minnesota",44.985624,-92.9645794
173,3008,Team Magma,"Honolulu, Hawaii",21.304547,-157.855676
1041,3009,High Scalers,"Boulder City, Nevada",35.9787638,-114.8337739
1042,3010,The Red Plague,"Centerburg , Ohio",40.3045067,-82.6962829
1043,3015,Ranger Robotics,"Spencerport, New York",43.18645,-77.803897
19,3016,CyCreek Crusaders,"nan, Houston, Texas",29.825009,-95.478675
1045,3017,Patriots,"Fresh Meadows, New York",40.7348246,-73.7934668
1046,3018,Nordic Storm,"Saint Peter, Minnesota",44.3238384,-93.9585295
1047,3019,Firebirds,"Scottsdale, Arizona",33.4942189,-111.9260184
959,3021,The  Agency,"Escondido, California",33.1216751,-117.0814849
1049,3023,STARK Industries,"Elk River, Minnesota",45.3038538,-93.5671825
1050,3024,My Favorite Team,"Ashland, Oregon",42.1972487,-122.7153995
1051,3026,Orange Crush,"Delano, Minnesota",45.0419073,-93.7891331
1052,3027,Seraphim Systems,"Ventura, California",34.4458248,-119.0779359
1015,3029,T-STEM Titans,"Pharr, Texas",26.1947962,-98.1836216
1054,3035,Droid Rage,"Corpus Christi, Texas",27.7635302,-97.4033191
1055,3036,DROBA Warriors,"Deer River, Minnesota",47.3328087,-93.7928136
1056,3037,GLOBOTS,"Longview, Texas",32.5007031,-94.74049
1057,3038,ICE,"North Branch, Minnesota",45.5113515,-92.9802176
1058,3039,Wildcat Robotics,"Destrehan, Louisiana",29.960933,-90.3705407077716
919,3042,Cobalt Catalysts,"Apple Valley, Minnesota",44.7319094,-93.21772
1060,3043,Dragons,"El Paso, Texas",31.7550511,-106.4882345
1061,3044,Team 0xBE4,"Ballston Spa, New York",43.0009087,-73.8490111
1062,3045,The Gear Gremlins,"nan, San Mateo, California",37.6535403,-122.4168664
1063,3048,Cutthroat Robotics,"nan, Mesa , Arizona",33.4122787,-111.8739828
1064,3049,BremerTron,"Bremerton, Washington",47.5653663,-122.6246836
1065,3053,VB Stingers,"Queens Village, New York",40.7267692,-73.7415208
1066,3054,IceStorm,"Grand Marais, Minnesota",47.750467,-90.334675
1067,3055,Furious George,"Austin, Minnesota",43.6680928,-92.9744896
1068,3056,Pirates,"Crookston, Minnesota",47.7739988,-96.6081167
1069,3058,AnnDroids,"Annandale, Minnesota",45.2627428,-94.1244271
1070,3061,Huskie Robotics,"Naperville, Illinois",41.7728699,-88.1479278
1071,3062,Spartan Robotics,"Natrona Heights, Pennsylvania",40.6232405,-79.7297287
1072,3067,Robovikes,"Geneva, Illinois",41.8875281,-88.3053525
1073,3070,Team Pronto,"Shoreline, Washington",47.7564667,-122.3437497
1074,3072,Backwoods Bots,"Wytheville, Virginia",36.9479966,-81.0869747
817,3081,RoboEagles,"Bloomington, Minnesota",44.8322405,-93.3204872
747,3082,Chicken Bot Pie,"Minnetonka, Minnesota",44.9405086,-93.4638936
1077,3090,Ramhawks,"Winona, Minnesota",43.9582272,-91.7807784
1078,3091,100 Scholars,"263 Decatur Street , Atlanta, Georgia",33.74989025,-84.381294125
552,3096,The Village Bulldogs,"Detroit, Michigan",42.3315509,-83.0466403
896,3098,The Captains,"Waterford, Michigan",42.7022527,-83.402718
725,3100,Lightning Turtles,"Mendota Heights, Minnesota",44.8835768,-93.1382749
1082,3102,Tech-No-Tigers,"Nevis, Minnesota",46.9651482,-94.8395533
19,3103,Iron Plaid,"nan, Houston, Texas",29.825009,-95.478675
1084,3104,The Cyber Rams,"Stamford, Connecticut",41.0534302,-73.5387341
45,3110,SeaBots,"Chicago, Illinois",41.8755616,-87.6244212
539,3120,RoboKnights,"Sherman Oaks, California",34.1508718,-118.4489865
1087,3122,The Alluminators,"New Ulm, Minnesota",44.3140261,-94.4614177
291,3128,Aluminum Narwhals,"nan, San Diego, California",-53.16129205,-70.93304406533326
724,3130,The East Ridge Robotic Ominous RaptorS - the ERRORS,"Woodbury, Minnesota",44.919896,-92.9339449
1090,3131,Gladiators,"Gladstone, Oregon",45.3803261,-122.5945507
1047,3133,Coronado Robotics,"Scottsdale, Arizona",33.4942189,-111.9260184
1092,3134,The Accelerators ,"Cass Lake, Minnesota",47.379398,-94.60415
45,3135,Robotic Colonels,"Chicago, Illinois",41.8755616,-87.6244212
1094,3136,Official Robot Constructors of America (ORCA),"Ashland, Virginia",37.7594012,-77.4806603
1095,3137,T-Birds ,"Bohemia , New York",40.7694091,-73.1148664
1096,3138,Innovators Robotics,"Dayton, Ohio",39.7589478,-84.1916069
469,3140,Flagship,"Knoxville, Tennessee",35.9603948,-83.9210261
1098,3142,Aperture,"Newton, New Jersey",41.0582103,-74.7530943
1099,3145,TeraViks,"Coeur d'Alene, Idaho",47.6742994,-116.7811531
1100,3146,GRANBY GRUNTS,"Granby, Connecticut",41.9466667,-72.8386111
1101,3147,Munster HorsePower,"Munster, Indiana",41.5644798,-87.5125412
1102,3151,Cyberstorm,"Sewell, New Jersey",39.7665029,-75.1443435
1103,3152,KTC-Monsters,"Idabel, Oklahoma",33.8956647,-94.8263281
30,3157,Eastridge Robotics,"nan, Rochester, New York",43.1100257,-77.54586782478958
1105,3160,FROG:  FIRST Robotics Organization of Grove,"Grove, Oklahoma",36.5898616,-94.7685084
1106,3163,ROARBOTS,"Henryetta, Oklahoma",35.4396625,-95.9865145
444,3164,Stealth Tigers,"Tampa, Florida",27.9477595,-82.458444
1108,3166,First Year Ravens,"Sandy, Utah",40.5710454,-111.8953815
144,3167,Mechanical Misfits,"nan, Philadelphia, Pennsylvania",39.9553946,-75.1568023
1110,3168,Warriors,"Suffolk, Virginia",36.7282096,-76.5835703
1111,3171,HURRICANES,"Westhampton Beach, New York",40.8102203,-72.6430174
1112,3172,HorsePOWER,"Salina, Kansas",38.8402805,-97.6114237
30,3173,IgKnighters,"nan, Rochester, New York",43.1100257,-77.54586782478958
1114,3175,Knight Vision,"Grosse Pointe Woods, Michigan",42.4435616,-82.9069508
1115,3176,Purple Precision,"Brownsburg, Indiana",39.8433769,-86.3977736
1116,3179,The A.N.T.,"Adair, Oklahoma",35.8783136,-94.6567402
1117,3180,Blaise of Glory,"Trafalgar, Indiana",39.4161604,-86.150823
1118,3181,Pittsford Panthers,"nan, Pittsford, New York",43.1100257,-77.54586782478958
1119,3182,Athena's Warriors,"West Hartford, Connecticut",41.77151045,-72.70724121346959
1120,3184,Blaze Robotics,"Burnsville, Minnesota",44.7670567,-93.2773887
303,3187,Titans,"Phoenix, Arizona",33.4484367,-112.074141
1122,3189,Circuit Breakers,"Placerville, California",38.7296252,-120.798546
1123,3192,Tiger Bytes,"Tigard, Oregon",45.4307473,-122.771933
1124,3193,Falco Tech,"Austintown, Ohio",41.097507,-80.74414083579043
1125,3196,Team SPORK,"Mooresville, North Carolina",35.5848596,-80.8100724
1126,3197,HexHounds,"Cedarburg, Wisconsin",43.2966545,-87.9875348
1127,3200,Raptacon,"Centennial, Colorado",39.579155,-104.8769227
1128,3201,Ross Rambotics,"Hamilton, Ohio",39.2085354,-84.5501874
810,3202,KnightBots,"St. Paul, Minnesota",44.9497487,-93.0931028
1130,3204,Steampunk Penguins,"Jamaica Estates, New York",40.71334555,-73.78251095420785
1131,3205,Patriots,"Concord, Massachusetts",42.4605189,-71.3488963
1132,3206,Royal T-Wrecks,"Woodbury , Minnesota",44.919896,-92.9339449
1133,3212,YME Stingbots,"Granite Falls, Minnesota",44.8099575,-95.5455752
493,3215,Apollo,"nan, Greensboro, North Carolina",36.1270734,-79.8607732
1135,3216,MR T,"Missoula, Montana",46.8701049,-113.995267
1136,3218,Panther Robotics,"Bonney Lake , Washington",47.1870191,-122.1702293
990,3219,TREAD,"Auburn, Washington",47.3075369,-122.2301808
1138,3220,Mechanics of Mayhem,"Spangle, Washington",47.4273936,-117.3801986
1139,3221,KM Royals,"Kent, Washington",47.3826903,-122.2270272
1140,3223,Retrobotics,"Silverdale, Washington",47.6594091,-122.6766317
1141,3225,Wolverine Robotics,"West Valley City, Utah",40.6967254,-111.986821
1142,3229,Hawktimus Prime,"Holly Springs, North Carolina",35.6512655,-78.8336218
1038,3230,PrototypeX,"Salt Lake City, Utah",40.7596198,-111.886797
1144,3233,Bots of the Round Table,"Satellite Beach, Florida",28.1761233,-80.5900519
1145,3234,Red Arrows,"Lowell, Michigan",42.933601,-85.3418551
688,3236,TRIFORCE,"Franklin, Massachusetts",42.5896205,-72.6110645
989,3237,Bionic Braves,"Spanaway, Washington",47.0979462,-122.4243422
1148,3238,Cyborg Ferrets,"Anacortes, Washington",48.5020123,-122.623735
1149,3239,Birds of Prey,"Layton, Utah",41.0751048,-111.9741925
196,3240,Team Orion,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1151,3241,Davinci Dragon Army,"Ogden, Utah",41.2230048,-111.9738429
1152,3242,ILLUMICATS,"Ocala, Florida",29.1871986,-82.1400923
1038,3243,Amperes,"Salt Lake City, Utah",40.7596198,-111.886797
1154,3244,Granite City Gear Heads,"St. Cloud, Minnesota",45.5616075,-94.1642004
1108,3245,Ravens,"Sandy, Utah",40.5710454,-111.8953815
762,3247,Robopack,"Shawnee, Oklahoma",35.3272928,-96.9253004
267,3250,Kennedy Robotics,"nan, Sacramento, California",-19.9273793,-47.1478314
1158,3251,Savage Pride,"Salmon, Idaho",45.1759213,-113.895773
959,3255,Super NURDs,"Escondido, California",33.1216751,-117.0814849
125,3256,WarriorBorgs,"nan, San Jose, California",37.3565689,-121.9011479
1161,3257,Vortechs,"Lincoln, California",38.859829500000004,-121.34239205792437
416,3258,MADawgs,"Martinsville, Virginia",36.6915262,-79.8725386
1163,3259,Thoroughbots,"nan, Somerset, Kentucky",50.9447793,-2.6702367
54,3260,SHARP,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
1165,3265,Techno Tribe,"Powder Springs, Georgia",33.8595492,-84.683824
1166,3266,Robots-R-Us,"Eaton, Ohio",39.7439398,-84.6364891
1167,3267,Mariner Robotics,"Silver Bay, Minnesota",47.2942968,-91.2573708
1168,3268,Vahallabots,"Kenmore, Washington",47.7573202,-122.2440148
1169,3274,Rocktown Robotics,"Harrisonburg, Virginia",38.4493315,-78.8688833
1092,3275,The Regulators,"Cass Lake, Minnesota",47.379398,-94.60415
1171,3276,TOOLCATS,"New London, Minnesota",45.3010756,-94.9441773
1172,3277,ProDigi,"Thief River Falls, Minnesota",48.1172301,-96.1770667
1173,3278,QWERTY Robotics,"Detroit Lakes, Minnesota",46.817181,-95.845325
964,3282,Dallas Robo Tigers,"nan, Dallas, Texas",32.8715045,-96.77796664864864
1175,3283,3283 Coyote Robotix,"Clarksburg, Maryland",39.219556499999996,-77.26784132589286
1176,3284,Camdenton 4H LASER,"Camdenton, Missouri",38.0050131,-92.7507122
1177,3288,Punchers,"Big Piney, Wyoming",42.5381646,-110.113681
1178,3289,Soaring Eagle,"Draper, Utah",40.5247777,-111.8627989
1179,3290,Robo Bears LOWbotics,"Baudette, Minnesota",48.7124408,-94.600171
1180,3291,Au Pirates,"Brooklyn Park, Minnesota",45.1004807,-93.3443585
1181,3292,The Aluminum Falcon,"Benson, Minnesota",45.3149604,-95.6000349
1182,3293,OtterBots,"Fergus Falls, Minnesota",46.283015,-96.077558
1183,3294,Backwoods Engineers,"Pine River, Minnesota",46.7180163,-94.4041625
833,3295,Poly Techs,"nan, Riverside, California",33.8908251,-117.2233955
1185,3297,Full Metal Jackets,"Perham, Minnesota",46.5944042,-95.5725415
1186,3298,ArrowBots,"Pipestone, Minnesota",44.0270012,-96.2566582
859,3299,Warehouse Crew,"Chaska, Minnesota",44.7894072,-93.6021791
1188,3300,Midwest WARRIORS,"Ortonville, Minnesota",45.304687,-96.444779
1189,3302,TurboTrojans,"Clawson, Michigan",42.5333682,-83.1463166
459,3303,Metallic Thunder,"Fresno, California",36.7394421,-119.7848307
1060,3305,Parkland Matador Robotics,"El Paso, Texas",31.7550511,-106.4882345
462,3309,Friarbots,"Anaheim, California",33.8347516,-117.911732
1193,3310,Black Hawk Robotics,"Heath, Texas",32.8365147,-96.474987
1194,3313,Mechatronics,"Alexandria, Minnesota",45.8835101,-95.3745015
1195,3314,Mechanical Mustangs,"Clifton, New Jersey",40.8584328,-74.1637553
1196,3318,RoboDragons,"Lawrenceville, Georgia",33.9566391,-83.9890066
190,3319,G.R.E.A.T. (Grissom Robotics Engineering Applications Team),"Huntsville, Alabama",34.729847,-86.5859011
1198,3321,Superior Robotics,"Superior, Arizona",33.293945,-111.0962305
296,3322,Eagle Imperium,"nan, Ann Arbor, Michigan",42.2737117,-83.74215116398906
1200,3323,Potential Energy,"Litchfield, New Hampshire",42.8442536,-71.4797889
263,3324,The Metrobots,"Columbus, Ohio",39.9622601,-83.0007065
1202,3328,NohoRobo,"North Hollywood, California",34.1649502,-118.3747521
1203,3329,Wildbots,"Kingsland, Georgia",30.7999563,-81.6898261
1204,3330,System of the Corn ,"St. Charles, Missouri",38.7877791,-90.6747372
1205,3331,Tarheel Robots,"Chapel Hill, North Carolina",35.9131542,-79.05578
1206,3335,Cy-Borgs,"Cypress, Texas",29.9691116,-95.6971686
1207,3336,Zimanators,"Swansboro, North Carolina",34.6896728,-77.1232174
1208,3337,Panthrobotics,"Baton Rouge, Louisiana",30.4507936,-91.1391153
1209,3340,UCHS MagneGeeks,"Union City, New Jersey",40.7795455,-74.0237512
291,3341,Option 16,"nan, San Diego, California",-53.16129205,-70.93304406533326
1211,3344,Robocopz,"Fayetteville, Georgia",33.4487257,-84.4549262
196,3345,Metal Jackets,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1213,3350,T-BOTS,"Texarkana, Texas",33.44667445,-94.07714830522015
1214,3352,Flaming Monkeys 4-H Robotics Club,"Belvidere, Illinois",42.2579991,-88.841734
1215,3355,Purple Vipers,"Arlington, Texas",32.7355816,-97.1071186
56,3356,MC2STEM Maniacs,"Cleveland, Ohio",41.4996574,-81.6936772
323,3357,COMETS,"Grand Rapids, Michigan",42.9632405,-85.6678639
1218,3359,Royal Robotics,"Portsmouth, Virginia",36.8320081,-76.297699
1219,3361,Governators,"Fishersville, Virginia",38.098961,-78.98593583061749
1220,3366,Plowbots,"Roscoe, Texas",32.441615,-100.539297
1221,3367,col,"White Earth, Minnesota",47.0966328,-95.843299
1222,3370,Aftershock,"Irving, Texas",32.8295183,-96.9442177
1223,3373,Team RoboHawk,"Warrenton, Virginia",38.7135498,-77.795367
1224,3374,RoboBroncs,"Jackson, Wyoming",43.479965,-110.761815
1225,3381,Manitowoc County Droid Rage 3381,"Valders, Wisconsin",44.0661044,-87.8842583
1226,3389,TEC Tigers,"Salisbury, Maryland",38.366027,-75.6009964
1227,3393,Horns of Havoc,"Puyallup , Washington",47.1849009,-122.29214
1228,3397,Robolions,"University City, Missouri",38.6569083,-90.3103443
552,3398,Crushing Crusaders,"Detroit, Michigan",42.3315509,-83.0466403
1230,3402,ROBOMonkeys,"Lenoir, North Carolina",35.2590371,-77.6484879
1231,3407,Mustybots,"Arden Hills, Minnesota",45.0761409,-93.1666945
238,3408,Killa-Byte Cubs,"nan, Los Angeles, California",34.0049604,-117.7877947
21,3410,L.I.F.E.,"nan, Miami, Florida",25.85008245,-80.19365656482097
1234,3414,Hackbots,"nan, Farmington, Michigan",42.5118521,-83.3584196
184,3417,Mechatronics,"Austin, Texas",30.2711286,-97.7436995
1236,3418,Robo Riot,"Sheboygan Falls, Wisconsin",43.7291617,-87.8106439
268,3419,RoHawks,"nan, New York, New York",40.7550963,-73.4763586
1238,3451,The ANOMALY,"Sanford, Maine",43.438878,-70.7739832
1239,3452,GreengineerZ,"Berrien Springs, Michigan",41.9464336,-86.3388965
1240,3453,DEM BOTS,"Winchester, California",33.7068274,-117.084388
1241,3454,Z Bots,"Mahtomedi, Minnesota",45.0696886,-92.9516037
246,3455,Robot Revolution,"Alexandria, Virginia",38.8051095,-77.0470229
1243,3457,MacBotics,"Lawton, Oklahoma",34.6086854,-98.3903305
31,3458,Code Blue,"Holland, Michigan",42.7876022,-86.1090828
1245,3459,Team PyroTech,"Cary, North Carolina",35.7882893,-78.7812081
1246,3461,Operation PEACCE Robotics ,"Bristol, Connecticut",41.418581450000005,-73.25556968403814
1247,3464,Sim-City,"Simsbury, Connecticut",41.8708632,-72.80496085992152
1248,3465,The Omega Factor,"Mustang, Oklahoma",35.384227,-97.7244813
1249,3466,Vikings Robotics,"Westford , Massachusetts",42.5792583,-71.4378411
1250,3467,Windham Windup,"Windham, New Hampshire",42.8006441,-71.304229
1251,3468,MAGNAtech,"West Monroe, Louisiana",32.5184775,-92.1476353
1252,3470,Cyborg Zombies,"Temecula, California",33.4946353,-117.1473661
1253,3473,3473: Team Sprocket,"nan, Diamond Bar, California",34.0049604,-117.7877947
835,3476,Code Orange,"nan, Irvine, California",33.6964686,-117.839047
196,3481,Bronc Botz,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1256,3482,Arrowbotics,"Campbell, California",37.2870626,-121.9448818
1257,3484,Short Circuit,"Marysville, Ohio",40.2364486,-83.3671432
593,3485,Cyclone Robotics,"Kansas City, Kansas",39.1134562,-94.626497
291,3486,STEM&m's,"nan, San Diego, California",-53.16129205,-70.93304406533326
1260,3487,The EarthQuakers,"Plainfield , Indiana",39.7042123,-86.3994387
1261,3488,RoboEAGLES ,"Orland Park, Illinois",41.630663,-87.8536288
161,3489,Category 5,"nan, North Charleston, South Carolina",32.87635635,-80.03230010261137
1263,3490,Viper Drive,"nan, Summerville, South Carolina",33.003191,-80.18541
1264,3491,FUTURE Dinos,"Holtville , California",32.8139211,-115.378107
1265,3492,P.A.R.T.s,"Winfield, West Virginia",38.5331448,-81.8934676
1266,3494,The Quadrangles,"Bloomington, Indiana",39.1670396,-86.5342881
459,3495,MindCraft,"Fresno, California",36.7394421,-119.7848307
774,3498,Jankopotamus,"Edmond, Oklahoma",35.6571367,-97.4649038
1269,3501,Firebots,"Sunnyvale, California",37.3688301,-122.036349
1270,3502,Octo(PI)Rates,"Tallahassee , Florida",30.4380832,-84.2809332
54,3504,Girls of Steel,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
1272,3506,YETI Robotics,"nan, Charlotte, North Carolina",35.100822699999995,-80.94539319231258
327,3507,Ubotics,"Tulsa, Oklahoma",36.1563122,-95.9927516
1274,3511,Road Dogs,"New Stanton, Pennsylvania",40.2192258,-79.6097255
1275,3512,Spartatroniks,"Orcutt, California",34.8650717,-120.4366904
1276,3513,Misfit Toys,"Rathdrum, Idaho",47.8111504,-116.896931
1277,3515,Pneubotic Mustangs ,"Iselin, New Jersey",40.569334999999995,-74.31511249016258
1278,3525,The Nuts & Bolts of Fury,"Waterbury, Connecticut",41.5544372,-73.0470175
589,3528,Up Next,"Kansas City, Missouri",39.100105,-94.5781416
1280,3534,House of Cards,"Davison, Michigan",43.0346872,-83.5180155
1281,3535,Galaktech Invaders,"Lapeer County, Michigan",43.0904764,-83.2333705
1282,3536,Electro Eagles,"Hartland, Michigan",42.656697,-83.7530022
1283,3537,Delta Force,"Indian River, Michigan",45.42750565,-84.62654022444941
11,3538,RoboJackets,"Auburn Hills, Michigan",42.6875323,-83.2341028
1285,3539,Byting Bulldogs,"Romeo, Michigan",42.802808,-83.0129874
353,3542,S.P.E.E.D,"Temperance, Michigan",41.764759999999995,-83.57222792957555
196,3545,Stacey Robotics,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1288,3546,Buc'n'Gears,"Grand Haven, Michigan",43.0630734,-86.2283864
118,3547,VIRUS,"Monroe, Michigan",41.9153358,-83.5135665
393,3548,RoboRavens2 ,"Royal Oak, Michigan",42.4894801,-83.1446485
1291,3555,Aluminati,"Storrs, Connecticut",41.8117133,-72.25837117905436
1292,3556,GET SMART,"Lake City, Florida",30.1894252,-82.6394803
1293,3559,Thundercats,"Jasper, Indiana",41.0321808,-87.1066598
196,3561,RoboRaiders,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
507,3562,LiveWire,"Pocatello, Idaho",42.8620287,-112.450627
1296,3566,Gone Fishin',"Southborough, Massachusetts",42.3056501,-71.5245087
1297,3568,RoboEagles,"Linden, Michigan",42.8146748,-83.7821563
1298,3570,Pheonix,"Alma, Michigan",43.37892,-84.659727
1299,3572,Wavelength,"nan, Norton Shores, Michigan",43.1748192,-86.2849762
1300,3573,The Ohms,"Conyers, Georgia",33.6676103,-84.0176904
1301,3574,HIGH TEKERZ,"Burien, Washington",47.469918,-122.3485274
1302,3575,OK  Aggies,"Okanogan , Washington",48.5158513,-119.6527477
1303,3576,Clover Park High School Warriors,"Lakewood, Washington",47.1717649,-122.518458
1047,3577,Saint's Robotics,"Scottsdale, Arizona",33.4942189,-111.9260184
1305,3581,Sumdroids,"Lagrange, Georgia",33.039291,-85.0313269
1306,3585,Rogue Robots of 4-H,"Charlestown, New Hampshire",43.2387,-72.424622
1307,3586,Pride in the Tribe-Caveman Robotics,"Reardan, Washington",47.671362,-117.87905115280836
1308,3588,the Talon,"Renton, Washington",47.4799078,-122.2034496
1309,3591,"Wild WarBots ""WWB""","Westerville, Ohio",40.126139,-82.9295287
327,3593,Invictus,"Tulsa, Oklahoma",36.1563122,-95.9927516
1311,3596,Rocket Robotics,"South Milwaukee, Wisconsin",42.9105722,-87.8606367
1312,3597,Robo-Rangers,"Kittery, Maine",43.088448,-70.736847
267,3598,SEStematic Eliminators,"nan, Sacramento, California",-19.9273793,-47.1478314
1314,3600,Clockwork,"Madison, Georgia",34.1307533,-83.1817407
1315,3602,RoboMos,"Escanaba, Michigan",45.7455707,-87.0647434
1316,3603,Cyber Coyotes,"Reed City , Michigan",43.875017,-85.51005
1317,3604,Goon Squad,"Brownstown, Michigan",42.1529228,-83.2753247
1208,3606,BearMetal,"Baton Rouge, Louisiana",30.4507936,-91.1391153
1319,3609,Duct Tape Dragons,"Portland, Maine",43.6610277,-70.2548596
700,3610,Islanders,"Minneapolis, Minnesota",44.9772995,-93.2654692
1321,3612,GearHogs,"Springdale, Arkansas",36.1867442,-94.1288142
267,3615,Reavers,"nan, Sacramento, California",-19.9273793,-47.1478314
1323,3616,Team Phenomena ,"nan, Lafayette, Louisiana",30.206662,-92.008959
1324,3617,Cold Logic,"Marquette, Michigan",46.4481521,-87.6305899
1325,3618,Petoskey Paladins,"Petoskey, Michigan",45.373343,-84.95533
552,3619,Blackhawks,"Detroit, Michigan",42.3315509,-83.0466403
1327,3620,Average Joes,"St. Joseph, Michigan",41.9031963,-85.5356726
1328,3623,Terror Bots,"Leominster, Massachusetts",42.5267443,-71.7614891
1329,3624,ThunderColts,"Dix Hills, New York",40.8048207,-73.3362298
1330,3627,The Jungle Robotics,"Sarasota, Florida",27.3365805,-82.5308545
1331,3630,The Stampede,"Golden Valley, Minnesota",44.9861176,-93.3784618
552,3632,D-Techs,"Detroit, Michigan",42.3315509,-83.0466403
1333,3633,Catalyst,"Albert Lea, Minnesota",43.6480127,-93.3682656
1334,3634,Spark City,"Bridgeport, Connecticut",41.1670412,-73.2048348
1335,3635,Houston County Alliance,"Warner Robins, Georgia",32.6200973,-83.606568
461,3636,Generals,"Portland, Oregon",45.5202471,-122.674194
1337,3637,The Daleks,"Flemington, New Jersey",40.5130953,-74.8591333
1338,3641,The Flying Toasters,"South Lyon, Michigan",42.451377,-83.659179
291,3647,Millennium Falcons,"nan, San Diego, California",-53.16129205,-70.93304406533326
440,3648,Sparta Robotica,"Denver, Colorado",39.7392364,-104.984862
1341,3650,RoboRaptors,"Waldorf, Maryland",38.635042999999996,-76.90631608403362
1342,3653,BotCats,"Pembroke Pines, Florida",26.0031465,-80.223937
1343,3654,TechTigers,"Middletown, Connecticut",41.5623178,-72.6509061
1344,3655,Tractor Technicians,"Mason, Michigan",43.9778831,-86.246291
1345,3656,Dreadbots,"Dexter, Michigan",42.3386044,-83.8891514
1346,3658,Robo - Beavers,"Battle Creek, Michigan",42.3192548,-85.1824269
505,3660,LIGHTSABERS,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
1348,3661,RoboWolves,"Wadesboro, North Carolina",34.9681767,-80.07674
1349,3663,CPR - Cedar Park Robotics,"Bothell, Washington",47.7598697,-122.2068288
1350,3666,Bolton Bear Bots,"Alexandria, Louisiana",31.2909782,-92.4616292
1351,3667,Mecanum Knights,"Port Huron, Michigan",42.9815877,-82.440466
1352,3668,TroBots,"Whitmore Lake, Michigan",42.4243473,-83.7658368954677
1353,3669,RoboKnights,"Ripon, California",37.741595,-121.124382
1354,3673,C.Y.B.O.R.G. Seagulls,"Seaside, Oregon",45.993246,-123.920213
1355,3674,4-H Clover Bots,"Battle Ground, Washington",45.7813532,-122.5337433
1215,3676,Warrior Robotics,"Arlington, Texas",32.7355816,-97.1071186
