,teamNumber,nameShort,location,latitude,longitude
1500,5171,Deus Ex Machina,"York School, Monterey, California",36.57549385,-121.80488584463058
1501,5172,Gators,"Greenbush Middle River School, Greenbush, Minnesota",48.69596865,-96.18352725843414
1502,5173,Fennville RoboHawks,"Fennville , Fennville, Michigan",42.599051349999996,-86.10808981086845
1503,5176,RoboBills,"St Louis Univ , Saint Louis, Missouri",38.635359,-90.23184326838913
1504,5181,Explorer Robotics,"Wyndmoor, Pennsylvania",40.0853435,-75.19402070907555
1505,5183,Devil Bots,"Gaylord , Gaylord, Michigan",45.0256377,-84.7222027
1506,5186,Cybears,"Antioch , Antioch, Tennessee",36.0632238,-86.63882807324836
1507,5188,Area 5188 : Classified Robotics,"Terre Haute, Indiana",39.4667025,-87.4139119
1508,5190,Green Hope Falcons,"Green Hope , Cary, North Carolina",35.80551335,-78.86684058329729
1509,5193,Pantheon,"Saginaw, Michigan",43.4200387,-83.9490365
1510,5194,Gobles Voltage,"Gobles Middle , Gobles, Michigan",42.3650802,-85.8808243
1511,5197,DCP @ NW,"Detroit, Michigan",42.3315509,-83.0466403
1512,5199,Robot Dolphins From Outer Space,"San Juan Capistrano, California",33.5016932,-117.6625509
1513,5203,Volatile Chaos Inhibitors,"Meridian , Sanford, Michigan",43.6753979,-84.3684925
1514,5205,FullMetal-Jackets,"Concord , Concord, Michigan",42.1778187,-84.6430206
1515,5212,TAMSformers Robotics ,"Denton, Texas",33.1838787,-97.1413417
1516,5213,St. Ignace SHIELD ,"Saint Ignace, Michigan",45.8686238,-84.7278281
1517,5214,The Mighty CavBots,"South Lake , Saint Clair Shores, Michigan",42.465057,-82.90123836240652
1518,5215,Steagles 5215,"Frankenmuth , Frankenmuth, Michigan",43.32373375,-83.73918839124227
1519,5216,E-Ville Empire,"Garber , Essexville, Michigan",43.6060798,-83.83463868020182
1520,5217,Robocats,"Riverside Academy West, Dearborn, Michigan",42.33694735,-83.17785574568845
1521,5224,Panther Power,"Standish, Michigan",43.983076,-83.95888
1522,5225,The Shambotz,"Eastpointe Middle School & Eastpointe , Eastpointe, Michigan",42.478224749999995,-82.92796494523029
1523,5227,Eagle Elite,"Schoolcraft , Schoolcraft, Michigan",42.1142107,-85.6377776
1524,5229,Heritage Hawkbots,"Heritage , Saginaw, Michigan",43.3297877,-83.73516416800287
1525,5230,The Resistance,"Alpena , Alpena , Michigan",45.0616794,-83.4327528
1526,5231,Radical Jays,"Shepherd , Shepherd, Michigan",43.530418,-84.69169807066285
