,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
815,2393,"Navus Automation, Inc./Denso/Bertlekamp Automation Inc./North Wind Group&Knoxville Catholic High School",Robotichauns,Knoxville,Tennessee,USA,2008,,,Knoxville Catholic High School,,CMPTX
816,2395,"The Boeing Company/National Defense Education Program/DoDStem/AAR Aircraft Services/ASRC Federal/MIDCON Data Services, LLC/AT&T Pioneers,  Oklahoma City Life Member Club & 4-H",OKC 4-H Robotics - Ninja Munkees,Oklahoma City,Oklahoma,USA,2008,,,4-H,,CMPTX
817,2398,The Boeing Company/Cherokee Nation & Sequoyah High School,Tech Walkers,Tahlequah,Oklahoma,USA,2008,,,Sequoyah High School,,CMPTX
818,2399,Hathaway Brown School/Parker Hannifin /Rockwell Automation/ViaSat/Prospect Mold/Hathaway Brown Parents Association/Aleris&Hathaway Brown School,The Fighting Unicorns,Shaker Heights,Ohio,USA,2008,,,Hathaway Brown School,,CMPMI
819,2403,General Dynamics/Bluemedia/Mesa Public Schools/The Boeing Company/Hunter Contracting&Red Mountain High School,Plasma Robotics,Mesa,Arizona,USA,2008,,,Red Mountain High School,,CMPTX
820,2404,NASA-JPL/Ontic BBA/Lockheed Martin & Neighbors Empowering Youth (NEY) & NASA,TNT,Altadena,California,USA,2008,,,NASA & Neighbors Empowering Youth (NEY),,CMPTX
821,2405,Busche Group/Lee Manufacturing/The Lions Club of Fruitport/JR Automation/Campbell Grinder/Machine Ethics/Holland Engineering/Staples/The Village Pharmacy of Fruitport/State of Michigan&Fruitport High School,Techno Trojans,Fruitport,Michigan,USA,2008,,FIM,Fruitport High School,,CMPMI
822,2408,The Boeing Company/Monsanto Fund/Kennedy Fence/Ameren/United States Navy/Emerson/Hazelwood School District&Hazelwood West High,Shrapnel Sergeants,Hazelwood,Missouri,USA,2008,,,Hazelwood West High,,CMPTX
823,2410,General Motors/Ryerson/Hantover/Huhtamaki/UnitedHealthcare&Blue Valley Center For Professional Studies,Blue Valley CAPS Metal Mustang Robotics,Overland Park,Kansas,USA,2008,,,Blue Valley Center For Professional Studies,,CMPTX
824,2411,NASA/Oregon Department of Edcation/Boeing/Mark Sutton in Memory of John W. Sutton&Alliance High School,Rebel @lliance,Portland,Oregon,USA,2008,,PNW,Alliance High School,,CMPTX
825,2412,Microsoft/Intellectual Ventures/Bellevue Schools Foundation/SPEEA IFPTE Local 2001/Office of the Superintendent of Public Instruction/f5 Networks/Embry Riddle Aeronautical University/T-Mobile&Sammamish Senior High,Robototes,Bellevue,Washington,USA,2008,,PNW,Sammamish Senior High,,CMPTX
826,2415,Novelis/Jim and Marilyn Black Family/UL-Greenguard & the Westminster Schools,WiredCats,Atlanta,Georgia,USA,2008,,PCH,the Westminster Schools,,CMPTX
827,2421,Springfield Plaza LLC/Lockheed Martin/The Boeing Company/DoD STEM/Showbest Fixtures/CenturyLink's Clarke M. Williams Foundation&Family/Community,RTR Team Robotics,Burke,Virginia,USA,2008,,CHS,Family/Community,,CMPMI
828,2423,Google/Belmont Savings Bank Foundation/Watertown Savings Bank/Enanta Pharmaceuticals/Gartaganis Brothers/United Electric Controls/Graphic Connections/Watertown High School PTSO/Miller Tracy Children's Foundation & Watertown High,The KwarQs,Watertown,Massachusetts,USA,2008,,NE,Watertown High,,CMPMI
829,2424,Argosy Foundation/AEP   PSO/DoD STEM/US Acute Care Solutions/FIRST&Bixby Hs,Robot Mafia,Bixby,Oklahoma,USA,2008,,,Bixby Hs,,CMPTX
830,2425,State of Florida/Chase Zen/Welbilt/Suncoast Asian Cultural Association /Hillsboro Sheet Metal&Hillsborough High School,Hydra ,Tampa,Florida,USA,2008,,,Hillsborough High School,,CMPTX
831,2429,Spartan Boosters/Industrial Metal Supply/Jet Propulsion Lab/Girl Scouts of Greater Los Angeles&La Canada High,La Canada Engineering Club,La Canada Flintridge,California,USA,2008,,,La Canada High,,CMPTX
832,2437,SPAWAR/BAE SYSTEMS/FRIENDS OF HAWAII ROBOTICS/BRIAN CHOCK/HECO/HONOLULU ZONTA CLUB/JEFF WHITE CFP & COMPANY/PTC/DEVIN ALFORD & M'LISS MOORE/MIT/ZERO ROBOTICS MIT/NANCY ROCHELEAU/RAECHEL KULA/ONR/AUTODESK/BOOZ ALLEN HAMILTON&SACRED HEARTS ACADEMY,Lancer Robotics,Honolulu,Hawaii,USA,2008,,,SACRED HEARTS ACADEMY,,CMPTX
833,2438,BAE SYSTEMS/DATAHOUSE & IOLANI SCHOOL,'Iobotics,Honolulu,Hawaii,USA,2008,,,Iolani School,,CMPTX
834,2439,"The Boeing Company/MEDB Ke Alahele Education Fund/Robotics Organizing Committee-Friends of Hawaii Robotics/Maui Electric Co., Ltd./Warren S. Unemori Engineering/Monsanto Fund/BAE Systems/Aloha Shell/Textron Systems/FedEx/Pono Communications/Maui Zipline/Alaka'ina Foundation/AFCEA Hawaii/McDonald's & Henry Perrine Baldwin High School",Bearbotics,Wailuku,Hawaii,USA,2008,,,Henry Perrine Baldwin High School,,CMPTX
835,2441,Maryknoll School,Spartechs,Honolulu,Hawaii,USA,2008,,,Maryknoll School,,CMPTX
836,2443,Maui Economic and Development Board (MEDB)/BAE Systems/Friends of Hawaii Robotics/Boeing Company/Maui Electric Company/Hawaii Space Grant Consortium/McDonalds of Hawaii/Maui High School Foundation&Maui High School,Blue Thunder,Kahului,Hawaii,USA,2008,,,Maui High School,,CMPTX
837,2444,Kamehameha Schools Kapalama Campus,Kamehameha RoboWarriors,Honolulu,Hawaii,USA,2008,,,Kamehameha Schools Kapalama Campus,,CMPTX
838,2445,Structural Solutions/Territorial Savings Bank/National Defense Education Program/HEI/Hawaii State Department of Education Learning Centers Program/Robotics Organizing Committee & Friends of Hawaii Robotics/Booz Allen Hamilton/Monsanto/James and Abigail Campbell Family Foundation/Grab CAD/McDonalds of Hawaii&Kapolei High School,RoboKAP,Kapolei,Hawaii,USA,2008,,,Kapolei High School,,CMPTX
839,2449,Orbital ATK/Mundial Group/Southwest Safety Consulting/The Monastery/Industrial Metal Supply/Port Plastics/Copperstate Bolt & Nut&Team 2449,Out of Orbit Robotics,Chandler,Arizona,USA,2008,,,Team 2449,,CMPTX
840,2450,Cretin Derham Hall,Raiderbots,St. Paul,Minnesota,USA,2008,,,Cretin Derham Hall,,CMPMI
841,2451,"Genesis Automation/Ace Metal Crafts/Dell/United Therapeutics Corp/SolidWorks/Savanna Group/OEC Graphics/Industrial Steam/Richardson Electronics/EarthWerks/Ecolab/Mahler CPA/Powermation/SICK/Halder Consulting/MSOE/TelePro, INC./Banner&Family/Community",PWNAGE,Saint Charles,Illinois,USA,2008,,,Family/Community,,CMPMI
842,2457,"Black & Veatch/U.S. Engineering Company/Ross Mechanical, Inc/Lockton/Coveris/Sponsor Rotary Club/Pizza Ranch/Lawson Memorial VFW 6278/XI MU BETA/Goppert Financial Bank/Morrow and Sons Lumber&Lawson High",The Law,Lawson,Missouri,USA,2008,,,Lawson High,,CMPTX
843,2458,Gill St Bernard S School,Team Chaos,Gladstone,New Jersey,USA,2008,,MAR,Gill St Bernard S School,,CMPMI
844,2461,"Dell, Inc/Tinker AFB & Capitol Hill Hs",METAL-SKINS,Oklahoma City,Oklahoma,USA,2008,,,Capitol Hill Hs,,CMPTX
845,2465,Lappert's Hawaii/Kukui Grove Shopping Ctr./Hawaii Community Foundation/Kauai Robotics Alliance/Kauai Labs/Pohaku Fabrication/Young Bros./Saltchuk/Poipu Beach Rotary/Hilo Hatties/Sannas Consulting/Matson/Signature Systems/KEDB/Kauai Beer Co./Kauai Estate Law & Kawaikini Ncpcs & Waimea High School & Hawaii Technology Academy & Island School & Kauai High School & Kapaa High School,Kauaibots,Lihue,Hawaii,USA,2008,,,Hawaii Technology Academy & Waimea High School & Kawaikini Ncpcs & Island School & Kauai High School & Kapaa High School,,CMPTX
846,2468,"Cirrus Logic/Qualcomm/NXP/Berry Consultants/Intel/National Instruments/Pixels and Verbs, LLC/BAE Systems/Westlake & Eanes Science & Technology Association/IBM/Westlake High School PTO/Austin Waterjet/SolidWorks/FIRST in Texas/Texas Workforce Commission/Eanes Independent School District&Westlake H S",Team Appreciate,Austin,Texas,USA,2008,,,Westlake H S,,CMPTX
847,2470,"General Dynamics Advanced Information Systems/Donaldson Company/Seagate Technology/Accenture/In Sports Foundation/Culver's/Dr, Dash Foundation/Richfield Bloomington Credit Union/Entegris/Berry Patch/Northern Tool & Equipment/Forklifts of Minnesota / Miles Construction / Mathias Die Company / Park Jeep / Standard Heating / River Town Eye Care / Al's Vacuum / Droolin' Moose / Vertical Endeavors / Holiday Normandale Blvd/Friends and family of Team BJORG Including Bloomington Schools / Jefferson High School / Education Foundation of Bloomington&Jefferson Senior High",Team BJORG,Bloomington,Minnesota,USA,2008,,,Jefferson Senior High,,CMPMI
848,2471,"US Digital/Analog Devices/Protech Composites/The Boeing Company/Fisher Investments/WA OSPI/Hewlett Packard/U-Haul/Camas Washougal Rotary/Thomas & Betts, ABB Group/Wafertech/Georga Pacific/Lange Family/iPly Designs/SPEEA, Boeing Employee Union/Fire Fighters L1159/Barsotti Family/Interstate Batteries/Industrial Machine Services/Wen Family&Camas High School&Hockinson High School&Washougal High School",Team Mean Machine,Camas,Washington,USA,2008,,PNW,Camas High School & Washougal High School & Hockinson High School,,CMPTX
849,2472,"Medtronic/Syngenta/Twin City Fab, Inc./A & C Metals/St. Paul Machine & Design, Inc & Centennial Senior",Centurions,Circle Pines,Minnesota,USA,2008,,,Centennial Senior,,CMPMI
850,2473,Lockheed Martin/Qualcomm/Intuitive Surgical/Aerospace Mechanisms Symposia/Apple Computer/Nvidia/Google/FUHSD Foundation/Advance Welding/Dave Izant&Cupertino High,Goldstrikers,Cupertino,California,USA,2008,,,Cupertino High,,CMPTX
851,2474,AEP-American Electric Power/Delta Machining Inc./Whirlpool Corporation/Eagle Technologies Group/Vickers Enginneering & Home School,Excel,Niles,Michigan,USA,2008,,FIM,Home School,,CMPMI
852,2477,Waipahu High School/DoD STEM/NDEP/USN SPAWAR Pacific/BAE Systems/Friends of Hawaii/National Defense Education Program/Pearl Harbor Naval Shipyard&Waipahu High School,Marauder Rascals,Waipahu,Hawaii,USA,2008,,,Waipahu High School,,CMPTX
853,2478,Cox Communications / General Dynamics C4 Systems / Boeing / Freescale Semiconductor / Rural Electric / VKW Construction / Mesa Public Schools / Solidworks / European Fashion Group / Baker Brothers Flooring / Chipotle  / Rainbow Graffix / IBM & Westwood High School,Westwood Robotics,Mesa,Arizona,USA,2008,,,Westwood High School,,CMPTX
854,2480,Reddy Rents / Aeromat & Roosevelt Senior High,Teddies,Minneapolis,Minnesota,USA,2008,,,Roosevelt Senior High,,CMPMI
855,2481,"Caterpillar, Inc,/Boeing/Precision Planting/The Monsanto Fund&Tremont High School",Roboteers,Tremont,Illinois,USA,2008,,,Tremont High School,,CMPMI
856,2484,Electronic Arts/Bountiful Tunex & Woods Cross High,Team Implosion,Woods Cross,Utah,USA,2008,,,Woods Cross High,,CMPTX
857,2485,"Qualcomm/TE Connectivity/WowWee/DoD STEM/Trestle Energy/Rhodes River Ranch/Evolution Projects/New Blue, Inc./Paper Clip Engineering/Medtronic/General Dynamics NASSCO/Cooler Master/Miramar Water Jet/Community Werks/MakerPlace/Environmental Lights/SolidProfessor/SolidWorks/GitHub&Francis Parker",W.A.R. Lords,San Diego,California,USA,2008,,,Francis Parker,,CMPTX
858,2486,"GKC Geosciences LLC/NASA/Dorrance Foundation/Rodeway Inn & Suites - Butler Ave, Flagstaff/Softrol/World Wide Technology & Cisco/Soroptimist International of Flagstaff/Northern Arizona University/Arizona Public Service/The Flagstaff Community via the Arizona Tax Credit Program/Flagstaff Unified School District #1/WL Gore & Associates&Coconino High School",CocoNuts,Flagstaff,Arizona,USA,2008,,,Coconino High School,,CMPTX
859,2487,Jo-Art Photographers & Sayville High School & Bayport-Blue Point High School,Mechanical Animals,West Sayville,New York,USA,2008,,,Sayville High School,,CMPMI
860,2489,Boeing/Brin Wojcicki Foundation/Google/Argo AI/Nvidia/Playing At Learning&Fremont Unified School District,The Insomniacs,Fremont,California,USA,2008,,,Fremont Unified School District,,CMPTX
861,2491,"Pace Analytical/Minnetronix/Quality Tool/Groveland Software, Inc&Great River School&Avalon School",NoMythic,Saint Paul,Minnesota,USA,2008,,,Great River School & Avalon School,,CMPMI
862,2493,"The Boeing Company/STARS for a Better Tomorrow, Inc/Vocademy: The Maker Space/Gethsemane Lutheran Church/UTC Space Systems/BAE Systems&La Sierra High",Robokong,Riverside,California,USA,2008,,,La Sierra High,,CMPTX
863,2495,Bloomberg &Hamilton West  Watson,Hive Mind,Hamilton,New Jersey,USA,2008,,MAR,Hamilton West  Watson,,CMPMI
864,2496,"JPL/Walt Disney Imagineering/Boeing/Northrop/Grumman/Beckman Coulter Foundation/Psomas/Beckman Robotics Organization, Inc. &Arnold O. Beckman High",Tru Blu Patriots,Irvine,California,USA,2008,,,Arnold O. Beckman High,,CMPTX
865,2498,Medtronic Inc. & The Blake School,BearBotics,Minneapolis,Minnesota,USA,2008,,,The Blake School,,CMPMI
866,2499,Medtronic/Hardee's & Hibbing High,Industrial Revolution,Hibbing,Minnesota,USA,2008,,,Hibbing High,,CMPMI
867,2500,Coloplast/Boston Scientific/General Mills/The Bakken Museum/Medtronic/Ajax Metal Forming Solutions/Seagate/St. Thomas University/NASA/Carlson Advisors LLP/Siwek Lumber/Big Bob's Flooring Outlet/Install This Sign and Awning Co./Shingle Creek Neighborhood Association/Minneapolis Public Schools Career and Technical Education/Girl Scouts of Minnesota and Wisconsin River Valleys/Dunwoody College of Technology/Patrick Henry High School Booster Club/GOFIRST/Patrick Henry High School Foundation&Henry Senior High,Herobotics,Minneapolis,Minnesota,USA,2008,,,Henry Senior High,,CMPMI
868,2501,3M/Tolerance Tool/Boston Scientific/City of Maplewood&North Senior High&North Senior High,Bionic Polars,North St. Paul,Minnesota,USA,2008,,,North Senior High & North Senior High,,CMPMI
869,2502,MTS Systems Corporation / Continental Engineering &  Manufacturing (CEM) / Emerson Process Management / Banner Engineering & Eden Prairie Senior High,Talon Robotics,Eden Prairie,Minnesota,USA,2008,,,Eden Prairie Senior High,,CMPMI
870,2503,3M/Maxbotix/Precision Tool Technologies Inc./Central Lakes College/Brainerd Lakes Area Businesses & Brainerd Senior High,Warrior Robotics,Brainerd,Minnesota,USA,2008,,,Brainerd Senior High,,CMPMI
871,2506,Ladish Co. Foundation/Underwriters Laboratory/Krones/Rockwell Automation/GE Volunteers of GE Healthcare/Snap-On Tools/MSOE&Franklin High,Saber Robotics,Franklin,Wisconsin,USA,2008,,,Franklin High,,CMPMI
872,2508,3M/Anderson Windows&Stillwater Area High School,Armada,Stillwater,Minnesota,USA,2008,,,Stillwater Area High School,,CMPMI
873,2509,3M&Hutchinson Senior High,Tigerbots,Hutchinson ,Minnesota,USA,2008,,,Hutchinson Senior High,,CMPMI
874,2511,St. Jude Medical/EAC Product Development Solutions/PTC & Lakeville South High,Cougars,Lakeville,Minnesota,USA,2008,,,Lakeville South High,,CMPMI
875,2512,Stewart Taylor Printing/Tricel Honeycomb/Lake Superior Consulting/Saturn Systems/Minnesota Power/F.I.Salter/National Bank of Commerce/AAR Aircraft Services Duluth/Kiwanis of Friendly Duluth/Krech Ojard & Associates Inc./ISD 709/Woodland Family Dental&East Senior High,Duluth East Daredevils,Duluth,Minnesota,USA,2008,,,East Senior High,,CMPMI
876,2513,Graco & Edison Senior High,T.E.R.T.O.L.A.,Minneapolis,Minnesota,USA,2008,,,Edison Senior High,,CMPMI
877,2515,Monsanto/BH Electronics/Nextera Energy/Action Trackchair/Medtronic/Bend-Rite&Marshall High School,TigerBots,Marshall,Minnesota,USA,2008,,,Marshall High School,,CMPMI
878,2518,Abbott&Simley Senior High,Spartan Robotics,Inver Grove Heights,Minnesota,USA,2008,,,Simley Senior High,,CMPMI
879,2521,Oregon Department of Education/Autodesk/Boeing/Mid Valley Metals/EWEB/Lane County/MulitCraft Plastics/South Eugene High School/Mozilla Foundation/Harmonic Labs/K Ridley Technology/Concentric Sky/Skyward/Palo Alto Software&South Eugene High School,SERT,Eugene,Oregon,USA,2008,,PNW,South Eugene High School,,CMPTX
880,2522,Microsoft/OSPI/Google/The Boeing Company/SPEEA/Exotic Tool Welding Inc./Mobile Tool Management/Qualitel&Lynnwood High School,Royal Robotics,Lynnwood,Washington,USA,2008,,PNW,Lynnwood High School,,CMPTX
881,2523,Weidmann/Vermont Space Grant Consortium/Wang Family/NSA Industries&St Johnsbury Academy,Tech Storm,Saint Johnsbury,Vermont,USA,2008,,NE,St Johnsbury Academy,,CMPMI
882,2525,Medtronic & Robbinsdale Armstrong Senior High,The pHalcons,Minneapolis,Minnesota,USA,2008,,,Robbinsdale Armstrong Senior High,,CMPMI
883,2526,Boston Scientific/TURCK Inc./Aloft Technologies Inc/NTI/Nvidia/ICA Corporation/Accorde Orthodontists/Allegra Printing Brooklyn Park/Tennant/Pinnacle Engineering/Entrust Datacard/Three Squares Restaraunt/Alchemy Mfg./Hitesman & Wold PA/Youngstedts Maple Grove Tire and Auto/Mobile Veterinary Ultrasound/Rush Creek Golf Club/World Taekwando Academy-Osseo/Dunkirk Dental/Osseo Lions Club/Maple Grove Lions Club/Legato Industries Inc/Premier Banks/Imperial Wire/Linfor Engineering&Maple Grove Senior High&Family/Community,Crimson Robotics,Osseo,Minnesota,USA,2008,,,Family/Community & Maple Grove Senior High,,CMPMI
884,2529,Ecolab & Open World Learning Secondary & Humboldt Secondary School,The WHO,Saint Paul,Minnesota,USA,2008,,,Open World Learning Secondary & Humboldt Secondary School,,CMPMI
885,2530,Medtronic Inc./IBM/Mayo Clinic & Mayo Senior High & Century Senior High & John Marshall Senior High,Inconceivable,Rochester,Minnesota,USA,2008,,,Mayo Senior High & Century Senior High & John Marshall Senior High,,CMPMI
886,2531,Mark and Teresa Fleishhakker Foundation/Emerson Process Management & Chaska High School,RoboHawks,Chaska,Minnesota,USA,2008,,,Chaska High School,,CMPMI
887,2532,St Jude Medical & Forest Lake Senior High,FLASH Power,Forest Lake,Minnesota,USA,2008,,,Forest Lake Senior High,,CMPMI
888,2534,AXA Advisors LLC/Blue Lab Industries/Evermay Consulting/Advantage Lawn & Landscaping&Boys Latin School of Maryland,Lumberjack Robotics,Baltimore ,Maryland,USA,2008,,CHS,Boys Latin School of Maryland,,CMPMI
889,2537,"Iron Mountain/DoDSTEM/SPAWar/Freedom Consulting Group/Howard Tech Council/Gibbs and Cox, Inc/Tenetics/Maryland Space Business Roundtable/Howard County Public School System/Hackground/FEI Systems/Tiresias Technologies/Energy Systems Group/Conning Systems/Booze Allen/WR Grace/Synergist Computing/Leidos&Atholton High",Space RAIDers,Columbia,Maryland,USA,2008,,CHS,Atholton High,,CMPMI
890,2538,Medtronic/Morris Education Foundation/Superior Industries & Morris Area Secondary,The Plaid Pillagers,Morris,Minnesota,USA,2008,,,Morris Area Secondary,,CMPMI
891,2539,TE Connectivity/Comcast NBCUniversal/The Ames Companies/Philadelphia Mixing Solutions/Hershey/N.S. Johnson Heating & Cooling&Palmyra Area Shs,Krypton Cougars,Palmyra,Pennsylvania,USA,2008,,MAR,Palmyra Area Shs,,CMPMI
892,2543,NAVAIR North Island/DoD STEM/Qualcomm/Booz Allen Hamilton Inc./United Technologies Aerospace Systems/Nordson Asymtek/McCarthy Family Foundation/Eastlake Education Foundation&Eastlake High,TitanBot,Chula Vista,California,USA,2008,,,Eastlake High,,CMPTX
893,2544,GE & Harbor Creek Senior Hs,HCRC,Harborcreek,Pennsylvania,USA,2008,,,Harbor Creek Senior Hs,,CMPMI
894,2545,NASA/BAE Systems/PTC & Columbia Heights Senior High,Quantum Mechanics,Minneapolis,Minnesota,USA,2008,,,Columbia Heights Senior High,,CMPMI
895,2549,Best Buy INC - Head Quarters/Best Buy & Washburn Senior High,Millerbots,Minneapolis,Minnesota,USA,2008,,,Washburn Senior High,,CMPMI
896,2550,"Boeing Company/Autodesk/Pacific Swiss Manufacturing/Mentor, A Siemens Business&Clackamas Academy of Industrial Sciences&Clackamas Web Academy&North Clackamas Christian School&Alliance Charter Academy",Skynet,Oregon City,Oregon,USA,2008,,PNW,Alliance Charter Academy & North Clackamas Christian School & Clackamas Web Academy & Clackamas Academy of Industrial Sciences,,CMPTX
897,2551,Brin Wojcicki/SOUNDVISION/Deepflight/Sonance/Hennessey Fund/Bank of Marin/School Fuel/Lutron/Phillips 66/Rotary of Novato (sunrise)/Granite Store Building Supply Inc./Rotary Club of Novato/Bay City Bike/Bataeff Salvage Company/Stem Marin/Golden State Lumber&San Marin High,Penguin Empire,Novato,California,USA,2008,,,San Marin High,,CMPTX
898,2554,Picatinny Arsenal/BAE Systems/Middlesex County College/Edison Public School District/The Knott's Company/Sekuler STEM Fund&J P Stevens High,The WarHawks,Edison,New Jersey,USA,2008,,MAR,J P Stevens High,,CMPMI
899,2555,"3V Precision Machining, Inc/Tacoma Public Schools /OSPI & Wilson",RoboRams,Tacoma,Washington,USA,2008,,PNW,Wilson,,CMPTX
900,2556,Air Force Research Laboratory/AT&T/American Elite Molding/DEFENSEWERX/DoDSTEM/Ft Walton Machining&Niceville Senior High School,RadioActive Roaches,Niceville,Florida,USA,2008,,,Niceville Senior High School,,CMPTX
901,2557,"Boeing/OSPI/Tacoma School District/F5 Networks, Inc/Amazon/Zumar Industries Incorporated/Blue Origin/Hewitt Cabinets & Interiors/Intellectual Ventures/Elements of Education Partners/Marco Heidner foundation/FIRST Washington/Multicare/Microsoft/Aluminumand Bronze Fabricators/Pierce Aluminum Company/Northwest Pipe and Steel/Lakewood Rotary Club & Science and Math Institute & Industrial Design Engineering and Art High School & Tacoma School of the Arts",SOTAbots ,Tacoma,Washington,USA,2008,,PNW,Industrial Design Engineering and Art High School & Science and Math Institute & Tacoma School of the Arts,,CMPTX
902,2559,TE Connectivity/The Hershey Company/Janville Roofing and Siding&Dauphin County Technical School,Normality Zero,Harrisburg,Pennsylvania,USA,2008,,MAR,Dauphin County Technical School,,CMPMI
903,2560,Consolidated School District #4/Grandview Education Foundation/Honeywell/KC STEM Alliance/Techni-Serve/SMG&Grandview Sr. High,RoboDog,Grandview,Missouri,USA,2008,,,Grandview Sr. High,,CMPTX
904,2574,Medtronic Foundation & St. Anthony Village Senior High,RoboHuskie,St. Anthony,Minnesota,USA,2008,,,St. Anthony Village Senior High,,CMPMI
906,2577,The Pingry School,Pingry Robotics,Basking Ridge,New Jersey,USA,2008,,MAR,The Pingry School,,CMPMI
907,2579,NASA/Apple/Pershing Square Foundation/Above All Store Fronts/SJ Hoerning Construction &Long Island City High School,LIC Robodogs,Astoria,New York,USA,2008,,,Long Island City High School,,CMPMI
908,2582,Lockheed Martin/LufTex Gears/Bezos Foundation/Lufkin High School/Lufkin GE&Lufkin H S,PantherBots,Lufkin,Texas,USA,2008,,,Lufkin H S,,CMPTX
909,2583,3M/Texas Workforce Commission/IBM/Dell/Reddwerks & Westwood H S,RoboWarriors,Austin,Texas,USA,2008,,,Westwood H S,,CMPTX
910,2584,&Reseda Senior High&Viewpoint School,Reseda Regents Robotics R^3,Reseda,California,USA,2008,,,Viewpoint School & Reseda Senior High,,CMPTX
911,2585,Pentier / Texas Workforce Commission / ExxonMobil / Kids Robotics Academy & Bellaire H S,Impact,Bellaire,Texas,USA,2008,,,Bellaire H S,,CMPTX
912,2586,Williams Tooling and Manufacturing/GS Engineering/Baraga Telephone/U.P.net/Calumet High School&Calumet High School,Copper Bots,Calumet,Michigan,USA,2008,,FIM,Calumet High School,,CMPMI
913,2587,DiscoBots.org/Bechtel/ExxonMobil/Shell/Oracle/Texas Workforce Commission/GE&Lamar H S&Carnegie Vanguard H S,DiscoBots,Houston,Texas,USA,2008,,,Lamar H S & Carnegie Vanguard H S,,CMPTX
914,2590,NAVAIR  /  DoDSTEM/Bristol Myers Squibb/CCL Label/Picatinny Arsenal/Lockheed Martin/New York Society of Cosmetic Chemists/Nordson/Robbinsville Education Association/Princeton Sports and Family Medicine/Investors Foundation/Robbinsville Education Foundation/DesignTree/RAS Process Equipment/Sharbell Development Corp/Skylink/Triangle Copy East Windsor/Computer Components Corp/Gilbane Inc./NorthStar Vet/EAG Laboratories&Robbinsville High School,Nemesis,Robbinsville,New Jersey,USA,2008,,MAR,Robbinsville High School,,CMPMI
915,2591,Davis Aerospace Technical High School/Detroit Public Schools/General Motors Foundation/United States Air Force/Michigan Engineering Zone & Davis Aerospace High School,RedTails,Detroit,Michigan,USA,2008,,FIM,Davis Aerospace High School,,CMPMI
916,2594,"Micron Technology Foundation, Inc./House of Design/House of Design/EnviroTech/EnviroTech/Advanced Communications/Advanced Communications/Powerhouse Electric/Powerhouse Electric & Nampa Senior High School & Skyview High School & Columbia High School",Naskcorpions,Nampa,Idaho,USA,2008,,,Columbia High School & Skyview High School & Nampa Senior High School,,CMPTX
917,2600,Picatinny Arsenal/BAE Systems/National Defense Education Program&Jefferson Twp H&Jefferson Twp H,Team Falcon,Oak Ridge,New Jersey,USA,2008,,MAR,Jefferson Twp H & Jefferson Twp H,,CMPMI
918,2601,"BAE Systems/Con Edison/Magellan Aerospace/Queens College, CUNY/THHA/The Mu Family/THHS  PTA/Applebees/Titan Machine Corporation&Townsend Harris High School",Steel Hawks,Flushing,New York,USA,2008,,,Townsend Harris High School,,CMPMI
919,2603,Highland Robotics & Highland High School,Steel Stingers,Medina,Ohio,USA,2008,,,Highland High School,,CMPMI
920,2604,Michigan Economic Development Corporation/FCA Foundation/MI Department of Education/St. Clair County Community Foundation/Cargill/Four County Community Foundation/Witco Inc./Plasko Technologies/Capac Community Schools/North Star Enterprises/The Antilla Family/H & H tools/Ray-Mara Industrial Services/L & L Products/Royal Design/Lakestone Bank/The OZ Group/Dr. John S. Demare D.O.&Capac High School,Metal and Soul,Capac,Michigan,USA,2008,,FIM,Capac High School,,CMPMI
921,2605,OSPI/Boeing/Bellingham Public Schools Foundation/Phillips 66/The Little Family/BP/Sehome High School PTSA/Freeland Associates/Hiltner Combustion Systems/Bellingham Marine/SPIE/Pizza Time/Dawson Construction/Seakamp Engineering/WECU/Wilson Engineering&Sehome High School&Bellingham High School,Seamonsters,Bellingham,Washington,USA,2008,,PNW,Bellingham High School & Sehome High School,,CMPTX
922,2606,MSP Communications/Optum/IBM & Rosemount Senior High,Irish Robotics,Rosemount,Minnesota,USA,2008,,,Rosemount Senior High,,CMPMI
923,2607,"Lockheed Martin Corp/Signature Consulting Solutions/Bristol-	Myers Squibb Foundation	and Bowling for ALD/NIKII Beach Resorts (Jack&Lucia Penrod)		/Kohl's Department Store/Boscov's Department Stores/Atras, Cullen, Czerwonka, Finnegan, Galie, Meier, and Rossbach families/EHS Edge LLC/Chipolte Restaurants/Society of Women Engineers/Prieto Machine Co, Inc/Friends of Tom Murt/IBEW Local Union 98/PECO&Archbishop Wood High School",The Fighting RoboVikings,Warminster ,Pennsylvania,USA,2008,,MAR,Archbishop Wood High School,,CMPMI
925,2611,"Jackson County Intermediate School District/Michigan Automotive Compressor/South Central Michigan Works/ALRO Steel/Technique, Inc/Lomar Machine and Tool Company/Orbitform/TLC Laser Eye Center/Consumer's Energy/Hatch Stamping Company/Livonia Tool and Laser/Exotic Automation and Supply/State of Michigan/DASI Solutions & Jackson Area Career Center",Jacktown Vectors,Jackson,Michigan,USA,2008,,FIM,Jackson Area Career Center,,CMPMI
926,2612,General Motors Foundation/Wayne State C2 Pipeline/AxleTech International/Michigan Department of Education/Dalton Industries/Genisys Credit Union/Paulson's Audio Visual&Waterford Mott High School,The Corsairs,Waterford,Michigan,USA,2008,,FIM,Waterford Mott High School,,CMPMI
