,teamNumber,nameShort,location,latitude,longitude
1500,4206,Robo Vikes,"Nolan Catholic , Fort Worth, Texas",32.7614466,-97.25614201673594
1501,4207,PyroBotics,"Holy Family , Victoria, Minnesota",44.8568822,-93.64377178805867
1502,4212,Techno Ferrets,"Galesburg, Illinois",40.9475652,-90.3712169
1503,4213,MetalCow Robotics,"4-H, Bloomington, Illinois",40.4797828,-88.9939147
1504,4215,Tritons,"Saint Paul, Minnesota",44.9497487,-93.0931028
1505,4216,Blue Ops Robotics,"East Jackson Secondary School, Jackson, Michigan",42.25868185,-84.34115394850761
1506,4217,Scitobors,"Nashwauk, Minnesota",47.380214,-93.168252
1507,4219,RED!,"Roosevelt , San Antonio, Texas",29.5080155,-98.38966951938342
1508,4225,RoboCats,"Saint Paul, Minnesota",44.9497487,-93.0931028
1509,4226,Huskies,"Albany, Minnesota",45.6299647,-94.5700048
1510,4229,Magnetech,"Saint Paul, Minnesota",44.9497487,-93.0931028
1511,4230,TopperBots ,"Duluth, Minnesota",46.7729322,-92.1251218
1512,4232,AHS Robotics,"Alton , Alton, Illinois",38.921259,-90.1571392
1513,4237,Team Lance-A-Bot,"Lakeshore , Stevensville, Michigan",42.0069384,-86.5280467
1514,4238,Resistance Robotics,"Belgrade, Minnesota",45.4530207,-95.0044608
1515,4239,WARPSPEED,"Willmar Senior , Willmar, Minnesota",45.15164165,-95.00595927713594
1516,4240,TroTek Warriors,"Albany, Georgia",31.5782062,-84.1556809
1517,4241,Steel Tigers,"Joliet Township HS 204, Joliet, Illinois",41.5156358,-88.1452045
1518,4242,Fresh T.E.C.H.,"Washington, District of Columbia",38.8950368,-77.0365427
1519,4243,Excelsior!,"Charleston County School District, Charleston, South Carolina",32.78791794999999,-79.93070255258162
1520,4246,Resurrected Robotics,"Triad , Troy, Illinois",38.7345214,-89.8811288
1521,4247,CougarBots,"Milwaukee, Wisconsin",43.0349931,-87.922497
1522,4255,RoboDores,"Monterey , Monterey, California",36.600256,-121.8946388
1523,4256,Cyborg Cats,"Westminster Christian Academy, TOWN AND COUNTRY, Missouri",38.6376632,-90.5045257797898
1524,4260,BEAR (Blue Earth Area Robotics),"Blue Earth Area, Minnesota",43.63921525,-94.09791415073181
1525,4263,CyberDragon,"New York, New York",40.7127281,-74.0060152
1526,4265,Secret City Wildbots,"Oak Ridge , Oak Ridge, Tennessee",35.93013315,-84.3119306644879
1527,4267,Brave Bots,"Socastee , Myrtle Beach, South Carolina",33.6858459,-78.9613931
1528,4269,CardinalBots,"Saint Charles Preparatory School, Columbus, Ohio",39.9697563,-82.94730744349414
1529,4270,Crusaders,"St Louis School, Honolulu, Hawaii",21.2887438,-157.807924
1530,4272,Maverick Boiler Robotics,"Mccutcheon , Lafayette, Indiana",40.3511513,-86.903208
1531,4276,Surf City Vikings,"Marina , Huntington Beach, California",33.7315382,-118.0278074337755
1532,4277,Thingamajiggers,"New Hope, Minnesota",45.0347176,-93.3861037
1533,4281, Bulldogs,"Center School, Somerset, New Jersey",40.56066575,-74.69711410558372
1534,4283,INSPIRE Robotics,"Granville , Granville, Ohio",40.0681192,-82.5196037
1535,4284,ScotBot4284,"Oak Hills , Cincinnati, Ohio",39.1295048,-84.4933981
1536,4285,Camo-Bots,"Honesdale, Pennsylvania",41.5767552,-75.2587871
1537,4286,Imperial Robotics,"Mechanicsville , Mechanicsville, Virginia",37.627722,-77.35381757536094
1538,4290,Bots on Wheels,"Charlotte, North Carolina",35.2272086,-80.8430827
1539,4291,AstroBots,"Vance County , Henderson, North Carolina",36.3282604,-78.3908384
1540,4292,PorterBots,"Lockport Twp -East, Lockport, Illinois",41.58742225,-88.03049341475611
1541,4293,Komodo,"Highlands Ranch, Colorado",39.5497243,-104.9695655
1542,4295,Hudson Robotics,"Hudson , Lufkin, Texas",31.313252849999998,-94.82590223351033
1543,4296,Trident Robotics,"Warren Twp Hs-Almond Campus, Gurnee, Illinois",42.3591544,-87.9805218
1544,4298,Lectric Longhorn Ranch,"Caprock , Amarillo, Texas",35.179854750000004,-101.80205618415548
1545,4299,BCS RoboSharks,"Brooklyn, New York",40.6526006,-73.9497211
1546,4301,SM Energy New Tech Narcissists,"New Tech Odessa, Odessa, Texas",31.8701869,-102.37878222413254
1547,4306,Robokomodos,"Franklin , Franklin, Tennessee",35.9147831,-86.874885953125
1548,4309,4-H Botsmiths,"4-H, Snohomish, Washington",47.9113592,-122.0955144
1549,4311,Swampscott Currents,"Swampscott , Swampscott, Massachusetts",42.4736633,-70.9224787
1550,4314,SUL Abe-Ro-Bots,"Springfield , Illinois",39.7990175,-89.6439575
1551,4322,Clockwork Oranges,"Orange, California",33.7500378,-117.8704931
1552,4325,RoboRangers,"Cassopolis, Michigan",41.9117134,-86.0100069
1553,4327,Q Branch,"Lakeview , Battle Creek, Michigan",42.298375,-85.2111035
1554,4328,Furious Falcons,"Richmond, Texas",29.5821811,-95.7607832
1555,4329,Lutheran Roboteers,"Saint Peters, Missouri",38.791612,-90.5958468
1556,4330,Rambunction,"Saint Louis, Missouri",38.6280278,-90.1910154
1557,4332,EHS RoboCats,"Edinburg , Edinburg, Texas",26.30715335,-98.17281873206672
1558,4336,Ramageddon Robotics,"Lafayette, Louisiana",30.2043259,-92.0298813
1559,4337,Red Devil robotics ,"Holton , Holton, Michigan",43.4133486,-86.0795043
1560,4342,Demon Robotics,"Kennett , Kennett Square, Pennsylvania",39.84296755,-75.70161481477356
1561,4348,Bonneville Bots,"Tooele County 4H, Tooele, Utah",40.5307776,-112.29828
1562,4356,BIG Furious George,"Cape Girardeau, Missouri",37.3034933,-89.5230357
1563,4360,Spudnik,"Moorhead , Moorhead, Minnesota",46.8393684,-96.66348577683578
1564,4361,Roxbotix,"Roxbury , Roxbury Township, New Jersey",40.874768,-74.6564721
1565,4362,CSPA Gems,"Brighton, Michigan",42.5316918,-83.7846458
1566,4364,Metal Jackets,"Stephenville , Stephenville, Texas",32.3132044,-98.177487
1567,4373,RooBotics,"Jenkintown, Pennsylvania",40.0959385,-75.1256812
1568,4375,Westend Gearbusters,"Ishpeming, Michigan",46.488547,-87.667636
1569,4376,Raydernators,"Charlevoix Middle , Charlevoix, Michigan",45.30896645,-85.25682038205305
1570,4377,Boyne City Blaze,"Boyne City , Boyne City, Michigan",45.212016,-84.982183
1571,4378,Dark Knights,"El Paso, Texas",31.7550511,-106.4882345
1572,4380,Dynomite,"Detroit, Michigan",42.3315509,-83.0466403
1573,4381,Twisted Devils,"Richland, Michigan",42.3761504,-85.4550054
1574,4382,Team Trobot,"Saginaw, Michigan",43.4200387,-83.9490365
1575,4383,The P-TECH Fly-Bots,"Brooklyn, New York",40.6526006,-73.9497211
1576,4384,Benzene Bots,"Troy, Michigan",42.6055893,-83.1499304
1577,4386,Mecha-maniacs,"Brush, Colorado",40.2584914,-103.623473
1578,4388,FIRST TEAM 4388 - Ridgebotics,"Fossil Ridge , Fort Collins, Colorado",40.51430555,-105.01521984241289
1579,4390,ATA  Coregears,"Advanced Technology Academy, Dearborn, Michigan",42.322468799999996,-83.16824980622633
1580,4391,BraveBots,"Gladstone Area , Gladstone, Michigan",45.8678634,-87.06062940634021
1581,4392,The Deceivers,"Brimley, Michigan",46.4052986,-84.5722724
1582,4395,Dundee Vi-Borgs,"Dundee , Dundee, Michigan",41.9572676,-83.6596596
1583,4398,Imprimis Deo,"St Francis , Traverse City, Michigan",44.7560649,-85.6226422
1584,4405,The Atoms Family,"Plymouth Christian Academy, Canton, Michigan",42.34887235,-83.46562901019817
1585,4408,Panthera Machina,"Pennfield , Battle Creek, Michigan",42.371191749999994,-85.13895104126931
1586,4409,Ground Zero,"Niles, Michigan",41.8297694,-86.2541768
1587,4412,Steel Stallions,"San Antonio, Texas",29.4246002,-98.4951405
1588,4414,HighTide,"Ventura, California",34.4458248,-119.0779359
1589,4415,EPIC Robotz,"Valley Christian , Cerritos, California",33.8705181,-118.103092621271
1590,4418,Team IMPULSE,"STEM School Highlands Ranch, Highlands Ranch, Colorado",39.5560002,-104.99788452171327
1591,4419,Team Rewind,"High Tech High North County, San Marcos, California",33.13303445,-117.20217328775684
1592,4420,Swarm Storm,"Torrington , Torrington, Connecticut",41.81676085,-73.1108034842289
1593,4450,Olympia Robotics Federation,"Olympia, Washington",47.0451022,-122.8950075
1594,4451,ROBOTZ Garage,"Laurens District , Laurens, South Carolina",34.4991679,-82.0144171
1595,4453,The Red Hot Chili Bots,"Marshall , Marshall, Michigan",42.267659050000006,-84.96330792438619
1596,4454,SLAM Robotics,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
1597,4455,The Burger Bots,"Warrensburg , Warrensburg, Missouri",38.7628026,-93.7410171
1598,4456,Mech Cadets,"Washington, District of Columbia",38.8950368,-77.0365427
1599,4458,Infernobotix,"Center Moriches , Center Moriches, New York",40.8200997,-72.8031004
1600,4459,LeoTechs,"Lithia Springs, Georgia",33.7939953,-84.6604899
1601,4461,Ramen,"Mt Rainier , Des Moines, Washington",47.39949515,-122.30723393253176
1602,4462,Full Metal Jackets,"Roane Co , Kingston, Tennessee",35.8753527,-84.5204895
1603,4464,Team Illusion,"Laurel, Maryland",39.1044123,-76.8669233
1604,4466,Robo Hamsters,"Culpeper, Virginia",38.4912207,-77.9618216
1605,4467,Titanium Titans,"Canonsburg, Pennsylvania",40.2625702,-80.1872797
1606,4468,Fernbank LINKS,"Fernbank Science Center, Atlanta, Georgia",33.77874945,-84.31808799600464
1607,4469,R.A.I.D. (Raider Artificial Intelligence DIvision),"Federal Way, Washington",47.313494,-122.3393103
1608,4470,TiGears,"Valencia , Placentia, California",33.8946644,-117.8549195
1609,4471,SPARTRONS,"Hollywood Hills , Hollywood, Florida",26.01294605,-80.17412130404223
1610,4472,SuperNOVA,"Woodbridge, Virginia",38.6361522,-77.26783643292558
1611,4473,Delta Prime Robotics,"Farmingdale, Maine",44.2445138,-69.7714331
1612,4480,UC-Botics,"Upsala, Minnesota",45.8107986,-94.5713974
1613,4482,ID Robotics,"Kalamazoo, Michigan",42.291707,-85.5872286
1614,4485,Tribe Tech Robotics,"Danville, Indiana",39.7606013,-86.5263879
1615,4486,Blue Prints,"Vista, California",33.2000368,-117.2425355
1616,4488,Shockwave,"Glencoe , Hillsboro, Oregon",45.5433641,-122.9954598
1617,4496,Sonoran Storm Robotics,"Perry , Gilbert, Arizona",33.261707200000004,-111.74820772848454
1618,4499,The Highlanders,"Fort Collins, Colorado",40.5508527,-105.0668085
1619,4500,RoboHounds,"Clayton , Clayton, Missouri",38.6456168,-90.339936
1620,4501,Humans,"New Roads , Santa Monica, California",34.03153415,-118.46213729497882
1621,4504,B. C. Robotics,"Maryville , Maryville, Tennessee",35.751472,-83.9642249
