,teamNumber,nameShort,location,latitude,longitude
1000,2989,Star Tech,"Academy of Holy Angels, Richfield, Minnesota",44.8819982,-93.28070099877043
1001,2990,Hotwire,"Turner, Oregon",44.8431766,-122.9528708
1002,2992,The S.S. Prometheus,"Mandeville , Mandeville, Louisiana",30.381431149999997,-90.10152676465134
1003,2993,InTech MegaBots,"Intech Collegiate , Logan, Utah",41.7644503,-111.8213707
1004,2996,Cougars Gone Wired,"Coronado , Colorado Springs, Colorado",38.8729722,-104.85729423648834
1005,2998,VikingBots,"Thomas Jefferson , Richmond, Virginia",37.5722085,-77.48568337129325
1006,3003,TAN(X),"Canandaigua Academy, Canandaigua, New York",42.9087892,-77.2745315
1007,3004,Bronx Knights,"Bronx, New York",40.8466508,-73.8785937
1008,3005,RoboChargers,"Emmett J Conrad , Dallas, Texas",32.8763542,-96.75192719885766
1009,3006,Red Rock Robotics,"West , Salt Lake City, Utah",40.75156385,-111.99510394966526
1010,3007,Robotitans,"Tartan , Oakdale, Minnesota",44.9603815,-92.97192913351674
1011,3008,Team Magma,"Kalani , Honolulu, Hawaii",21.27922325,-157.77382189131
1012,3009,High Scalers,"Boulder City , Boulder City, Nevada",35.83394965,-114.98189609884938
1013,3010,The Red Plague,"Centerburg , Centerburg, Ohio",40.304714000000004,-82.69531752533949
1014,3013,Zombots,"Vallejo , Vallejo , California",38.07148415,-122.23156891887412
907,3015,Ranger Robotics,"Spencerport , Spencerport, New York",43.190684250000004,-77.79870114203618
1016,3017,Patriots,"Francis Lewis , Fresh Meadows, New York",40.74189935,-73.77584739013756
1017,3018,Nordic Storm,"Saint Peter, Minnesota",44.3238384,-93.9585295
1018,3019,Firebirds,"Chaparral , Scottsdale, Arizona",33.576093,-111.93260033083672
1019,3020,SMbled,"Rancho Santa Margarita, California",33.6408845,-117.6029341
1020,3021,The  Agency,"Escondido, California",33.1216751,-117.0814849
1021,3023,STARK Industries,"Elk River, Minnesota",45.3038538,-93.5671825
1022,3024,My Favorite Team,"Ashland , Ashland, Oregon",40.773957,-82.365983
1023,3026,Orange Crush Robotics,"Delano, Minnesota",45.0419073,-93.7891331
1024,3028,Robot Commando Squad,"Hidalgo, Texas",26.3530256,-98.216445
1025,3029,Mecha Titans,"Pharr, Texas",26.1947962,-98.1836216
1026,3035,Droid Rage,"Corpus Christi, Texas",27.7635302,-97.4033191
