teamNumber,nameShort,location,latitude,longitude
1994,Quixote,"Kansas City, Kansas",39.1134562,-94.626497
1997,Stag Robotics,"Bishop Miege , Roeland Park, Kansas",39.03629175,-94.62418006387064
2001,HERMES,"Ruskin , Kansas City, Missouri",38.9227847,-94.5138426
2002,Tualatin Robotics,"Tualatin , Tualatin, Oregon",45.3836256,-122.7645247
2004,Thunderducks,"Tulsa, Oklahoma",36.1563122,-95.9927516
2010,The Lightning Bots,"Champion , Warren, Ohio",41.2913121,-80.8483168
2016,Mighty Monkey Wrenches,"Trenton, New Jersey",40.2205944,-74.7597219
2022,Titan Robotics,"Aurora, Illinois",41.7571701,-88.3147539
2027,Robotic Dragons,"Westbury  & Westbury , Old Westbury, New York",40.7736479,-73.5949253
2028,Phantom Mentalist,"Phoebus High, Hampton, Virginia",37.03433015,-76.31643412301166
2035,Robo Rockin' Bots,"Carmel High, Carmel, California",36.5541669,-121.90928640025004
2036,The Black Knights,"Fairview , Boulder, Colorado",40.1358188,-105.3499925
2039,Rockford Robotics Inc,"Machesney Park, Illinois",42.3472406,-89.0389956
2040,DERT - Dunlap Eagles Robotics Team,"Dunlap , Dunlap, Illinois",40.8548961,-89.67524875490008
2046,Bear Metal,"Maple Valley, Washington",47.3664231,-122.0437127
2048,The Pink Panthers,"Detroit International Academy for Young Women, Detroit, Michigan",42.3774218,-83.07870250988415
2051,The Beattie Bulldogs,"Allison Park, Pennsylvania",40.5584013,-79.9581094
2052,KnightKrawler,"Saint Paul, Minnesota",44.9497487,-93.0931028
2053,TigerTronics,"Endicott, New York",42.098408,-76.0493684
2054,Tech Vikes,"Hopkins , Hopkins, Michigan",42.6236425,-85.7603024
2059,The Hitchhikers,"Apex, North Carolina",35.7325352,-78.8505516
2062,C.O.R.E  2062,"Waukesha, Wisconsin",43.0116784,-88.2314813
2064,The Panther Project,Connecticut,41.6500201,-72.7342163
2067,Apple Pi,"Guilford, Connecticut",41.2757205,-72.6736148
2068,Metal Jackets,"Osbourn Park High, Manassas, Virginia",38.7633179,-77.44934514692072
2070,Royals,"Ridgefield Memorial High, Ridgefield, New Jersey",40.8312114,-73.9993057
2073,EagleForce,"Pleasant Grove High, Elk Grove, California",38.42526905,-121.3407353207342
2075,Enigma Robotics,"West Catholic , Grand Rapids, Michigan",42.9966614,-85.71041445174512
2077,Laser Robotics,"Kettle Moraine High, Wales, Wisconsin",43.00959645,-88.37774137725359
2078,Robotic Wolves,"St Pauls School, Covington, Louisiana",30.4676926,-90.1047998
2079,4H ALARM Robotics,"Franklin, Massachusetts",42.5896205,-72.6110645
2080,Torbotics,"Hammond , Hammond, Louisiana",30.5069542,-90.4620786
2081,Icarus,"Peoria, Illinois",40.6938609,-89.5891008
2083,Team BLITZ,"Conifer, Colorado",39.5233424,-105.305499
2084,Robots by the C,"Manchester Essex Regional , Manchester, Massachusetts",42.5819508,-70.76558600822622
2085,RoboDogs,"Vacaville High, Vacaville, California",38.3604792,-121.99549543953948
2090,Buff 'n Blue,"Punahou School, Honolulu, Hawaii",21.3028054,-157.8289396556412
2095,Direct Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
2102,Team Paradox,"Encinitas, California",33.0369867,-117.2919818
2106,The Junkyard Dogs,"Goochland, Virginia",37.7204342,-77.8837984
2122,Team Tators,"Treasure Valley Math/Science, Boise, Idaho",43.6801232,-116.27995
2129,Ultraviolet,"Minneapolis, Minnesota",44.9772995,-93.2654692
2130,Alpha+,"Bonners Ferry , Bonners Ferry, Idaho",48.694284,-116.3179374
2135,Presentation Invasion,"Presentation , San Jose, California",37.2830714,-121.90147526836176
2136,Impossible Mission Force,"Chicago, Illinois",41.8755616,-87.6244212
2137,TORC,"Oxford , Oxford, Michigan",42.83813575,-83.26143846814736
2141,Spartonics,"Concord, California",37.9768525,-122.0335624
2143,Team Tobor,"Immanuel Lutheran , Eau Claire, Wisconsin",44.77482825,-91.50531834758075
2144,Gators,"Sacred Heart Preparatory, Atherton, California",37.4494145,-122.19594341726686
2145,HAZMATs,"Lake Fenton , Fenton, Michigan",42.83797785,-83.7168407485882
2147,CHUCK,"West Valley , Spokane, Washington",47.61755745,-117.43493497071282
2148,Mechaknights,"Spokane, Washington",47.6571934,-117.42351
2149,CV Bearbots,"Central Valley , Veradale, Washington",47.64967805,-117.19107051531132
2151,Monty Pythons,"Forest Park, Illinois",41.8794989,-87.8136997
2152,S*M*A*S*H,"Port Orange, Florida",29.10162805,-81.01059617608054
2158,ausTIN CANs,"Anderson H S, Austin, Texas",30.4538792,-97.7742774
2161,Robocats,"Walt Whitman , Huntington Station, New York",40.8285751,-73.4114897
2164,The Core,"Harrisonville, Missouri",38.655124,-94.3471072
2165,Trailblazers,"Bartlesville, Oklahoma",36.7421089,-95.9528877
2167,Radical Tech,"Maryville, Missouri",40.3460468,-94.8723858
2168,Aluminum Falcons,"Robert E Fitch  , Groton, Connecticut",41.34451775,-72.03244078696639
2169,KING TeC,"Prior Lake , Savage, Minnesota",44.720704100000006,-93.38941705250966
2170,Titanium Tomahawks,"Glastonbury , Glastonbury, Connecticut",41.7006153,-72.59057068811434
2171,RoboDogs,"Crown Point  & Crown Point , Crown Point, Indiana",41.38744385,-87.36063217855065
2172,Street Legal,"St Edward , Lakewood, Ohio",41.48594485,-81.78487241286481
2175,The Fighting Calculators,"Saint Paul, Minnesota",44.9497487,-93.0931028
2177,The Robettes,"Mendota Heights, Minnesota",44.8835768,-93.1382749
2180,Zero Gravity,"Hamilton East  Steinert, Hamilton, New Jersey",40.2165804,-74.66333311398182
2181,G.E.A.R.s (Great Engineers Awesome Robots),"Blaine, Minnesota",45.1607987,-93.2349489
2183,Tigerbots,"Hahnville , Boutte, Louisiana",29.8877082,-90.40623248543524
2186,Dogs of Steel,"Westfield High, Chantilly, Virginia",38.88533339999999,-77.46438904010682
2187,Team Volt,"Conway, South Carolina",33.8360035,-79.0478143
2190,Team Hero,"Petal , Petal, Mississippi",31.3396418,-89.27720270107088
2191,Flux Core,"Hamilton North  Nottingham, Hamilton, New Jersey",40.22889775,-74.71054219113431
2194,Fondy Fire,"Fond du Lac, Wisconsin",43.7533414,-88.4493796
2197,Las Pumas,"New Prairie , New Carlisle, Indiana",41.68439445,-86.56346136907803
2199,Robo-Lions,"Sykesville, Maryland",39.365992,-76.9688737
2202,BEAST Robotics,"Brookfield, Wisconsin",43.0578479,-88.1261984
2204,Rambots,"California Crosspoint , Hayward, California",37.636847450000005,-122.11439915243017
2207,Bright Bears,"Saint Paul, Minnesota",44.9497487,-93.0931028
2220,Blue Twilight ,"Eagan, Minnesota",44.818173,-93.1659179
2221,FHS Robodawgs,"Fontainebleau , Mandeville , Louisiana",30.33606415,-90.02552988574075
2224,RoboPhoenix,"Renaissance , Detroit, Michigan",42.3289158,-83.03966286586929
2225,R.U.S.T,"Anoka, Minnesota",45.2710195,-93.2827625
2227,Tigers,"Fridley Senior High, Fridley, Minnesota",45.0770942,-93.25406152849948
2228,CougarTech,"Honeoye Falls, New York",42.9522855,-77.5902759
2232,Deus ex Machina,"Anoka Senior High, Anoka, Minnesota",45.22306985,-93.3835346946454
2234,Alternating Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
2239,Technocrats,"Hopkins, Minnesota",44.9271194,-93.4074945
2240,Brute Force,"Denver School of Science and Technology, Denver, Colorado",39.74879035,-104.8902646768223
2246,The Army of Sum,"Johannesburg-Lewiston , Johannesburg, Michigan",44.9827778,-84.4547222
2252,The Mavericks,"Milan, Ohio",41.2975519,-82.6054547
2259,1/4 Twenties,"Denver, Colorado",39.7392364,-104.984862
2261,Casa Robotics,"Longmont, Colorado",40.1672117,-105.1019287
2262,Robo-Panthers,"Holliston High, Holliston, Massachusetts",42.20503975,-71.44223732571362
2264,Wayzata Robotics,"Wayzata High, Plymouth, Minnesota",45.0452242,-93.51111296371396
2265,Fe Maidens,"Bronx  of Science, Bronx, New York",40.8783886,-73.89095497482518
2333,S.C.R.E.E.C.H.,"Sapulpa Hs, Sapulpa, Oklahoma",35.99082595,-96.12950052272728
2335,Sargon,"Shawnee Mission East High, Prairie Village, Kansas",38.99134745,-94.6327403088484
2337,EngiNERDs,"Grand Blanc, Michigan",42.9275277,-83.6299518
2338,Gear It Forward,"Oswego  & Oswego East , Oswego, Illinois",41.698993,-88.27918144518114
2340,Xcentrics,"Rochester, New York",43.157285,-77.615214
2341,Sprockets,"Shawnee, Oklahoma",35.3272928,-96.9253004
2342,Team Phoenix,"Nashua, New Hampshire",42.7656251,-71.4677032
2344,The Saunders Droid Factory ,"Saunders Trades & Technical , Yonkers, New York",40.94354555,-73.87031402813278
2345,Animal Control,"Kearney High, Kearney, Missouri",39.3506299,-94.35139604016416
2346,Cel-Techs,"Archbishop O' Hara , Kansas City, Missouri",38.961529850000005,-94.49018677554488
2347,Metal Mercs,"Walter G O'Connell Copiague , Copiague, New York",40.6897779,-73.39714377312254
2352,Metal Mayhem,"Ada, Oklahoma",34.7743383,-96.6783651
2353,The Legion,"the Pembroke Hill School, Kansas City, Missouri",39.03513445,-94.60494773800548
2354,Red River Robotics,"Red river Technology Center, Duncan, Oklahoma",34.49158145,-97.98916901501218
2357,System Meltdown,"Peculiar, Missouri",38.7145481,-94.4611204
2358,Bearbotics,"Lake Zurich , Lake Zurich, Illinois",42.1976158,-88.10318919273675
2359,RoboLobos,"Santa Fe Hs, Edmond, Oklahoma",35.641372149999995,-97.50933666170796
2363,Triple Helix,"Newport News, Virginia",36.9775016,-76.42977
2367,Lancer Robotics,"St Francis , Mountain View, California",32.704246,-117.119881
2370,IBOTs,"Stafford Technical Center, Rutland, Vermont",43.6183302,-72.9544502
2373,The Crickets,"Fort Cobb, Oklahoma",35.097838,-98.4356131
2374,Crusader Bots,"Jesuit , Portland, Oregon",45.485320650000006,-122.76876098382478
2375,Dragon Robotics,"Phoenix, Arizona",33.4484367,-112.074141
2377,C Company,"Chesapeake High, Pasadena, Maryland",39.1107938,-76.46225354220648
2383,Ninjineers,"Fort Lauderdale, Florida",26.1223084,-80.1433786
2388,Pirate Robotics,"Sperry, Oklahoma",36.2921,-95.96902871994789
2393,Robotichauns,"Knoxville Catholic , Knoxville, Tennessee",35.9299141,-84.09205227742098
2395,OKC 4-H Robotics - Ninja Munkees,"Oklahoma County 4-H, Oklahoma City, Oklahoma",35.5377266,-97.5103397
2398,Tech Walkers,"Sequoyah , Tahlequah, Oklahoma",35.914185,-94.96781027818092
2399,The Fighting Unicorns,"Beachwood, Ohio",41.464498,-81.508732
2403,Plasma Robotics,"Red Mountain , Mesa, Arizona",33.433375299999994,-111.67518867036388
2404,TNT,"Altadena, California",34.1863161,-118.1352329
2405,Techno Trojans,"Fruitport , Fruitport, Michigan",43.13067,-86.154682
2408,Shrapnel Sergeants,"Hazelwood West High, Hazelwood, Missouri",38.78748175,-90.38440469503152
2410,Blue Valley CAPS Metal Mustang Robotics,"Overland Park, Kansas",38.9742502,-94.6851702
2411,Rebel @lliance,"Alliance , Portland, Oregon",45.5589111,-122.62246372700515
2412,Robototes,"Bellevue, Washington",47.6144219,-122.192337
2415,WiredCats,"the Westminster Schools, Atlanta, Georgia",33.8426124,-84.43418248670467
2421,RTR Team Robotics,"Burke, Virginia",38.778416,-77.27496377315485
2423,The KwarQs,"Watertown High, Watertown, Massachusetts",42.36973725,-71.17816758968073
2424,Robot Mafia,"Bixby Hs, Bixby, Oklahoma",35.9378766,-95.8819346
2425,Hydra ,"Hillsborough , Tampa, Florida",28.0599999,-82.41383619025117
2429,La Canada Engineerng Cub,"La Canada Flintridge, California",34.1998302,-118.2005236
2437,Lancer Robotics,"SACRED HEARTS ACADEMY, Honolulu, Hawaii",21.2859839,-157.8066954
2438,'Iobotics,"Iolani School, Honolulu, Hawaii",21.2851847,-157.82396087163966
2439,Bearbotics,"Wailuku, Hawaii",20.8894684,-156.5089397899955
2441,Spartechs,"Maryknoll School, Honolulu, Hawaii",21.30113045,-157.83099690761688
2443,Blue Thunder,"Maui , Kahului, Hawaii",20.8910131,-156.4795550417764
2444,Kamehameha RoboWarriors,"Honolulu, Hawaii",21.304547,-157.855676
2445,RoboKAP,"Kapolei , Kapolei, Hawaii",21.33436005,-158.06479150666996
2449,Out of Orbit Robotics,"Team 2449, Chandler, Arizona",33.2603486,-111.7904856
2450,Raiderbots,"Cretin Derham Hall, St. Paul, Minnesota",44.9254836,-93.1582023823636
2451,PWNAGE,"Saint Charles, Illinois",41.9139808,-88.3128183
2457,The Law,"Lawson High, Lawson, Missouri",39.44303065,-94.20014935
2458,Team Chaos,"Gladstone, New Jersey",40.7202907,-74.6662746
2461,METAL-SKINS,"Capitol Hill Hs, Oklahoma City, Oklahoma",35.4274776,-97.5224215
2465,Kauaibots,"Lihue, Hawaii",21.9769622,-159.3687721
2468,Team Appreciate,"Austin, Texas",30.2711286,-97.7436995
2470,Team BJORG,"Jefferson Senior High, Bloomington, Minnesota",44.8174942,-93.33152282765614
2471,Team Mean Machine,"Camas, Washington",45.5863014,-122.403277
2472,Centurions,"Centennial Senior, Circle Pines, Minnesota",45.15399335,-93.14885914386068
2473,Goldstrikers,"Cupertino High, Cupertino, California",37.3193238,-122.0091144050768
2474,Excel,"Niles, Michigan",41.8297694,-86.2541768
2477,Marauder Rascals,"Waipahu , Waipahu, Hawaii",21.3865888,-157.90549912605388
2478,Westwood Robotics,"Westwood , Mesa, Arizona",33.3742665,-111.8521981
2480,Teddies,"Minneapolis, Minnesota",44.9772995,-93.2654692
2481,Roboteers,"Tremont , Tremont, Illinois",40.52860025,-89.48980714809508
2484,Team Implosion,"Woods Cross High, Woods Cross, Utah",40.86731365,-111.89553858017038
2485,WARLords,"Francis Parker School, San Diego, California",32.77102425,-117.17769722902491
2486,CocoNuts,"Coconino , Flagstaff, Arizona",35.1834428,-111.65500037883244
2487,Mechanical Animals,"Oakdale, New York",40.7439872,-73.1387242
2489,The Insomniacs,"Fremont, California",37.5482697,-121.988571
2491,No Mythic,"Saint Paul, Minnesota",44.9497487,-93.0931028
2493,Robokong,"La Sierra High, Riverside, California",33.90995735,-117.4778558651832
2495,Hive Mind,"Hamilton West  Watson, Hamilton, New Jersey",40.19826185,-74.72143252113591
2496,Tru Blu Patriots,"Irvine, California",33.6856969,-117.8259819
2498,BearBotics,"The Blake School, Minneapolis, Minnesota",44.9693217,-93.29351000721198
2499,Industrial Revolution,"Hibbing High, Hibbing, Minnesota",47.425242100000006,-92.9324403898776
2500,Herobotics,"Henry Senior High, Minneapolis, Minnesota",45.0343498,-93.3053070044534
2501,Bionic Polars,"North St. Paul, Minnesota",45.0122571,-92.9922512
2502,Talon Robotics,"Eden Prairie, Minnesota",44.8546856,-93.470786
2503,Warrior Robotics,"Brainerd, Minnesota",46.3580221,-94.2008288
2504,The Governors,"Honolulu, Hawaii",21.304547,-157.855676
2506,Saber Robotics,"Franklin High, Franklin, Wisconsin",42.89730659999999,-87.97768346015533
2508,Armada,"Stillwater Area , Stillwater, Minnesota",45.02993875,-92.84772920122352
2509,Tigerbots,"Hutchinson Senior High, Hutchinson , Minnesota",44.8839718,-94.3933414
2511,Cougars,"Lakeville South High, Lakeville, Minnesota",44.6426847,-93.27323917357604
2512,Duluth East Daredevils,"Duluth, Minnesota",46.7729322,-92.1251218
2513,T.E.R.T.O.L.A.,"Minneapolis, Minnesota",44.9772995,-93.2654692
2515,TigerBots,"Marshall , Marshall, Minnesota",44.45744485,-95.75923679578392
2518,Spartans,"Simley Senior High, Inver Grove Heights, Minnesota",44.83273440000001,-93.04724194457992
2521,SERT,"South Eugene , Eugene, Oregon",44.03773775,-123.085189057952
2522,Royal Robotics,"Lynnwood , Lynnwood, Washington",47.8160917,-122.29641497583468
2523,Tech Storm,"St Johnsbury Academy, Saint Johnsbury, Vermont",44.41440495,-72.02044146744649
2525,The pHalcons,"Minneapolis, Minnesota",44.9772995,-93.2654692
2526,Crimson Robotics,"Osseo, Minnesota",45.1193908,-93.4024558
2529,Robohawks,"St. Paul, Minnesota",44.9497487,-93.0931028
2530,Inconceivable,"Rochester, Minnesota",44.0234387,-92.4630182
2531,RoboHawks,"Chaska , Chaska, Minnesota",44.8085679,-93.584181
2532,FLASH Power,"Forest Lake, Minnesota",45.279106,-92.9851629
2534,Lumberjack Robotics,"Boys Latin School of Maryland, Baltimore , Maryland",39.37133345,-76.64020653355965
2537,Space RAIDers,"Atholton High, Columbia, Maryland",39.1896909,-76.88123536859692
2538,The Plaid Pillagers,"Morris, Minnesota",45.586072,-95.913941
2539,Krypton Cougars,"Palmyra, Pennsylvania",40.3088578,-76.5932369
2543,TitanBot,"Chula Vista, California",32.6400541,-117.0841955
2544,HCRC,"Harborcreek, Pennsylvania",42.1663637,-79.9526796
2545,Quantum Mechanics,"Minneapolis, Minnesota",44.9772995,-93.2654692
2549,Millerbots,"Minneapolis, Minnesota",44.9772995,-93.2654692
2550,Skynet,"Clackamas Academy of Industrial Sciences, Oregon City, Oregon",45.3561641,-122.5968143
2551,Penguin Empire,"Novato, California",38.1061979,-122.5681191
2554,The WarHawks,"Edison, New Jersey",40.518157,-74.4113926
2555,RoboRams,"Wilson, Tacoma, Washington",47.3043735,-122.5134082
2556,RadioActive Roaches,"Niceville, Florida",30.5168639,-86.482172
2557,SOTAbots ,"Tacoma School of the Arts, Tacoma, Washington",47.2449203,-122.44302
2559,Normality Zero,"Harrisburg, Pennsylvania",40.2663107,-76.8861122
2560,RoboDog,"Grandview, Missouri",38.8898478,-94.5313816
2574,RoboHuskie,"Minneapolis, Minnesota",44.9772995,-93.2654692
2577,Pingry Robotics,"the Pingry School, Basking Ridge, New Jersey",40.6201242,-74.56772169043967
2579,LIC Robodogs,"Long Island City , Astoria, New York",40.76538245,-73.93303186837682
2582,PantherBots,"Lufkin, Texas",31.3386242,-94.7288558
2583,RoboWarriors,"Austin, Texas",30.2711286,-97.7436995
2585,Impact,"Bellaire H S, Bellaire, Texas",29.7055647,-95.4743067
2586,Copper Bots,"Calumet , Calumet, Michigan",47.246592,-88.454006
2587,DiscoBots,"Houston, Texas",29.7589382,-95.3676974
2590,Nemesis,"Robbinsville , Robbinsville, New Jersey",40.218974,-74.6276275
2591,RedTails,"Detroit Academy of Arts and Sciences, Detroit, Michigan",42.34066765,-83.0181895147478
2594,Naskcorpions,"Columbia , Nampa, Idaho",43.5668295,-116.514431698361
2600,Team Falcon,"Oak Ridge, New Jersey",41.0462085,-74.4859898
2601,Steel Hawks,"Flushing, New York",40.7654301,-73.8174291
2603,Highland Robotics,"Highland , Medina, Ohio",41.149392,-81.869061
2604,Metal and Soul,"Capac , Capac, Michigan",43.0176194,-82.93432990130049
2605,Sehome Seamonsters,"Sehome , Bellingham, Washington",48.7414941,-122.4767821
2606,Irish Robotics,"Rosemount, Minnesota",44.7391873,-93.12611
2607,The Fighting RoboVikings,"Archbishop Wood , Warminster , Pennsylvania",40.2090211,-75.0990658
2611,Jacktown Vectors,"Jackson Area Career Center, Jackson, Michigan",42.1653238,-84.41075464300675
2612,The Corsairs,"Waterford Mott , Waterford, Michigan",42.6571819,-83.34914549375534
2613,PROTOBOTS,"Van Horn, Texas",31.0429718,-104.831628
2614,Mountaineer Area RoboticS (MARS),"MARS, Morgantown, West Virginia",39.6440502,-79.9238968
2619,The Charge,"Midland, Michigan",43.6155825,-84.2472117
2620,Titans,"Southgate Anderson , Southgate, Michigan",42.19037525,-83.2123642672654
2632,SteeleBots,"Amherst, Ohio",41.3978217,-82.2223775
2635,Lake Monsters,"Lake Oswego, Oregon",45.4206749,-122.670649
2637,Phantom Catz,"Rolling Hills Estates, California",33.7877943,-118.3581284
2638,Rebels,"Great Neck South , Great Neck, New York",40.7644444,-73.7036111
2640,HOTBOTZ,"Reidsville, North Carolina",36.3548586,-79.6644748
2641,PCCR,"Central Catholic , Pittsburgh, Pennsylvania",40.4461375,-79.94591461917813
2642,Pitt Pirates,"Winterville, North Carolina",35.5290511,-77.4010762
2643,Dark Matter,"Santa Teresa High, San Jose, California",37.23486785,-121.82809901724504
2647,Cyborg Mustangs,"North , Phoenix, Arizona",33.6597612,-112.1465424
2648,Infinite Loop,"Messalonskee , Oakland, Maine",44.5736012,-69.6803056
2654,Rams,"Roseau, Minnesota",48.7710371,-95.7697882
2655,The Flying Platypi,"Colfax, North Carolina",36.1126365,-80.0144842
2656,Quasics,"Gateway Shs, Monroeville, Pennsylvania",40.43209725,-79.75330654999999
2657,Team Thundercats,"Deming High, Deming, New Mexico",32.2553809,-107.76215912378844
2658,Σ-Motion,"Rancho Bernardo High, San Diego, California",32.9938834,-117.06521067508116
2659,RoboWarriors,"Bishop Alemany , Mission Hills, California",34.274459199999995,-118.45959335373831
2662,Robo Krew,"Tolleson, Arizona",33.4500497,-112.259309
2667,Knights of the Valley,"Apple Valley, Minnesota",44.7319094,-93.21772
2673,Tenacious Technicians,"Cass Technical , Detroit, Michigan",42.3385621,-83.06104006681142
2676,Ecorse Robo Raiders,"Ecorse Community , Ecorse, Michigan",42.251625450000006,-83.14876829715975
2682,Boneyard Robotics,"South Central High, Winterville, North Carolina",35.541805,-77.42873335491143
2704,Roaring Robotics,"Batavia, Illinois",41.8500284,-88.3125738
2707,Team PCD,"Normandy High, Saint Louis, Missouri",38.68316175,-90.29642157220874
2709,Iron Wolves,"Perspectives Charter , Chicago, Illinois",41.85630905,-87.62828458919964
2713,iRaiders,"Melrose High, Melrose, Massachusetts",42.4640103,-71.06648228105581
2721,Blue mite,"Lasara, Texas",26.4647894,-97.9111115
2723,Team Rocket,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
2725,Ice Princesses,"Chicago, Illinois",41.8755616,-87.6244212
2729,Storm Robotics Team,"Marlton, New Jersey",39.9005585,-74.93389105589023
2733,Pigmice,"Portland, Oregon",45.5202471,-122.674194
2761,IronHorse Robotics,"Fresno, California",36.7394421,-119.7848307
2765,Radioactive Robotics,"Cleveland County 4-H , Norman, Oklahoma",35.2125262,-97.432428
2767,Stryke Force,"Kalamazoo County 4-h, Kalamazoo, Michigan",42.291707,-85.5872286
2771,Code Red Robotics the Stray Dogs,"Kent County, Grandville, Michigan",42.9208267,-85.7445129
2773,IronDogz,"Memorial Hs, Edmond, Oklahoma",35.6370936,-97.46878515
2781,RoboPRIDE,"Burbank, Illinois",41.741406,-87.7686078
2783,Engineers of Tomorrow ,"La Grange, Kentucky",38.4075527,-85.3788246
2785,Prometheus,"Kent School, Kent, Connecticut",41.72734025,-73.48653330890248
2789,TEXPLOSION,"Manor, Texas",30.3420882,-97.555905
2791,Shaker Robotics,"Shaker , Latham, New York",42.7360599,-73.74883539530168
2795,Ohm's Claw,"Broken Arrow, Oklahoma",36.0525993,-95.7908195
2797,Knight & Nerdy,"East Ridge , Clermont, Florida",28.5389412,-81.71946783938708
2805,Ghost in the Machine,"Waxahachie, Texas",32.3944908,-96.8439365
2811,StormBots,"Skyview , Vancouver, Washington",45.7235545,-122.68480915305848
2813,Gear Heads,"Prospect High, Saratoga, California",37.2912533,-121.99984417752292
2815,Blue Devil Mechanics,"Dreher High, Columbia, South Carolina",33.9993267,-80.99396530614129
2819,Team Dynamite,"Oxon Hill High, Oxon Hill, Maryland",38.7971937,-76.99440351880449
2823,The Automatons,"Highland Park Senior High, Saint Paul, Minnesota",44.9115002,-93.16546992352296
2825,Roc Robotics,"Saint Paul, Minnesota",44.9497487,-93.0931028
2826,Wave Robotics,"Oshkosh, Wisconsin",44.0206919,-88.5408574
2827,Crown City Robotics,"Coronado High, Coronado, California",32.6917186,-117.1817002
2830,Riverside RoboTigers,"Riverside High, Milwaukee, Wisconsin",43.0703156,-87.89036081485877
2832,The Livonia  Warriors,"Livonia Public Schools, Livonia, Michigan",42.3947264,-83.3759045599841
2834,Bionic Black Hawks,"Bloomfield Hills , Bloomfield Hills, Michigan",42.59260495,-83.23672403857307
2836,Team Beta,"Nonnewaug , Woodbury, Connecticut",41.55933895,-73.1927563614791
2838,Eaglebots,"Chesterfield, Missouri",38.661953,-90.5643258
2839,Daedalus,"Escondido Charter High, Escondido, California",33.13760755,-117.05493483603668
2840,Blue Tide,"Phoenix Country Day School, Paradise Valley, Arizona",33.5150512,-111.99752303631846
2844,Stampede Robotics,"Laveen, Arizona",33.3618814,-112.1533861
2846,FireBears,"Saint Paul, Minnesota",44.9497487,-93.0931028
2847,The MegaHertz,"Fairmont High & Fairmont High, Fairmont, Minnesota",43.6362261,-94.44900720987408
2848,⚡ ALL SPARKS ⚡,"Dallas, Texas",32.7762719,-96.7968559
2849,Ursa Major,"Hammond High, Columbia, Maryland",39.1670556,-76.85917976559631
2851,Crevolution,"Sterling Heights, Michigan",42.5803122,-83.0302033
2853,Hot Spot Robotics,"Mililani , Mililani, Hawaii",21.4461798,-158.01503287317823
2854,The Prototypes,"Evergreen Valley High, San Jose, California",37.322793,-121.7790541122514
2855,BEASTBOT,"Como Park Senior High, Saint Paul, Minnesota",44.975877800000006,-93.1312661906302
2856,Planetary Drive,"Paul Laurence Dunbar , Lexington, Kentucky",38.016627,-84.57735701392923
2861,Infinity's End,"Lincoln Secondary, Lake City, Minnesota",44.44489419999999,-92.26731563589038
2867,ElkLogics,"Elkhart, Indiana",41.6012796,-85.8590603
2869,Regal Eagles,"Bethpage, New York",40.749517,-73.485536
2872,CyberCats,"Wheatley School, Old Westbury, New York",40.7623199,-73.6157411
2874,Iron Eagles,"Grain Valley High, Grain Valley, Missouri",39.00925875,-94.207229252695
2875,CyberHawks,"Cold Spring Harbor , Cold Spring Harbor, New York",40.8351419,-73.4516065
2876,Devilbotz,"Burlington High, Burlington, Massachusetts",42.4980618,-71.19816436098112
2877,LigerBots,"Newton, Massachusetts",42.3370414,-71.2092214
2879,Oriole Robotics,"Saint Louis Park, Minnesota",44.9475726,-93.3569023
2881,Lady Cans,"Austin, Texas",30.2711286,-97.7436995
2882,Nuts n Boltz,"Katy, Texas",29.7857853,-95.8243956
2883,F.R.E.D (Fighting Rednecks Engineering and Design),"Warroad , Warroad, Minnesota",48.9034308,-95.3073895
2890,The Hawk Collective,"Hickory High, Chesapeake, Virginia",36.65168745,-76.21452743180102
2895,Blazenbots,"Far Rockaway, New York",40.6053825,-73.7551326
2896,MechaMonarchs,"Honolulu, Hawaii",21.304547,-157.855676
2897,Raven Robotics,"Waco, Texas",31.549333,-97.1466695
2898,Flying Hedgehogs,"Beaverton, Oregon",45.4871723,-122.80378
2900,The Mighty Penguins,"Washington, District of Columbia",38.8950368,-77.0365427
2903,NeoBots,"Arlington , Arlington, Washington",38.8857686,-77.0955536
2906,Sentinel Prime Robotics,"Spanaway Lake , Spanaway, Washington",47.11117765,-122.44884597057604
2907,Lion Robotics,"Auburn Mountainview , Auburn, Washington",47.34211115,-122.17087725733629
2909,Zebra Bots,"Rochester, Indiana",41.0648846,-86.2159959
2910,Jack in the Bot,"Bothell, Washington",47.7598697,-122.2068288
2911,CoolBots,"Washington, District of Columbia",38.8950368,-77.0365427
2912,Panthers,"Phelps Architecture Construction & Engineering Hs, Washington, District of Columbia",38.90221875,-76.97208966640781
2914,TIGER PRIDE ,"Wilson Woodrow Hs, Washington, District of Columbia",38.9495784,-77.07760864974568
2915,Pandamonium,"Riverdale , Portland, Oregon",45.454355750000005,-122.68495395124616
2916,Bionic Bears,"Bayside , Palm Bay, Florida",27.9488718,-80.6665445
2923,Aggies,"Rosalia, Washington",47.2360047,-117.369813
2926,Robo Sparks,"Wapato , Wapato, Washington",46.44866465,-120.42834739952131
2928,Viking Robotics,"Ballard , Seattle, Washington",47.6765073,-122.3862233
2929,JAGBOTS,"Emerald Ridge  & Emerald Ridge , Puyallup, Washington",47.089844,-122.26253605995564
2930,Sonic Squirrels,"Glacier Peak , Snohomish, Washington",48.1118526,-121.114219
2942,Panda ER,"Seattle, Washington",47.6038321,-122.330062
