,teamNumber,nameShort,location,latitude,longitude
2035,4994,Kingston Robo-Cards,"Kingston, Michigan",43.414467,-83.185779
2036,4995,Rockets,"Paradise, Michigan",46.6275215,-85.0375869
2037,4996,RHS FIRST Robotics Enterprise: Team SPOT,"nan, Richlands, North Carolina",34.8970098,-77.5508652
149,4998,TESLA,"Flint, Michigan",43.0161693,-83.6900211
2039,5000,Hammerheads,"Hingham, Massachusetts",42.2417669,-70.8897676
334,5001,Fast and Serious,"Tulsa, Oklahoma",36.1563122,-95.9927516
2041,5002,Dragons,"Collierville, Tennessee",35.042036,-89.6645266
1543,5003,Topperbotics,"Onalaska, Wisconsin",43.8830606,-91.2343539
302,5004,Gravity Loop,"Roswell, Georgia",34.02332,-84.360022
1997,5005,RoboBucs,"Chattanooga, Tennessee",35.0457219,-85.3094883
2045,5006,Apophis,"Prairie Grove, Arkansas",35.9774334,-94.3137353
564,5008,(robo)LIONS,"Detroit, Michigan",42.3315509,-83.0466403
2047,5010,Tiger Dynasty,"Fishers, Indiana",39.9555928,-86.0138729
2048,5012,Gryffingear,"Palmdale, California",34.5793131,-118.1171108
602,5013,Trobots,"Kansas City, Missouri",39.100105,-94.5781416
564,5014,Wildcats,"Detroit, Michigan",42.3315509,-83.0466403
2051,5016,Huntington Robotics,"Huntington, New York",40.868154,-73.425676
2052,5017,Flaming Tortoises,"Harbor Beach, Michigan",43.8447077,-82.6513942
2053,5019,Gearbox Heroes,"West Salem, Wisconsin",43.8991322,-91.0812465
2054,5020,CavBOTS,"Roebuck, South Carolina",34.8826085,-81.96547100908059
2055,5022,Muskett Alliance,"Jonesborough, Tennessee",36.2944928,-82.4734089
2056,5023,Furious Disco Ninjas,"San Bruno, California",37.6261715,-122.433243
296,5025,ENIGMA,"nan, San Diego, California",-53.16129205,-70.93304406533326
2058,5026,Iron Panthers,"Burlingame, California",37.5780965,-122.3473099
125,5027,Event Horizon,"nan, San Jose, California",37.3565689,-121.9011479
2060,5030,The Second Mouse,"Utica, New York",43.1009031,-75.2326641
1997,5034,CGLA/STEM 2,"Chattanooga, Tennessee",35.0457219,-85.3094883
2062,5040,BoltBot,"Arlington, Tennessee",35.2964487,-89.6617313
2063,5041,CyBears,"West Branch, Iowa",41.6720735,-91.3459735
969,5045,SpartaBot,"Memphis, Tennessee",35.1460249,-90.0517638
2065,5046,Jacked Up Jackets,"Memphis, Michigan",42.8964179,-82.7688135
1079,5047,DV CONQUISTABOTS,"El Paso, Texas",31.7550511,-106.4882345
2067,5048,Spartronics,"Imlay City, Michigan",43.0247496,-83.0777153
351,5049,Minerotics,"nan, Las Vegas, Nevada",36.05393815,-115.16914474999999
2069,5050,Cow Town Robotics,"Carleton, Michigan",42.0592101,-83.3907658
2070,5052,RoboLobos,"nan, Cedar Park, Texas",30.528787,-97.865719
917,5053,Lakers,"Waterford, Michigan",42.7022527,-83.402718
2072,5056,MegaHurtz,"Buchanan, Michigan",41.8272684,-86.3611249
986,5057,RoboBusters,"nan, Dallas, Texas",32.8715045,-96.77796664864864
2074,5059,TigeRobotics,"Globe, Arizona",33.3959139,-110.7871744
2075,5060,KnighTech,"Farmington, Missouri",37.7803037,-90.4226371
2076,5063,BuzzBots,"Aynor, South Carolina",33.9998881,-79.1994874
564,5065,Knights,"Detroit, Michigan",42.3315509,-83.0466403
2078,5066,Singularity,"Saline, Michigan",42.1667072,-83.7816075
301,5067,Steiner Steel Storm,"nan, Ann Arbor, Michigan",42.2737117,-83.74215116398906
564,5068,The Outsiders,"Detroit, Michigan",42.3315509,-83.0466403
2081,5069,The Iron Giants,"Edwardsburg, Michigan",41.7956038,-86.0808384
19,5070,Gearnotics,"nan, Houston, Texas",29.825009,-95.478675
1202,5071,Chargers,"Draper, Utah",40.5247777,-111.8627989
2084,5072,Raider Robotics,"DeTour, Michigan",46.00843725,-84.00982816486373
564,5073,Sparks,"Detroit, Michigan",42.3315509,-83.0466403
2086,5074,RoboMustangs,"Norcross, Georgia",33.9412127,-84.2135309
2087,5075,RoboJackets,"Tombstone, Arizona",31.714229,-110.0652028
2088,5077,RoboCards,"Youngstown, Ohio",41.1035786,-80.6520161
175,5080,Robot Alchemy Manipulators ,"Wilmington, Delaware",39.7459468,-75.546589
602,5082,Northmen Robotics,"Kansas City, Missouri",39.100105,-94.5781416
2091,5084,FridgeBot Inc.,"Corunna, Michigan",42.9819728,-84.1177451
2092,5085,LakerBots,"Blachly, Oregon",44.1946671,-123.5351506
2093,5086,Cadillac Connectors,"Cadillac, Michigan",44.3353211,-85.5741088
243,5089,Robo-Nerds,"nan, Los Angeles, California",34.0049604,-117.7877947
2095,5090,Torque-Nados,"Trenton, Michigan",42.1406552,-83.1800544
2096,5096,The Teutonic Force,"Germantown, Wisconsin",43.2286174,-88.1103691
2097,5098,STING - R,"North Kansas City, Missouri",39.1432057,-94.5733988
2098,5099,Cyberian Tigers,"Northport, New York",40.9009595,-73.343167
243,5100,Romanoid,"nan, Los Angeles, California",34.0049604,-117.7877947
2100,5101,Braves,"Peridot, Arizona",33.3010895,-110.458534517407
2101,5102,The Underbots,"nan, Santa Maria, California",-20.2482132,-40.6642259
2102,5103,Jagernauts ,"New Braunfels, Texas",29.7028266,-98.1257348
2103,5104,BreakerBots,"nan, Pacific Grove, California",36.6178677,-121.9059983971547
2104,5106,High Impact Technologies,"Sunderland, Maryland",38.6712298,-76.5980147
2105,5107,The Neurotoxins ,"Upland, California",34.09751,-117.6483876
559,5109,Gladiator Robotics,"Johns Creek, Georgia",34.0181557,-84.190196
2107,5110,Elks,"Elk Rapids, Michigan",44.895558,-85.416461
527,5111,SaxonBots,"Spokane, Washington",47.6571934,-117.42351
2109,5112,The Gongoliers,Rhode Island,41.7962409,-71.5992372
2110,5113,Combustible Lemons,"Moorestown, New Jersey",39.9670569,-74.9426677
447,5114,Titanium Tigers,"Fenton, Michigan",42.7978061,-83.7049498
197,5115,Knight Riders,"Silver Spring, Maryland",38.9997621,-77.02403709829767
2113,5119,Firebirds,"nan, Lawrence, Kansas",44.492317,-103.8587961
2114,5122,robOTies,"Old Town, Maine",44.9354209,-68.6464233
782,5123,Mechadogs,"Yonkers, New York",40.9312099,-73.8987469
405,5124,West Torrance Robotics,"Torrance, California",33.8358492,-118.3406288
46,5125,Hawks on the Horizon,"Chicago, Illinois",41.8755616,-87.6244212
2118,5126,Team E.M.P (Park Hill South Robotics),"Riverside, Missouri",39.1775032,-94.6130121
2119,5129,Digital Devils,"Plainville, Connecticut",41.6711395,-72.8672429
2120,5130,Undercogs,"nan, LIttle River, South Carolina",33.8842887,-78.60007052182021
2121,5132,RoboClovers,"Winder, Georgia",33.9919085,-83.7184368
553,5134,Hungry Wolves,"Clovis, California",36.8252277,-119.7029194
2123,5136,Mechapirates,"Santa Ynez, California",34.608637,-120.10467742149733
1539,5137,Iron Kodiaks,"nan, San Marcos, California",-23.6700759,-46.8018586
602,5141,PRIDE Robotics,"Kansas City, Missouri",39.100105,-94.5781416
1879,5142,Robo Dominators,"Hamden, Connecticut",41.3959287,-72.8968716
2127,5143,ThunderHawks,"Grand Rapids, Minnesota",47.237166,-93.530214
2128,5144,MECHADONKEYS!,"Adrian, Michigan",41.8975152,-84.0373054
1602,5145,WolfBotics,"Gainesville, Florida",29.6519684,-82.3249846
2130,5146,Rusty Knights,"Hebron, Ohio",39.9617305,-82.4912676
2131,5147,Hornets,"Fulton, Missouri",38.8467082,-91.9479586
2132,5148,New Berlin Blitz,"New Berlin, Wisconsin",42.976453,-88.1090391
2133,5149,TroyBotics,"Troy, New York",42.7284117,-73.6917878
2134,5150,Hornets,"Flint , Michigan",43.0161693,-83.6900211
2135,5151,RoboTitans,"bronx, New York",40.8466508,-73.8785937
2136,5152,Alotobots,"Otsego, Michigan",45.0244123,-84.6136788
2137,5153,EAST at HHS,"Huntsville, Arkansas",36.0884253,-93.7375258
2138,5155,Bearcats,"Ubly, Michigan",43.710016,-82.931607
2139,5156,Laker Robots,"Pigeon, Michigan",43.8300075,-83.2704555
2140,5159,Bengal Robotics,"Cottonwood Heights, Utah",40.613474,-111.8256464
1269,5160,Chargers,"Cary, North Carolina",35.7882893,-78.7812081
2142,5161,Trojan Technicians ,"Plainwell, Michigan",42.4400357,-85.6489035
2143,5162,The Big Red Theory ,"Big Rapids, Michigan",43.698078,-85.483656
2144,5163,The Aluminum Warriors,"Hopkinton, Massachusetts",42.2288875,-71.5196439
2145,5166,Fabricators,"Freeland, Michigan",43.5250265,-84.1227598
2146,5167,Vi-Bots,"Marysville, Michigan",42.9125306,-82.48686
766,5168,Guardian Angels,"New Orleans, Louisiana",29.9759983,-90.0782127
1686,5171,Deus Ex Machina,"nan, Monterey, California",36.6178677,-121.9059983971547
2149,5172,Gators,"Greenbush Middle River, Minnesota",48.69596865,-96.18352725843414
2150,5173,Robohawks,"Fennville, Michigan",42.5941052,-86.1045955
2151,5175,Robo Panthers,"Pickford, Michigan",46.1581395,-84.3636027
333,5176,RoboBills,"St. Louis, Missouri",38.6280278,-90.1910154
2153,5178,The Nerdy Birds,"Farmington, Arkansas",36.0420248,-94.2471515
2154,5180,Metal Heads,"nan, Blythewood, South Carolina",34.23874,-81.0059382
2155,5181,LaSalle Robotics,"Wyndmoor, Pennsylvania",40.0853435,-75.19402070907555
2156,5182,Chieftainators,"Dowagiac, Michigan",41.9842123,-86.1086228
2157,5183,Devil Bots,"Gaylord, Michigan",45.027513,-84.674752
2158,5186,Cybears,"Antioch, Tennessee",36.0600602,-86.6722192
2159,5188,Classified Robotics,"Terre Haute, Indiana",39.4667025,-87.4139119
1269,5190,Green Hope Falcons,"Cary, North Carolina",35.7882893,-78.7812081
279,5193,Pantheon,"Saginaw, Michigan",43.4200387,-83.9490365
2162,5194,Voltage,"Gobles, Michigan",42.3608691,-85.8794636
2163,5195,The Renegade,"Wynne, Arkansas",35.224533,-90.7867798
2164,5196,Breaking Bot,"Parkland, Florida",26.3100794,-80.23727
2165,5198,Knight Tech,"Grants Pass, Oregon",42.4393707,-123.3272489
2166,5199,Robot Dolphins From Outer Space,"Dana Point, California",33.4669721,-117.6981075
2167,5200,Alchesay Falcon,"nan, Whiteriver, Arizona",33.8575496,-109.9753782
2168,5201,Bronco Bots,"North Branch, Michigan",44.7305997,-85.1651392
2169,5202,NewRo Bots,"New Rochelle, New York",40.9115386,-73.7826363
2170,5203,Volatile Chaos Inhibitors,"Sanford, Michigan",43.672805,-84.380554
2171,5204,RoboCats,"Three Rivers, Michigan",41.9442722,-85.6346222
2172,5205,CHS FullMetal-Jackets,"Concord, Michigan",42.1778187,-84.6430206
2173,5207,Bearcepticons,"Coolidge, Arizona",32.977839,-111.517624
296,5209,Rectify,"nan, San Diego, California",-53.16129205,-70.93304406533326
2175,5212,TAMSformers Robotics ,"nan, Denton, Texas",33.0384759,-97.0887249
2176,5213,St. Ignace SHEILD,"St. Ignace, Michigan",45.8686238,-84.7278281
2177,5214,The Mighty CavBots,"Saint Clair Shores, Michigan",42.4969652,-82.8890965
2178,5215,Steagles,"Frankenmuth, Michigan",43.331787,-83.738054
2179,5216,E-Ville Empire,"Essexville, Michigan",43.6153,-83.841919
418,5217,Robocats,"Dearborn, Michigan",42.3222599,-83.1763145
1440,5218,System Overload,"Yuma, Arizona",32.665135,-114.47603157249804
279,5222,JackBotics,"Saginaw, Michigan",43.4200387,-83.9490365
2183,5223,Hillman Gearheads,"Hillman, Michigan",45.059177,-83.901106
2184,5224,Panther Power,"Standish, Michigan",43.983076,-83.95888
2185,5225,Shamrocks,"Eastpointe, Michigan",42.4683698,-82.9554746
149,5226,Syn. Surgers,"Flint, Michigan",43.0161693,-83.6900211
2187,5227,Eagle Elite,"Schoolcraft, Michigan",46.1902943,-86.1833841
279,5229,Heritage Hawkbots,"Saginaw, Michigan",43.4200387,-83.9490365
2189,5230,Enlightened Des-Bots,"Alpena , Michigan",45.0176181,-83.6670019
2190,5231,Radical Jays,"Shepherd, Michigan",43.524475,-84.694733
2191,5232,Talons,"Hermantown, Minnesota",46.8068852,-92.2382464
2192,5233,Golden Eagles,"Brooklyn, Michigan",42.105874,-84.2482819
2193,5234,Marauders,"Elsie, Michigan",43.088639,-84.386926
2194,5235,Gears of Fortune,"Chesaning, Michigan",43.1847597,-84.1149965
2195,5236,Man O' War Robotics,"Cambridge, New York",14.6276098,121.0518483
2196,5238,Falcons,"Otisville, Michigan",43.166137,-83.524398
2197,5239,Harper Woods Pioneers,"Harper Woods, Michigan",42.4333367,-82.9238847
110,5240,Udder Chaos,"Potsdam, New York",44.6697996,-74.9813349
201,5241,Tribe-Borgs,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
986,5242,RoboCats,"nan, Dallas, Texas",32.8715045,-96.77796664864864
2201,5243,Wildcat Robotics,"Centreville, Virginia",38.84487,-77.43540260778344
2202,5246,Tech Tribe,"Hartford, Michigan",42.2067051,-86.1666876
2203,5247,Red Devils,"East Jordan, Michigan",45.158063,-85.124225
2204,5248,Robo-Saxons,"Hastings, Michigan",42.6458683,-85.2908404
2205,5249,Revere Robotics,"Richfield, Ohio",41.2397772,-81.6381785
2206,5250,Kinetic,"nan, SACRAMENTO, California",-19.9273793,-47.1478314
149,5251,WAYbots,"Flint, Michigan",43.0161693,-83.6900211
564,5252,Cyber Tigers,"Detroit, Michigan",42.3315509,-83.0466403
2209,5253,Bigfork Backwoods Bots,"Bigfork, Minnesota",47.744387,-93.654085
2210,5254,Robot Raiders,"Trumansburg, New York",42.5422939,-76.6660589
2211,5255,Noble Tigers,"Muskegon Heights, Michigan",43.201126,-86.238946
2212,5256,Atomic Vikings,"Lake Odessa, Michigan",42.7847564,-85.1383367
2213,5257,CometKaze,"Coleman, Michigan",43.756695,-84.585843
2214,5259,Magic Smoke,"Jacksonville, Arkansas",34.8662005,-92.1101458
2215,5260,Owosso Operating System,"Owosso, Michigan",42.9975968,-84.1720541
19,5261,Summer Creek Robotics,"nan, Houston, Texas",29.825009,-95.478675
2217,5263, Robo-Bucs,"Riverview, Michigan",42.1742073,-83.1793697
1346,5265,Radical Impact,"Portland, Maine",43.6610277,-70.2548596
567,5268,The Bio-Mech Falcons,"Olathe, Kansas",38.8838856,-94.81887
991,5271,Open Circuits,"Saint Paul, Minnesota",44.9497487,-93.0931028
272,5274,Wolverines,"nan, Sacramento, California",-19.9273793,-47.1478314
2222,5275,T.I.M.E.-Bots,"New Prague, Minnesota",44.5433331,-93.5760445
1875,5276,Edgar Allan Ohms,"Land O Lakes, Florida",28.2144905,-82.44559288497652
716,5278,Los Clasicos,"Minneapolis, Minnesota",44.9772995,-93.2654692
2225,5279,Altavista Bionic Eagles,"Altavista, Virginia",37.1118094,-79.285579
2226,5282,Railroaders,"Durand, Michigan",42.9119885,-83.9846367
455,5283,Torque Team,"Tampa, Florida",27.9477595,-82.458444
2228,5285,Rockin Robotic Sea Kings,"Palos Verdes Estates, California",33.7872386,-118.401813
2229,5286,Trojonix,"Saco, Maine",43.5009176,-70.4428286
2230,5289,Medabots,"nan, New York City , New York",40.6038604,-73.9966803
881,5290,Mechanical Howl,"Forest Lake, Minnesota",45.279106,-92.9851629
2232,5293,Metal Crusaders,"Duluth, Georgia",34.0028569,-84.1441046
2233,5295,Aldernating Current,"Mason County, Washington",47.3429635,-123.1822758
618,5298,E-TECH CHARGERS,"Long Island City, New York",40.7415095,-73.9569751
1424,5299,Winger Tech,"Red Wing, Minnesota",44.5624676,-92.5338013
2236,5310,Eagles Apex,"East Orange, New Jersey",40.767323,-74.2048677
2237,5314,Ice Bots,"Pellston, Michigan",45.552789,-84.783936
2238,5316,The Architects,"SARANAC, Michigan",42.9292232,-85.2129031
2154,5317,Redhawks,"nan, Blythewood, South Carolina",34.23874,-81.0059382
2240,5318,DigiDigger,"Lead, South Dakota",44.352207,-103.765198
2241,5320,Cyber Hornets,"Lorenzo, Texas",33.6706408,-101.5351611
1005,5323,Mechanized Mayhem,"Chesapeake, Virginia",36.7183708,-76.2466798
2243,5325,Hurricanes,"Marrero, Louisiana",29.8835055,-90.11844862641495
333,5326,Optimus PRIN,"St. Louis, Missouri",38.6280278,-90.1910154
2245,5327,Griffin Robotics,"Winnsboro, South Carolina",34.3807012,-81.0864776
21,5329,S(A^3)S,"nan, Miami, Florida",25.85008245,-80.19365656482097
1546,5332,Toaster Tech,"Decatur, Georgia",30.8736613,-84.5740953
425,5336,Longhorn ,"Suwanee, Georgia",34.0514898,-84.0712997
2249,5338,RoboLoCo,"Leesburg, Virginia",39.1154496,-77.5645446
2250,5339,Hurricanes,"Houston, Minnesota",43.6624222,-91.4685617
716,5340,FAIRBotics,"Minneapolis, Minnesota",44.9772995,-93.2654692
2252,5346,Atlas Engineering,"Perry, Utah",41.4649365,-112.0324456
2253,5347,Gryphons,"weston, Massachusetts",42.3667625,-71.3031132
2254,5348,The Dwarvin Engineers,"Cokato, Minnesota",45.075043,-94.1903675
2255,5349,RoboEagles,"Central Square, New York",43.2867729,-76.1460189
2256,5350,Hope Robotics,"chicago, Illinois",41.8755616,-87.6244212
91,5400,WARP,"Worcester, Massachusetts",42.2625621,-71.8018877
2258,5401,Fightin' Robotic Owls,"Bensalem, Pennsylvania",40.1045549,-74.951279
2259,5402,Iron Kings,"Walton, Indiana",40.662707499999996,-86.24611917317421
2260,5403,Aluminosity,"Bedford, Indiana",38.8611619,-86.4872149
130,5404,North Penn Montco Robotics,"Lansdale, Pennsylvania",40.2414952,-75.2837862
1997,5405,Red Bank High School,"Chattanooga, Tennessee",35.0457219,-85.3094883
2263,5407,Wolfpack Robotics,"Conshohocken, Pennsylvania",40.0792766,-75.3015714
419,5410,Eaglebotics,"Coconut Creek, Florida",26.2517482,-80.1789351
2265,5411,PowerEagle,"Prosper, Texas",33.2385763,-96.7866058
2266,5413,Stellar Robotics,"Mansfield, Ohio",40.75839,-82.5154471
2267,5414,Pearadox,"Pearland, Texas",29.5639758,-95.2864299
257,5416,TaRDIS,"Katy, Texas",29.7857853,-95.8243956
2269,5417,A-Team Eagle Robotics,"Allen, Texas",33.1031744,-96.6705503
2270,5418,The Sonic Screwdrivers,"Hubbard, Ohio",41.156446,-80.569239
2271,5420,Velocity,"Bridgeton, New Jersey",39.427337,-75.2340768
273,5421, Birch Bots,"nan, New York, New York",40.7550963,-73.4763586
2273,5422,Stormgears FRC,"Westford, Massachusetts",42.5792583,-71.4378411
2274,5423,HopCo  Robo,"Madisonville, Kentucky",37.3280037,-87.4986989
920,5424,Rogue Robots,"Midland, Michigan",43.6155825,-84.2472117
182,5425,RVA Coder Collective,"Richmond, Virginia",37.5385087,-77.43428
257,5427,Tompkins Robotics/Steel Talons,"Katy, Texas",29.7857853,-95.8243956
351,5429,Mountain Lions,"nan, Las Vegas, Nevada",36.05393815,-115.16914474999999
2279,5430,Pirate Robolution,"Pittsburg, California",38.0181745,-121.8901232
2280,5431,Titan Robotics,"Plano, Texas",33.0136764,-96.6925096
2281,5432,W.O.N.,"Wilmington, California",33.7800164,-118.262509
387,5433,Blinding Light,"Webster, New York",43.212285,-77.429994
2283,5434,Falcon Robotics,"Faribault, Minnesota",43.6647961,-93.9510501
96,5436,CyberCats,"Rochester Hills, Michigan",42.6583661,-83.1499322
2285,5437,Rocky Balboabots,"Booneville, Arkansas",35.1403474,-93.9219333
2286,5438,Technological Terrors,"Jersey City, New Jersey",40.7215682,-74.047455
2287,5442,Mechanical Monarchy,"Washington, Illinois",38.3662806,-89.4201902
692,5446,Pink Detectives,"Apex, North Carolina",35.7325352,-78.8505516
2289,5447,Team Robotica,"Sebewaing, Michigan",43.732239,-83.451072
2143,5448,Cosmic Chaos Automationeers,"Big Rapids, Michigan",43.698078,-85.483656
2291,5450,Intergalactic Order of Robots,"St. Helens, Oregon",45.8640034,-122.8064922
2292,5454,Wild Fire,"Rogers, Arkansas",36.3320197,-94.1185366
2293,5457,Falcons,"Burlington, New Jersey",40.0192445,-74.81923825
2294,5458,Digital Minds,"Woodland, California",38.6786109,-121.7733285
2295,5459,Ipswich TIGERS (Technologically Inclined Group of Engineering Robotics Students),"ipswich, Massachusetts",42.679273,-70.8411583
560,5460,Strike Zone,"Lapeer, Michigan",43.0904764,-83.2333705
715,5461,V.E.R.N.,"Boise, Idaho",43.6166163,-116.200886
2298,5462,2PawR (2 Paw Robotics),"Paw Paw, Michigan",42.2178171,-85.8911246
351,5463,Iron Eagles,"nan, Las Vegas, Nevada",36.05393815,-115.16914474999999
1465,5464,Bluejacket Robotics,"Cambridge, Minnesota",45.5727408,-93.2243921
276,5465,BinaryBots,"Chandler, Arizona",33.3062031,-111.8411851
418,5467,RoboTractors,"Dearborn, Michigan",42.3222599,-83.1763145
290,5468,Retro-bots,"Bend, Oregon",44.0581728,-121.3153096
2304,5469,FLARE,"nan, Orange, Texas",30.123826,-93.824849
2305,5470,Broncos,"Coopersville, Michigan",43.0639112,-85.9347667
2306,5471,W.Hi.R.R.,"Winthrop, Maine",44.305178,-69.977417
2307,5472,Stallions,"Delray Beach , Florida",26.4614625,-80.0728201
330,5473,Team Spitfire.,"Grand Rapids, Michigan",42.9632405,-85.6678639
296,5474,clairemonster,"nan, San Diego, California",-53.16129205,-70.93304406533326
309,5475,Thunder,"Phoenix, Arizona",33.4484367,-112.074141
2311,5476,Y Bridge 4H,"Galena, Missouri",36.8053375,-93.466579
1799,5477,Circuit Breakers,"nan, Vista, California",-25.052295,-50.19428526479454
564,5478,Pershing Doughbots,"Detroit, Michigan",42.3315509,-83.0466403
333,5479,Cafe Bot,"St. Louis, Missouri",38.6280278,-90.1910154
2315,5480,FYRE,"Reno, Nevada",39.5261206,-119.8126581
467,5482,Roarbotics,"Atlanta, Georgia",33.7489924,-84.3902644
1477,5484,Memento Vitam,"South Bend, Indiana",41.6833813,-86.2500066
451,5485,Manual T-Bots,"Denver, Colorado",39.7392364,-104.984862
2319,5486,Robotic Turmoil,"Lake Linden, Michigan",47.194092,-88.407339
2320,5487,Tiger Robotics,"Caro, Michigan",43.491132,-83.396897
2321,5489,CSI Golden Eagle Robotics,"Twin Falls, Idaho",42.5704456,-114.4602554
2322,5490,Roarbots,"Bethlehem, Pennsylvania",40.6178915,-75.3786521
2323,5491,Cognitive Hazard,"Winchendon, Massachusetts",42.6587935,-72.0490326
1053,5492,Winner's Circle Robotics,"nan, Louisville, Kentucky",38.09288,-85.65977
2325,5493,SMAbotics AG,"Englewood, Colorado",39.6482059,-104.9879641
2326,5494,Bizarbots Robotics,"Holbrook, Massachusetts",42.1552232,-71.008958
1023,5495,Aluminati,"Snohomish, Washington",48.0074736,-121.7304882
707,5496,Robo Knights,"Vacaville, California",38.3565773,-121.9877444
2329,5497,Foxes,"Silverton, Oregon",45.0049305,-122.7832947
2330,5498,Wired Devils,"Grosse Ile, Michigan",42.1311572,-83.1579203
2331,5499,Berkeley High Robotics,"nan, Berkeley, California",33.196403,-80.018105
2332,5500,Jaguars Robotics & ROVs,"Long Beach, California",33.7690164,-118.191604
2333,5501,Bobcats,"Burr Oak, Michigan",41.847272,-85.3185899
2334,5502,Cobrots,"Jonesville, Michigan",41.9815175,-84.6655279
2335,5503,Smithville Tiger Trons,"Smithville, Texas",30.0056275,-97.1559077
2336,5504,The Loose Connections,"Pinconning , Michigan",43.853633,-83.964987
2337,5505,Wildcat Robotics,"Alpena, Michigan",45.0176181,-83.6670019
2338,5506,Viking Landers,"Searsport, Maine",44.4584089,-68.9241995
1630,5507,Robotic Eagles,"nan, San Francisco, California",37.7798139,-122.3911499
480,5508,Career Magnet Academy,"Knoxville, Tennessee",35.9603948,-83.9210261
920,5509,Like a Boss.,"Midland, Michigan",43.6155825,-84.2472117
243,5510,The Da Vinci Coders,"nan, Los Angeles, California",34.0049604,-117.7877947
1269,5511,Cortechs Robotics,"Cary, North Carolina",35.7882893,-78.7812081
2344,5513,Monroe Robotics,"North Hills, California",34.2429575,-118.4854081
2345,5514,MavBots,"Carlsbad, California",33.1580933,-117.3505966
2346,5517,District 5517,"Burton, Michigan",42.9897333,-83.6335032
193,5518,Techno Wolves,"Raleigh, North Carolina",35.7803977,-78.6390989
225,5520,Duck and Cover,"Henrico, Virginia",37.5131191,-77.3465081
2349,5523,RoboWarriors,"Grass Lake, Michigan",42.2508691,-84.2130083
2350,5524,Nerds With Attitude ,"Birch Run , Michigan",43.250859,-83.794131
2351,5525,Tool Cats,"Lincoln, Michigan",44.684735,-83.412194
149,5527,Cyber Phoenix,"Flint, Michigan",43.0161693,-83.6900211
2353,5529,Visalia Vanquishers,"Visalia, California",36.3302284,-119.292058
301,5530,The Lawnmowers,"nan, Ann Arbor, Michigan",42.2737117,-83.74215116398906
418,5531,Orange Crush,"Dearborn, Michigan",42.3222599,-83.1763145
564,5532,The G.O.A.T.S,"Detroit, Michigan",42.3315509,-83.0466403
2357,5533,Electric Horse Power,"Clio, Michigan",43.1774215,-83.7346897
2358,5534,Onaway Onabots,"Onaway, Michigan",45.357512,-84.223903
