,teamNumber,nameShort,location,latitude,longitude
1000,2877,LigerBots,"Newton, Massachusetts",42.3370414,-71.2092214
1001,2879,Orange Thunder,"St. Louis Park, Minnesota",44.9475726,-93.3569023
188,2881,Lady Cans,"Austin, Texas",30.2711286,-97.7436995
257,2882,Nuts n Boltz,"Katy, Texas",29.7857853,-95.8243956
1004,2883,F.R.E.D (Fighting Rednecks Engineering and Design),"Warroad, Minnesota",48.905266,-95.314404
1005,2890,The Hawk Collective,"Chesapeake, Virginia",36.7183708,-76.2466798
1006,2895,Blazenbots,"Far Rockaway, New York",40.6053825,-73.7551326
176,2896,MechaMonarchs,"Honolulu, Hawaii",21.304547,-157.855676
1008,2897,Raven Robotics,"Waco, Texas",31.549333,-97.1466695
252,2900,The Mighty Penguins,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
1010,2903,NeoBots,"nan, Arlington, Washington",44.3588607,-97.1326767
1011,2906,Sentinel Prime Robotics,"Spanaway, Washington",47.0979462,-122.4243422
1012,2907, Lion Robotics,"Auburn, Washington",47.3075369,-122.2301808
1013,2910,Jack in the Bot,"Mill Creek, Washington",47.8577455,-122.2210628
252,2912,Panthers,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
252,2914,TIGER PRIDE ,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
472,2915,Riverdale Robotics/Pandamonium,"Portland, Oregon",45.5202471,-122.674194
1017,2916,Bionic Bears,"Palm Bay, Florida",27.9946969,-80.6366144
1018,2918,Gearheads,"Jasper, Alabama",33.8312185,-87.2775053
1019,2923,Aggies,"nan, Rosalia, Washington",-23.4920206,-47.446647424306875
1020,2927,Pi Rho Techs,"Graham, Washington",47.0395996,-122.2785729
209,2928,Viking Robotics,"nan, Seattle, Washington",47.6546655,-122.30979428415324
1022,2929,JAGBOTS,"Puyallup, Washington",47.1849009,-122.29214
1023,2930,Sonic Squirrels,"Snohomish, Washington",48.0074736,-121.7304882
209,2942,Panda Machine,"nan, Seattle, Washington",47.6546655,-122.30979428415324
527,2944,Titanium Tigers,"Spokane, Washington",47.6571934,-117.42351
1026,2945,Steel Mustangs,"Manitou Springs, Colorado",38.8585777,-104.9178731
1008,2950,Devastators,"Waco, Texas",31.549333,-97.1466695
1028,2957,Knights,"Alden, Minnesota",43.6703382,-93.5761961
1029,2959,Robotarians,"Coloma, Michigan",42.1861494,-86.308356
1030,2960,automation nation,"birmingham, Michigan",42.5467012,-83.2113192
252,2961,Crimson Tide Engineers,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
252,2963,AnaDroids,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
252,2964,Robopanthers,"nan, Washington, District of Columbia",38.895847950000004,-77.03654431512868
1034,2966,Tiger Tech,"Pharr, Texas",26.1947962,-98.1836216
201,2969,Hurricane Robotics,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1036,2972,RC Dawson,"Lafayette, Colorado",39.9935959,-105.0897058
1037,2973,Mad Rockers,"Madison, Alabama",34.7736807,-86.5675095
1038,2974,Walton Robotics,"Marietta , Georgia",33.9528472,-84.5496148
436,2976,Spartabots,"Sammamish, Washington",47.6088445,-122.0423067
1040,2977,Sir Lancer Bots,"La Crescent, Minnesota",43.8280216,-91.3040274
333,2978,Cavaliers,"St. Louis, Missouri",38.6280278,-90.1910154
1042,2980,The Whidbey Island Wild Cats,"nan, Oak Harbor, Washington",33.7041128,-78.8855426
1043,2984,The Vikings,"La Jolla, California",32.8401623,-117.2740777
516,2986,Mortal ComBot,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
1045,2987,Tigers,"Farmington, Minnesota",44.6402434,-93.1435497
1046,2988,RoboGenesis,"Berryville, Virginia",39.1517713,-77.9822193
1047,2989,Star Tech,"nan, Richfield, Minnesota",44.889115,-98.0985586
1048,2990,Hotwire,"Aumsville, Oregon",44.8409548,-122.870924
1049,2992,The SS Prometheus,"Mandeville, Louisiana",30.3582305,-90.0657477
1050,2993,InTech MegaBots,"North Logan, Utah",41.7693747,-111.8046654
264,2996,Cougars Gone Wired,"Colorado Springs, Colorado",38.8339578,-104.825348
182,2998,VikingBots,"Richmond, Virginia",37.5385087,-77.43428
1053,3000,Jeffersontown Robochargers,"nan, Louisville, Kentucky",38.09288,-85.65977
1054,3003,TAN(X),"Canandaigua, New York",42.850682,-77.31914542488306
986,3005, ROBOCHARGERS,"nan, Dallas, Texas",32.8715045,-96.77796664864864
1056,3006,Red Rock Robotics,"Salt Lake City, Utah",40.7596198,-111.886797
1057,3007,Robotitans,"Oakdale, Minnesota",44.985624,-92.9645794
176,3008,Falcons,"Honolulu, Hawaii",21.304547,-157.855676
1059,3009,High Scalers,"Boulder City, Nevada",35.9787638,-114.8337739
1060,3010,The Red Plague,"Centerburg , Ohio",40.3045067,-82.6962829
1061,3013,Zombots,"Vallejo , California",38.1040864,-122.2566367
1062,3015,Ranger Robotics,"Spencerport, New York",43.18645,-77.803897
19,3016,T.E.S.L.A. Robotics,"nan, Houston, Texas",29.825009,-95.478675
1064,3018,Nordic Storm,"Saint Peter, Minnesota",44.3238384,-93.9585295
1065,3019,Firebirds,"Scottsdale, Arizona",33.4942189,-111.9260184
981,3021,The  Agency,"Escondido, California",33.1216751,-117.0814849
1067,3023,STARK Industries,"Elk River, Minnesota",45.3038538,-93.5671825
1068,3024,My Favorite Team,"Ashland, Oregon",42.1972487,-122.7153995
1069,3026,Orange Crush,"Delano, Minnesota",45.0419073,-93.7891331
1070,3027,Seraphim Systems,"Ventura, California",34.4458248,-119.0779359
1071,3028,Robot Commando Squad,"Hidalgo, Texas",26.3530256,-98.216445
1034,3029,T-STEM Titans,"Pharr, Texas",26.1947962,-98.1836216
1073,3035,Droid Rage,"Corpus Christi, Texas",27.7635302,-97.4033191
1074,3036,DROBA Warriors,"Deer River, Minnesota",47.3328087,-93.7928136
1075,3037,GLOBOTS,"Longview, Texas",32.5007031,-94.74049
1076,3038,ICE,"North Branch, Minnesota",45.5113515,-92.9802176
1077,3039,Wildcat Robotics,"Destrehan, Louisiana",29.960933,-90.3705407077716
940,3042,Cobalt Catalysts,"Apple Valley, Minnesota",44.7319094,-93.21772
1079,3043,Dragons,"El Paso, Texas",31.7865623,-106.441207
1080,3044,Team 0xBE4,"Ballston Spa, New York",43.0009087,-73.8490111
307,3045,SWAT Robotics,"nan, San Mateo, California",37.6535403,-122.4168664
1082,3048,Critical Mass,"nan, Mesa , Arizona",33.4122787,-111.8739828
1083,3049,BremerTron,"Bremerton, Washington",47.5653663,-122.6246836
1084,3053,VB Stingers,"Queens Village, New York",40.7267692,-73.7415208
1085,3054,IceStorm,"Grand Marais, Minnesota",47.750467,-90.334675
1086,3055,Furious George,"Austin, Minnesota",43.6680928,-92.9744896
1087,3058,AnnDroids,"Annandale, Minnesota",45.2627428,-94.1244271
782,3059,Riverside Envirobotics,"Yonkers, New York",40.9312099,-73.8987469
1089,3061,Huskie Robotics,"Naperville, Illinois",41.7728699,-88.1479278
1090,3062,Spartan Robotics,"Natrona Heights, Pennsylvania",40.6232405,-79.7297287
1091,3067,Robovikes,"Geneva, Illinois",41.8875281,-88.3053525
1092,3070,Team Pronto,"Shoreline, Washington",47.7564667,-122.3437497
1093,3072,Backwoods Bots,"Wytheville, Virginia",36.9479966,-81.0869747
837,3081,RoboEagles,"Bloomington, Minnesota",44.8322405,-93.3204872
764,3082,Chicken Bot Pie,"Minnetonka, Minnesota",44.9405086,-93.4638936
1096,3090,Winhawks,"Winona, Minnesota",43.9582272,-91.7807784
1097,3091,100 Scholars,"263 Decatur Street , Atlanta, Georgia",33.74989025,-84.381294125
564,3096,The Village Bulldogs,"Detroit, Michigan",42.3315509,-83.0466403
917,3098,The Captains,"Waterford, Michigan",42.7022527,-83.402718
741,3100,Lightning Turtles,"Mendota Heights, Minnesota",44.8835768,-93.1382749
1101,3102,Tech-No-Tigers,"Nevis, Minnesota",46.9651482,-94.8395533
19,3103,Iron Plaid,"nan, Houston, Texas",29.825009,-95.478675
1103,3104,The Cyber Rams,"Stamford, Connecticut",41.0534302,-73.5387341
46,3110,SeaBots,"Chicago, Illinois",41.8755616,-87.6244212
550,3120,RoboKnights,"Sherman Oaks, California",34.1508718,-118.4489865
1106,3122,The Alluminators,"New Ulm, Minnesota",44.3140261,-94.4614177
296,3128,Aluminum Narwhals,"nan, San Diego, California",-53.16129205,-70.93304406533326
740,3130,The East Ridge Robotic Ominous RaptorS - the ERRORS,"Woodbury, Minnesota",44.919896,-92.9339449
1109,3131,Gladiators,"Gladstone, Oregon",45.3803261,-122.5945507
1065,3133,Coronado Robotics,"Scottsdale, Arizona",33.4942189,-111.9260184
1111,3134,The Accelerators ,"Cass Lake, Minnesota",47.379398,-94.60415
46,3135,Robotic Colonels,"Chicago, Illinois",41.8755616,-87.6244212
1113,3136,Official Robot Constructors of America (ORCA),"Ashland, Virginia",37.7594012,-77.4806603
1114,3137,T-Birds ,"Bohemia , New York",40.7694091,-73.1148664
939,3138,Innovators Robotics,"Dayton, Ohio",39.7589478,-84.1916069
1116,3139,Omega,"Oxford, Alabama",33.5853695,-85.91428175037092
480,3140,Flagship,"Knoxville, Tennessee",35.9603948,-83.9210261
1118,3142,Aperture,"Newton, New Jersey",41.0582103,-74.7530943
1119,3145,TeraViks,"Coeur d'Alene, Idaho",47.6742994,-116.7811531
1120,3146,GRANBY GRUNTS,"Granby, Connecticut",41.9539032,-72.7894272
1121,3147,Munster HorsePower,"Munster, Indiana",41.5644798,-87.5125412
1122,3151,Cyberstorm,"Sewell, New Jersey",39.7665029,-75.1443435
1123,3152,KTC-Monsters,"Idabel, Oklahoma",33.8956647,-94.8263281
31,3157,Eastridge Robotics,"nan, Rochester, New York",43.1100257,-77.54586782478958
1125,3160,FROG:  FIRST Robotics Organization of Grove,"Grove, Oklahoma",36.5898616,-94.7685084
1126,3163,ROARBOTS,"Henryetta, Oklahoma",35.4396625,-95.9865145
455,3164,Stealth Tigers,"Tampa, Florida",27.9477595,-82.458444
1128,3166,First Year Ravens,"Sandy, Utah",40.5710454,-111.8953815
145,3167,Environmental Tectonics Crusaders,"nan, Philadelphia, Pennsylvania",39.9553946,-75.1568023
1130,3168,Warriors,"Suffolk, Virginia",36.7282096,-76.5835703
792,3169,Saint-Borgs,"Edmond, Oklahoma",35.6571367,-97.4649038
1132,3171,P.R.I.D.E,"Westhampton Beach, New York",40.8102203,-72.6430174
1133,3172,HorsePOWER,"Salina, Kansas",38.8402805,-97.6114237
31,3173,IgKnighters,"nan, Rochester, New York",43.1100257,-77.54586782478958
1135,3175,Knight Vision,"Grosse Pointe Woods, Michigan",42.4435616,-82.9069508
1136,3176,Purple Precision,"Brownsburg, Indiana",39.8433769,-86.3977736
46,3177,Fearless Falcons,"Chicago, Illinois",41.8755616,-87.6244212
1138,3179,The A.N.T.,"Adair, Oklahoma",35.8783136,-94.6567402
1139,3180,Blaise of Glory,"Trafalgar, Indiana",39.4161604,-86.150823
1140,3181,Pittsford Panthers,"nan, Pittsford, New York",43.1100257,-77.54586782478958
1141,3182,Athena's Warriors,"West Hartford, Connecticut",41.7620447,-72.7420399
1142,3184,Blaze Robotics,"Burnsville, Minnesota",44.7670567,-93.2773887
309,3187,Titans,"Phoenix, Arizona",33.4484367,-112.074141
1144,3189,Circuit Breakers,"Placerville, California",38.7296252,-120.798546
1145,3192,Tiger Bytes,"Tigard, Oregon",45.4307473,-122.771933
1146,3193,Falco Tech,"Austintown, Ohio",41.097507,-80.74414083579043
1147,3196,Team SPORK,"Mooresville, North Carolina",35.5848596,-80.8100724
1148,3197,HexHounds,"Cedarburg, Wisconsin",43.2966545,-87.9875348
1149,3200,Raptacon,"Centennial, Colorado",39.579155,-104.8769227
1150,3201,Ross Rambotics,"Hamilton, Ohio",39.2085354,-84.5501874
829,3202,KnightBots,"St. Paul, Minnesota",44.9497487,-93.0931028
1152,3204,Steampunk Penguins,"Jamaica Estates, New York",40.71334555,-73.78251095420785
1153,3205,Patriots,"Concord, Massachusetts",42.4605189,-71.3488963
1154,3206,Royal T-Wrecks,"Woodbury , Minnesota",44.919896,-92.9339449
1155,3212,YME Stingbots,"Granite Falls, Minnesota",44.8099575,-95.5455752
504,3215,Team Prion,"nan, Greensboro, North Carolina",36.1270734,-79.8607732
1157,3216,MR T,"Missoula, Montana",46.8701049,-113.995267
1158,3218,Panther Robotics,"Bonney Lake , Washington",47.1870191,-122.1702293
1012,3219,TREAD,"Auburn, Washington",47.3075369,-122.2301808
1160,3220,Mechanics of Mayhem,"Spangle, Washington",47.4273936,-117.3801986
1161,3221,KM Royals,"Kent, Washington",47.3826903,-122.2270272
1162,3223,RetroBotics,"Silverdale, Washington",47.6594091,-122.6766317
1163,3225,Wolverine Robotics,"West Valley City, Utah",40.6967254,-111.986821
