,teamNumber,nameShort,location,latitude,longitude
14,3940,CyberTooth,"Kokomo, Indiana",40.4864444,-86.1336351
1501,3941,Absolute Zero Electricity (AZE),"Aberdeen Proving Ground, Maryland",39.4698142,-76.12733056970433
485,3944,All Knights,"Tempe, Arizona",33.4255117,-111.9400164
648,3946,Tiger Robotics,"Slidell, Louisiana",30.2751945,-89.7811745
1504,3947,The Last Crusaders,"Knightstown, Indiana",39.7956007,-85.5263629
1505,3950,Robo Gym,"Glen Head, New York",40.8354111,-73.6235993
1506,3951,SUITS,"Honeoye, New York",42.7908335,-77.5170721
1507,3952,DesTROYers,"Fullerton, California",33.8708215,-117.9294165
1508,3953,LORE of the ROBATS,"Eastvale, California",33.9747067,-117.566541
1509,3954,4-H Electrotechs,"Emlenton, Pennsylvania",41.1806616,-79.7096141
1510,3955, 4-H Gears,"Greensburg, Pennsylvania",40.3014581,-79.5389289
1511,3957,4-H/Redbank Robotics,"New Bethlehem, Pennsylvania",41.001732,-79.3314297
61,3958,Schrodinger's Cat,"nan, Boston, Massachusetts",42.3514972,-71.06056
1513,3959,Morgan County Mech Tech,"Somerville, Alabama",34.4731491,-86.798612
1514,3961,MBA Execs,"Memphis , Tennessee",35.1460249,-90.0517638
1515,3965,Sultans,"Santee, California",32.8383828,-116.9739167
480,3966,L & N STEMpunks,"Knoxville, Tennessee",35.9603948,-83.9210261
886,3967,Trojans Robotics,"Chula Vista, California",32.6400541,-117.0841955
1334,3968,Higher Voltage,"Renton, Washington",47.4799078,-122.2034496
470,3970,Duncan Dynamics,"Fresno, California",36.7394421,-119.7848307
1520,3971,Kai Orbus,"Weaverville, North Carolina",35.6967238,-82.5603625
1521,3974,E=mCD,"Wyncote , Pennsylvania",40.0906988,-75.14588569222737
1522,3976,Electric Hornets,"nan, Hopkins, South Carolina",33.95966015,-80.89391638868953
1523,3984,The Toppers,"Johnson City, Tennessee",36.3134398,-82.3534728
1232,3991,KnightVision,"Baton Rouge, Louisiana",30.4507936,-91.1391153
1525,3992,Eagles Robotics Xperience,"Delray Beach, Florida",26.4614625,-80.0728201
1526,3993,SCV Coaster Bots,"Newhall, California",34.3798765,-118.5291917
201,3997,Screaming Chickens,"nan, San Antonio, Texas",-23.11081025,-46.9602982923831
1528,3998,Redneck Robotics,"nan, Statesboro, Georgia",32.443117650000005,-81.77150420329532
260,3999,Shadetree Robotics,"nan, Killeen, Texas",31.1132441,-97.7482403
1530,4003,TriSonics,"Allendale, Michigan",42.9903205,-85.95296849268018
1531,4004,M.A.R.S. Rovers,"nan, Muskegon, Michigan",43.1748192,-86.2849762
1532,4005,Hostile Gato Robotics,"Fort Gibson, Oklahoma",35.803802000000005,-95.25792674827194
1533,4006,CIBorgs,"Central Islip, New York",40.7906538,-73.2017811
1534,4008,Theodore Roosevelt's Disco Haircut,"Petersburg, Indiana",38.4919935,-87.2786244
867,4009,Denfeld DNA Robotics,"Duluth, Minnesota",46.7729322,-92.1251218
1536,4011,πρbοtic   (pi robotics) ,"La Crosse, Wisconsin",43.8122836,-91.2514355
178,4012,Bad News Bots,"Staten Island, New York",40.5834557,-74.1496048
338,4013,Clockwork Mania,"Orlando, Florida",28.5421109,-81.3790304
1539,4014,Top Hat Technicians,"nan, San Marcos, California",-23.6700759,-46.8018586
309,4018,Knight Bots,"Phoenix, Arizona",33.4484367,-112.074141
392,4019,Mechanical Paradise,"Studio City, California",34.1483989,-118.3961877
1542,4020,Cyber Tribe,"Kingsport, Tennessee",36.550238,-82.5594293
1543,4021,igKnightion,"Onalaska, Wisconsin",43.8830606,-91.2343539
1544,4024,The Jokers,"Winter Park, Florida",28.5977707,-81.3510264
1545,4025,War Eagles,"Corryton, Tennessee",36.1536937,-83.7824062
1546,4026,Global Dynamics,"Decatur, Georgia",30.8736613,-84.5740953
1547,4027,4-H Fatal Error,"State College, Pennsylvania",40.7944504,-77.8616386
70,4028,The Beak Squad,"Cincinnati, Ohio",39.1014537,-84.5124602
209,4030,NullPointerException,"nan, Seattle, Washington",47.6546655,-122.30979428415324
1550,4031,4-H Force Team,"Brookville, Pennsylvania",41.1611747,-79.0830924
1551,4034,Pelham Pythons First Robotics Team 4034,"Pelham, New Hampshire",42.734534,-71.3245067
1552,4035,Torbotix,"Orange, New Jersey",33.7147613,-117.7902856
1553,4041,Iron Tigers,"Gardiner, Maine",44.2287343,-69.7722919
1554,4042,Murphy's Lawyers,"South China, Maine",44.3956249,-69.5711544
1555,4043,NerdHerd,"McMinnville, Oregon",45.2100367,-123.194463
1556,4045,Toxic Drones,"Fort Worth, Texas",32.753177,-97.3327459
1557,4047,Cyber Dogz,"Okland, California",-36.8711434,174.8807346
1558,4048,Redshift,"Westborough, Massachusetts",42.2694308,-71.6129907
1559,4049,Knoch Knights Robotics,"Saxonburg, Pennsylvania",40.7539956,-79.8103943
1560,4050,4-H Biohazard,"Chambersburg, Pennsylvania",39.9405903,-77.6598624
1561,4051,Sabin-Sharks,"Milwaukie, Oregon",45.4440051,-122.6412523
1562,4053,Robot Ascension,"Gonzales, Louisiana",30.2385294,-90.9200987
