teamNumber,nameShort,location,latitude,longitude
1153,Robo-Rebels,"Walpole, Massachusetts",42.1417653,-71.2494985
1155,SciBorgs,"Bronx, New York",40.8466508,-73.8785937
1157,Landsharks,"Boulder, Colorado",40.0149856,-105.270545
1159,Ramona Rampage,"Alhambra, California",34.093042,-118.12706
1160,Titanium,"San Marino, California",34.1215947,-118.105739
1164,Project NEO,"Las Cruces, New Mexico",32.3140354,-106.779807
1165,Team Paradise,"Phoenix, Arizona",33.4484367,-112.074141
1168,Malvern Robotics,"Malvern, Pennsylvania",40.036202,-75.5138959
1178,DuRT  (De Smet united Robotics Team),"St. Louis, Missouri",38.6280278,-90.1910154
1188,RoboRavens1,"Royal Oak, Michigan",42.4894801,-83.1446485
1189,The Gearheads,"Grosse Pointe , Michigan",42.3861485,-82.9118591
1195,S.O.A.R. (Students of Applied Robotics),"Springdale, Maryland",38.933099,-76.83841532731071
1197,TorBots,"Torrance, California",33.8358492,-118.3406288
1208,Metool Brigade,"O'Fallon, Illinois",38.5922715,-89.9112124
1209,Robo Hornets,"Tulsa, Oklahoma",36.1563122,-95.9927516
1212,Sentinels,"Chandler, Arizona",33.3062031,-111.8411851
1218,Vulcan Robotics,"nan, Philadelphia, Pennsylvania",39.9553946,-75.1568023
1225,Gorillas,"Hendersonville, North Carolina",35.3187279,-82.4609528
1228,RoboTribe,"Rahway, New Jersey",40.6081591,-74.2776468
1230,The Lehman Lionics,"Bronx, New York",40.8466508,-73.8785937
1243,Dragons,"Swartz Creek, Michigan",42.9572508,-83.8305144
1245,MoHi Shazbots,"Louisville, Colorado",39.977763,-105.1319296
1247,Robotics of Kearsarge (ROK),"North Sutton, New Hampshire",43.3639646,-71.9395269
1248,TITANium Allies,"Berea, Ohio",41.3661614,-81.8543026
1249,Robo Rats,"Delbarton, West Virginia",37.7112205,-82.183332
1250,Gator-Bots,"Dearborn, Michigan",42.3222599,-83.1763145
1251,TechTigers,"Coconut Creek, Florida",26.2517482,-80.1789351
1254,Tech Force,"nan, Lawrence, Michigan",44.4940339,-103.8623915
1255,Blarglefish,"Baytown, Texas",29.7355047,-94.9774274
1257,Parallel Universe,"Scotch Plains, New Jersey",40.65538,-74.3898732
1258,SeaBot,"nan, Seattle, Washington",47.6546655,-122.30979428415324
1259,Paradigm Shift,"Pewaukee, Wisconsin",43.0805651,-88.2612045
1261,Robo  Lions,"Suwanee, Georgia",34.0514898,-84.0712997
1262, the STAGS,"Martinsville, Virginia",36.6915262,-79.8725386
1266,The Devil Duckies,"nan, San Diego, California",-53.16129205,-70.93304406533326
1277,The Robotomies,"Groton, Massachusetts",42.6112242,-71.5745402
1279,Cold Fusion,"Somerville, New Jersey",40.5742696,-74.60988
1280,Ragin' C- Biscuits of San Ramon Valley High,"Danville, California",37.8225892,-122.0008254
1287,Aluminum Assault,"nan, Myrtle Beach, South Carolina",33.6947574,-78.8957826
1288,RAVEN Robotics,"Saint Charles, Missouri",38.783855,-90.481677
1289,Gearheadz,"Lawrence, Massachusetts",42.7070354,-71.1631137
1290,Robowolves,"Chandler, Arizona",33.3062031,-111.8411851
1293,Pandamaniacs,"nan, Columbia, South Carolina",33.9970244,-81.0272443
1294,Top Gun,"Sammamish, Washington",47.6088445,-122.0423067
1296,Full Metal Jackets,"Rockwall, Texas",32.8923464,-96.4066987
1302,Team Lionheart,"Sparta, New Jersey",41.05526675,-74.61166669239594
1303,WYOHAZARD,"Casper, Wyoming",42.8501191,-106.325138
1306,BadgerBOTS,"Middleton, Wisconsin",43.0962919,-89.5119565
1307,Robosaints,"Dover, New Hampshire",43.1981117,-70.8739761
1308,Wildcats,"Cleveland, Ohio",41.4996574,-81.6936772
1311,Kell Robotics,"Kennesaw , Georgia",34.0234337,-84.6154897
1317,Digital Fusion,"Columbus, Ohio",39.9622601,-83.0007065
1318,Issaquah Robotics Society,"Issaquah, Washington",47.5348778,-122.0432974
1319,Flash,"nan, Mauldin, South Carolina",34.77495475,-82.31563548848229
1322,Genesee Robotics Area Youth Team (GRAYT),"Fenton, Michigan",42.7978061,-83.7049498
1323,MadTown Robotics,"nan, Madera, California",37.3578951,-119.642462
1329,ROBOREBELS,"St. Louis, Missouri",38.6280278,-90.1910154
1332,Swift,"Collbran, Colorado",39.2405343,-107.9611808
1339,AngelBotics,"Denver, Colorado",39.7392364,-104.984862
1350,The Rambots,"Providence, Rhode Island",41.8239891,-71.4128343
1351,TKO,"nan, San Jose, California",37.3565689,-121.9011479
1359,Scalawags,"Lebanon, Oregon",44.5365467,-122.906876
1369,Minotaur,"Tampa, Florida",27.9477595,-82.458444
1370,Thermogenesis,"Middletown, Delaware",39.4497639,-75.7166345
1378,Hilo Viking Robotics,"Hilo, Hawaii",19.7073734,-155.08158
1388,Eagle Robotics,"Arroyo Grande, California",35.1185869,-120.590725
1389,The Body Electric ,"Bethesda, Maryland",38.98127255,-77.12335871396549
1391,The METAL MOOSE,"Westtown, Pennsylvania",39.930943,-75.5518722
1396,Pyrobots,"Staten Island, New York",40.5834557,-74.1496048
1398,Robo-Raiders,"nan, Columbia, South Carolina",33.9970244,-81.0272443
1403,Cougar Robotics,"Skillman, New Jersey",40.4201055,-74.7146049
1405,Finney Falcons,"Penfield, New York",43.1301133,-77.4759588
1410,George Washington High School Robotics,"Denver, Colorado",39.7392364,-104.984862
1413,Skrappy's Zoo,"Skipwith, Virginia",36.694307,-78.4908321
1414,IHOT,"Atlanta, Georgia",33.7489924,-84.3902644
1418,Vae Victis,"nan, Falls Church, Virginia",38.8738459,-77.1512559
1421,Team Chaos,"Picayune, Mississippi",30.5254692,-89.6795084
1422,The Neon Knights,"Fresno, California",36.7394421,-119.7848307
1425,Error Code Xero,"Wilsonville, Oregon",45.3099218,-122.76816
1432,Metal Beavers,"Portland, Oregon",45.5202471,-122.674194
1438,The A Team,"Anaheim, California",33.8347516,-117.911732
1444,The Lightning Lancers,"St. Louis, Missouri",38.6280278,-90.1910154
1446,BAE League of Extraordinary Engineers,"nan, Washington, District of Columbia",38.89584795,-77.03654431512868
1448,Parsons Vikings,"Parsons, Kansas",37.3407838,-95.2596295
1450,XQ RobotiX,"nan, Rochester, New York",43.1100257,-77.54586782478958
1452,Omnicats,"nan, Los Angeles, California",34.0049604,-117.7877947
1458,Red Tie Robotics,"Danville, California",37.8225892,-122.0008254
1466,Webb Robotics,"Knoxville, Tennessee",35.9603948,-83.9210261
1468,Hicksville J-Birds,"Hicksville, New York",40.7681926,-73.5238207
1474,Master Link Militia,"Tewksbury, Massachusetts",42.6106479,-71.2342248
1477,Texas Torque,"The Woodlands, Texas",30.1734194,-95.504686
1481,The Riveters,"nan, Farmington Hills, Michigan",42.5118521,-83.3584196
1492,Team CAUTION,"Tempe, Arizona",33.4255117,-111.9400164
1493, Falcons,"Albany, New York",41.7764631,-72.6810307
1495,Red Devils,"West Grove, Pennsylvania",39.82055685,-75.82832725481009
1501,Team THRUST,"Huntington, Indiana",40.8008286,-85.5018494
1502,Technical Difficulties,"Chelsea, Michigan",42.3180163,-84.020224
1504,Desperate Penguins,"Okemos, Michigan",42.7145576,-84.4127612487143
1506,Metal Muscle,"Flint, Michigan",43.0161693,-83.6900211
1507,Warlocks,"Lockport, New York",43.28243305,-78.70764889735142
1510,Wildcats,"Beaverton, Oregon",45.4871723,-122.80378
1511,Rolling Thunder,"Penfield, New York",43.1301133,-77.4759588
1512,The Metal Vidsters,"Concord, New Hampshire",43.207178,-71.537476
1515,MorTorq,"Beverly Hills, California",34.0696501,-118.3963062
1517,The Lumberjacks,"Concord, New Hampshire",43.207178,-71.537476
1518,Raider Robotics,"Palmyra, New York",43.0623754,-77.2347245
1519,Mechanical Mayhem,"Milford, New Hampshire",42.8355775,-71.6495345
1522,DOTM - Defenders of the Multiverse,"Mechanicsville, Virginia",37.627722,-77.35381757536094
1523,Mega Awesome Robotic Systems (MARS),Florida,27.7567667,-81.4639835
1528,MTR (Monroe Trojan Robotics),"Monroe, Michigan",41.9153358,-83.5135665
1529,CyberCards,"Indianapolis, Indiana",39.7683331,-86.1583502
1533,Triple Strange,"nan, Greensboro, North Carolina",36.1270734,-79.8607732
1537,Robotic Knights,"Uniondale, New York",40.7095827,-73.592341
1538,The Holy Cows,"nan, San Diego, California",-53.16129205,-70.93304406533326
1539,Blue Eagle Robotics,"nan, Clover, South Carolina",35.11185235,-81.22709014549949
1540,Flaming Chickens,"Portland, Oregon",45.5202471,-122.674194
1541,MidloCanics,"Midlothian, Virginia",37.5062673,-77.649268
1546,"Chaos, Inc.","Baldwin, New York",40.6507766,-73.6124106
1551,The Grapes of Wrath,"Naples, New York",42.6160647,-77.4030253
1553,KC Robotics Team,"nan, Lugoff, South Carolina",34.2177024,-80.6977142
1554,Oceanside Sailors,"Oceanside, New York",40.6390936,-73.6399765
1557,12 Volt Bolt,"Eustis, Florida",28.8527675,-81.6853534
1559,Devil-Tech,"Victor, New York",42.9825634,-77.4088794
1561,ROBODUCKS,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
1566,AMMOKNIGHTS,"Idaho Falls, Idaho",43.4887907,-112.03628
1569,Haywire Robotics,"Pocatello, Idaho",42.8620287,-112.450627
1571,Error404,"Gresham, Oregon",45.4997475,-122.4309766
1572,Hammer Heads,"nan, San Diego, California",-53.16129205,-70.93304406533326
1583,Ridge View Academy Rambotics,"Watkins, Colorado",39.7443406,-104.6031986
1584,Pirates,"nan, Nederland, Colorado",51.8075893,4.7094443
1585,Scitobor Robotics,"Shortsville, New York",42.9559145,-77.2206913
1590,Titaniums,"Lorain, Ohio",41.4673238,-82.1781904
1591,Greece Gladiators,"nan, Rochester, New York",43.1100257,-77.54586782478958
1592,Bionic Tigers,"Cocoa, Florida",28.3553873,-80.7318827
1595,Dragons,"Spokane, Washington",47.6571934,-117.42351
1596,The Instigators,"Sault Sainte Marie, Michigan",46.5000696,-84.33902197021817
1598,Team Talon,"Danville, Virginia",36.5859718,-79.3950228
1599,CircuiTree,"Mechanicsville, Virginia",37.627722,-77.35381757536094
1600,ROBO KINGS AND QUEENS,"nan, Brooklyn, New York",40.6038604,-73.9966803
1601,QS1601,"L.I.C., New York",14.7230203,120.9750029
1610,B.O.T. (Builders of Tomorrow),"Franklin, Virginia",37.0527719,-79.8813093
1619,Up-A-Creek Robotics,"Longmont, Colorado",40.1672117,-105.1019287
1622,Team Spyder,"Poway, California",32.9628234,-117.035864
1625,Winnovation,"nan, Winnebago, Illinois",42.4135386,-88.9628836
1626,Falcon Robotics,"Metuchen, New Jersey",40.5431598,-74.3632049
1629,Garrett Coalition (GaCo),"Accident, Maryland",39.6289521,-79.3208439
1633,RoboBuffs,"Tempe, Arizona",33.4255117,-111.9400164
1635,TECHNOTICS,"Elmhurst, New York",40.7365804,-73.8783932
1640,Sab-BOT-age,"Downingtown, Pennsylvania",40.0064958,-75.7032742
1642,Techno-Cats,"Ft. Worth, Texas",32.753177,-97.3327459
1644,The Robo-Skunks,"nan, Los Angeles, California",34.0049604,-117.7877947
1646,Precision Guessworks,"Lafayette, Indiana",40.4167022,-86.8752869
1647,Iron Devils,"Tabernacle, New Jersey",38.9840016,-74.9051719
1648,G3 Robotics,"Atlanta, Georgia",33.7489924,-84.3902644
1649,The E.M.S. Lakers,"Windemere, Florida",28.0251354,-81.9745773
1658,Tech Heads,"St. Louis, Missouri",38.6280278,-90.1910154
1660,Harlem Knights,"nan, New York, New York",40.7550963,-73.4763586
1661,Griffitrons,"Sherman Oaks, California",34.1508718,-118.4489865
1662,Raptor Force Engineering,"Lodi, California",38.1301968,-121.2724473
1665,Weapons of Mass Construction,"Hudson, New York",42.2528649,-73.790959
1671,Buchanan Bird Brains,"Clovis, California",36.8252277,-119.7029194
1672,Robo-T-Birds,"Mahwah, New Jersey",41.0887072,-74.1437552
1675,The Ultimate Protection Squad,"Milwaukee, Wisconsin",43.0349931,-87.922497
1676,The Pascack PI-oneers,"Montvale, New Jersey",41.0467635,-74.0229173
1677,Quantum Ninjas ,"Kalamazoo, Michigan",42.291707,-85.5872286
1678,Citrus Circuits,"Davis, California",38.545379,-121.744583
1683,Techno Titans,"Johns Creek, Georgia",34.0181557,-84.190196
1684,Chimeras ,"Lapeer, Michigan",43.0904764,-83.2333705
1695,"Bearly Robotics- ""Your Best Alloy""","nan, Helena, Montana",-18.979663,-49.493623
1699,Robocats,"Colchester, Connecticut",41.579503,-72.341581249226
1700,Gatorbotics,"nan, Palo Alto, California",-22.2191852,-49.9758677
1701,RoboCubs,"Detroit, Michigan",42.3315509,-83.0466403
1706,Ratchet Rockers,"Wentzville, Missouri",38.8244136,-90.8683119
1708,AMP'D Robotics,"McKeesport, Pennsylvania",40.3478472,-79.864215
1710,The Ravonics Revolution,"Olathe, Kansas",38.8838856,-94.81887
1711,Raptors,"Traverse City, Michigan",44.7606441,-85.6165301
1712,Dawgma,"Ardmore, Pennsylvania",40.0067786,-75.2854622
1714,MORE Robotics,"Milwaukee, Wisconsin",43.0349931,-87.922497
1716,Redbird Robotics,"De Pere, Wisconsin",44.4493584,-88.0599986
1717,D'Penguineers,"Goleta, California",34.4358295,-119.8276389
1718,The Fighting Pi,"Armada, Michigan",42.8441964,-82.8843722
1719,The Umbrella Corporation,"Brooklandville, Maryland",39.4114301,-76.66737718644993
1720,PhyXTGears,"Muncie, Indiana",40.1936892,-85.3865271
1721,Tidal Force,"Concord, New Hampshire",43.207178,-71.537476
1723,The FBI - FIRST Bots of Independence,"Independence, Missouri",39.0924792,-94.4137923
1726,N.E.R.D.S. (Nifty Engineering Robotics Design Squad),"Sierra Vista, Arizona",31.5545973,-110.2997756
1729,Monadnock 4-H Robotics,"New Ipswich, New Hampshire",42.7481421,-71.8542429
1730,Team Driven,"Lee’s Summit, Missouri",38.9107156,-94.3821295
1731,Fresta Valley Robotics Club,"Marshall, Virginia",39.854861,-80.6616946
1732,Hilltoppers,"Milwaukee, Wisconsin",43.0349931,-87.922497
1735,Green Reapers,"Worcester, Massachusetts",42.2625621,-71.8018877
1736,Robot Casserole,"Peoria, Illinois",40.6938609,-89.5891008
1737,Project X,"Excelsior Springs, Missouri",39.3417244,-94.2223507
1739,Chicago Knights,"Chicago, Illinois",41.8755616,-87.6244212
1740, Ledyard Cyber Colonels,"Ledyard, Connecticut",41.4386053,-72.0175193
1741,Red Alert,"Greenwood, Indiana",39.6136578,-86.1066526
1742,Shockwave,"Norman, Oklahoma",35.2225717,-97.4394816
1743,Short Circuits,"Pittsburgh , Pennsylvania",40.4416941,-79.9900861
1745,P-51 Mustangs,"Richardson, Texas",32.9481789,-96.7297206
1746,OTTO,"Cumming, Georgia",34.2073196,-84.1401926
1747,Harrison Boiler Robotics,"West Lafayette, Indiana",40.4258686,-86.9080655
1750,ThunderStorm Robotics,"Stillwater, Oklahoma",36.1156306,-97.0585717
1751,The Warriors,"Port Jefferson Station, New York",40.925939,-73.065185
1756,Argos,"Peoria, Illinois",40.6938609,-89.5891008
1757,Wolverines,"Westwood, Massachusetts",42.2139873,-71.2244987
1758,Technomancers,"nan, Florence, South Carolina",34.1393002,-79.7712722
1759,Potatoes,"El Segundo, California",33.917028,-118.4156337
1760,Robo-Titans,"Kokomo, Indiana",40.4864444,-86.1336351
1761,STEAMpunk Tigers,"Lynn, Massachusetts",42.466763,-70.9494939
1763,Paseliens,"Kansas City, Missouri",39.100105,-94.5781416
1764,Liberty Robotics,"Liberty, Missouri",39.246479,-94.419079
1765,E1Bots,"Cheektowaga, New York",42.9033917,-78.7547536
1768,Robo Chiefs,"Bolton, Massachusetts",42.4342336,-71.6097744
1769,Digital Hawks,"Kansas City, Kansas",39.1134562,-94.626497
1771,N.G.R,"Suwanee, Georgia",34.0514898,-84.0712997
1775,Tigerbytes,"Kansas City, Missouri",39.100105,-94.5781416
1777,Viking Robotics,"nan, Overland Park, Kansas",38.9265622,-94.7211894
1778,Chill Out..!,"Mountlake Terrace , Washington",47.7909667,-122.3066395
1781,Electric Eagles,"Chicago, Illinois",41.8755616,-87.6244212
1785,Blue Springs Robocats,"Blue Springs, Missouri",39.017316,-94.282265
1786,The Robotics Team,"Dublin, New Hampshire",42.9075823,-72.0625817
1787,Flying Circuits,"Pepper Pike, Ohio",41.478387,-81.46373
1791,T.O.P. Hatters,"Clayton, New Jersey",39.6601148,-75.0921197
1793,The Pilots,"Norfolk, Virginia",36.8448348,-76.2863999
1795,Team Clutch,"Atlanta, Georgia",33.7489924,-84.3902644
1796,RoboTigers,"Long Island City, New York",40.7415095,-73.9569751
1799,Wired Up!,"Littleton, Colorado",39.613321,-105.016649
1802,Team Stealth,"Kansas City, Kansas",39.1134562,-94.626497
1803,Vikings,"Port Washington, New York",40.8257072,-73.6958069
1806,S.W.A.T.,"Smithville, Missouri",39.3868396,-94.5815937
1807,Redbird Robotics,"Allentown, New Jersey",40.1778887,-74.5834887
1810,Jaguar Robotics,"Shawnee, Kansas",39.0273676,-95.7627535
1811,FRESH,"Newark, New Jersey",40.735657,-74.1723667
1816,"""The Green Machine""","Edina, Minnesota",44.8897027,-93.3501222
1817,Llano Estacado RoboRaiders,"nan, Lubbock, Texas",33.662999150000005,-101.6917509
1818,Cowboys,"Shreveport, Louisiana",32.4707862,-93.7559378
1825,The Cyborgs,"Lees Summit, Missouri",38.8856158,-94.2117959
1827,Robo-Jackets,"Kansas City, Missouri",39.100105,-94.5781416
1828,BoxerBots,"Vail, Arizona",32.0100705,-110.69752810628196
1829,Carbonauts,"Onancock, Virginia",37.7118,-75.7491015
1831,Screaming Eagles,"GIlford, New Hampshire",43.54805,-71.407013
1836,The MilkenKnights,"nan, Los Angeles, California",34.0049604,-117.7877947
1847,Ladder 1847,"Kansas City, Kansas",39.1134562,-94.626497
1850,Mechanicats,"Chicago, Illinois",41.8755616,-87.6244212
1868,Space Cookies,"Moffett Field, California",37.41129325,-122.05416980310586
1872,Steel Lions,"San Juan, Puerto Rico",18.465299,-66.116666
1876,Beachbotics,"nan, Hilton Head Island, South Carolina",32.2243912,-80.7412848
1880,Warriors of East Harlem,"nan, New York, New York",40.7550963,-73.4763586
1885,ILITE Robotics,"Haymarket, Virginia",38.8121398,-77.6368038
1891,Bullbots,"Meridian, Idaho",43.6086295,-116.392326
1895,Lambda Corps,"Manassas, Virginia",38.7509488,-77.4752667
1896,Concussive Engineers,"Traverse City, Michigan",44.7606441,-85.6165301
1899,Saints Robotics,"Bellevue, Washington",47.6144219,-122.192337
1902,Exploding Bacon,"Orlando, Florida",28.5421109,-81.3790304
1908,ShoreBots,"Eastville, Virginia",37.3526337,-75.9457726
1912,Team Combustion,"Slidell, Louisiana",30.2751945,-89.7811745
1915,MTHS Firebird Robotics,"nan, Washington, District of Columbia",38.89584795,-77.03654431512868
1918,NC GEARS,"Fremont, Michigan",43.467517,-85.942001
1922,Oz-Ram,New Hampshire,43.4849133,-71.6553992
1923,The MidKnight Inventors,"Plainsboro, New Jersey",40.3334409,-74.6004341
1927,Tempest,"Biloxi, Mississippi",30.4007626,-88.8893818
1939,THE KUHNIGITS,"Kansas City, Missouri",39.100105,-94.5781416
1940,The Tech Tigers,"Benton Harbor, Michigan",42.1167065,-86.4541894
1941,Detroit Rocks Robotics,"Detroit, Michigan",42.3315509,-83.0466403
1965,Firebirds,"nan, Boston, Massachusetts",42.3514972,-71.06056
1967,The Janksters,"nan, San Jose, California",37.3565689,-121.9011479
1972,Searing Engineering,"El Centro, California",32.792,-115.563051
1973,Brighton Burning Tiger,"nan, Boston, Massachusetts",42.3514972,-71.06056
1977,Loveland High Robotics PowerSquids,"Loveland, Colorado",40.385549,-105.04436132094956
1982,Cougar Robotics,"Shawnee, Kansas",39.0273676,-95.7627535
1983,Skunk Works Robotics,"nan, Seattle, Washington",47.6546655,-122.30979428415324
1984,Raider Revolution Robotics,"nan, Overland Park, Kansas",38.9265622,-94.7211894
1985,Robohawks,"Florissant, Missouri",38.7919683,-90.3227803
1986,Team Titanium,"Lee's Summit, Missouri",38.9107156,-94.3821295
1987,Broncobots,"Lee’s Summit, Missouri",38.9107156,-94.3821295
1989,Viking Robotics,"Vernon Township, New Jersey",41.1984287,-74.4832132
1991,Dragons,"Hartford, Connecticut",41.764582,-72.6908547
1994,Horse Power!,"Kansas City, Kansas",39.1134562,-94.626497
1997,Stag Robotics,"Roeland Park, Kansas",39.0375053,-94.6321795
2001,HERMES,"Kansas City, Missouri",39.100105,-94.5781416
2002,Tualatin Robotics,"Tualatin, Oregon",45.3838546,-122.766351
2004,Thunderducks,"Tulsa, Oklahoma",36.1563122,-95.9927516
2010,Lightning Bots,"Warren, Ohio",39.4203978,-84.180897
2016,Mighty Monkey Wrenches,"Ewing, New Jersey",40.2688105,-74.8006895
2022,Titan Robotics,"nan, Aurora, Illinois",41.8041978,-88.2746437
2027,Robotic Dragons,"Old Westbury, New York",40.7887113,-73.5995717
2028,Phantom Mentalist,"nan, Hampton, Virginia",15.1031886,120.6011338294134
2029,Neo-Tech Robotics,"Ramona, California",33.035378,-116.86751322074122
2034,IncrediBULLS,"North Las Vegas, Nevada",36.2005843,-115.121584
2035,"""Rockin"" Bots","Carmel, California",38.75511285,-121.35330894827251
2036,The Black Knights,"Boulder, Colorado",40.0149856,-105.270545
2039,Rockford Robotics,"Rockford, Illinois",42.2713945,-89.093966
2040,DERT,"Dunlap, Illinois",40.8616513,-89.6777665
2046,Bear Metal,"Maple Valley, Washington",47.3664231,-122.0437127
2048,Pink Panthers,"Detroit, Michigan",42.3315509,-83.0466403
2051,The Beattie Bulldogs,"Allison Park, Pennsylvania",40.5584013,-79.9581094
2052,KnightKrawler,"New Brighton, Minnesota",45.0628999,-93.2060969
2053,TigerTronics,"Endicott, New York",42.098408,-76.0493684
2054,Tech Vikes,"Hopkins, Michigan",42.6236425,-85.7603024
2059,The Hitchhikers,"Apex, North Carolina",35.7325352,-78.8505516
2062,C.O.R.E  2062,"Waukesha, Wisconsin",43.0116784,-88.2314813
2064,The Panther Project,Connecticut,41.6500201,-72.7342163
2067,Apple Pi,"Guilford, Connecticut",41.2889866,-72.6817616
2068,Metal Jackets,"Manassas, Virginia",38.7509488,-77.4752667
2070,Royals,"Ridgefield, New Jersey",40.8342669,-74.0087505
2073,EagleForce,"Elk Grove, California",38.4087993,-121.3716178
2075,Enigma Robotics,"Grand Rapids, Michigan",42.9632405,-85.6678639
2077,Laser Robotics,"Wales, Wisconsin",43.0044549,-88.3767626
2078,Robotic Wolves,"Covington, Louisiana",30.4754702,-90.1009108
2079,4H ALARM Robotics,"Franklin, Massachusetts",42.5896205,-72.6110645
2080,Torbotics,"Hammond, Louisiana",30.5043583,-90.4611995
2081,Icarus,"Peoria, Illinois",40.6938609,-89.5891008
2083,Team BLITZ,"Conifer, Colorado",39.5233424,-105.305499
2084,Robots by the C,"Manchester, Massachusetts",42.577873,-70.7689354
2085,RoboDogs,"Vacaville, California",38.3565773,-121.9877444
2090,Buff 'n Blue,"Honolulu, Hawaii",21.304547,-157.855676
2093,Bowtie Brigade,"Portland, Oregon",45.5202471,-122.674194
2095,Direct Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
2102,Team Paradox,"Encinitas, California",33.0369867,-117.2919818
2106,The Junkyard Dogs,"Goochland, Virginia",37.7204342,-77.8837984
2107,LuluBots,"Norfolk, Virginia",36.8448348,-76.2863999
2115,Nightmares,"Mundelein, Illinois",42.263079,-88.0039653
2122,Team Tators,"Boise, Idaho",43.6166163,-116.200886
2129,Ultraviolet,"Minneapolis, Minnesota",44.9772995,-93.2654692
2130,Alpha+,"Bonners Ferry, Idaho",48.6912781,-116.31614
2135,Presentation Invasion,"nan, San Jose, California",37.3565689,-121.9011479
2136,Impossible Mission Force,"Chicago, Illinois",41.8755616,-87.6244212
2137,TORC,"Oxford, Michigan",42.8247524,-83.2646624
2141,Spartonics,"nan, Concord, California",33.887623,-80.314551
2143,Team Tobor,"Eau Claire, Wisconsin",44.811349,-91.4984941
2144,Gators,"Atherton, California",37.453773,-122.2058272
2145,HAZMATs,"Lake Fenton, Michigan",42.8461392,-83.7077293
2147,CHUCK,"Spokane, Washington",47.6571934,-117.42351
2148,Mechaknights,"Spokane, Washington",47.6571934,-117.42351
2149,CV Bearbots,"Spokane Valley, Washington",47.6571104,-117.2613936
2151,Monty Pythons,"Forest Park, Illinois",41.8794989,-87.8136997
2152,S*M*A*S*H,"Volusia County, Florida",29.0533409,-81.1310761
2158,ausTIN CANs,"Austin, Texas",30.2711286,-97.7436995
2161,Robocats,"Huntington Station, New York",40.8534318,-73.4115091
2164,2164 The Corps,"Harrisonville, Missouri",38.655124,-94.3471072
2165,Trailblazers,"Bartlesville, Oklahoma",36.7421089,-95.9528877
2167,Radical Tech,"Maryville, Missouri",40.3460468,-94.8723858
2168,Aluminum Falcons,"Groton, Connecticut",41.3501598,-72.0761998
2169,KING TeC,"Prior Lake/Savage, Minnesota",44.720704100000006,-93.38941705250966
2170,Titanium Tomahawks,"Glastonbury, Connecticut",41.7123218,-72.608146
2171,RoboDogs,"Crown Point, Indiana",41.4169806,-87.3653136
2172,Street Legal,"Lakewood, Ohio",41.4819932,-81.7981908
2175,The Fighting Calculators,"Woodbury, Minnesota",44.919896,-92.9339449
2177,The Robettes,"Mendota Heights, Minnesota",44.8835768,-93.1382749
2180,Zero Gravity,"nan, Hamilton, New Jersey",40.190796,-74.677988
2181,G.E.A.R.s (Great Engineers Awesome Robots),"Blaine, Minnesota",45.1607987,-93.2349489
2183,Tigerbots,"Boutte, Louisiana",29.9024284,-90.3881369
2186,Dogs of Steel,"Chantilly, Virginia",38.8788355,-77.40221718011088
2187,Team Volt,"nan, Conway, South Carolina",33.7953292,-79.01274319680836
2190,Team Hero,"Petal, Mississippi",31.3465627,-89.2600605
2191,Flux Core,"nan, Hamilton, New Jersey",40.190796,-74.677988
2192,YAK Attack,"Newport, Oregon",44.636755,-124.053442
2194,Fondy Fire,"Fond du Lac, Wisconsin",43.7533414,-88.4493796
2197,Las Pumas,"New Carlisle, Indiana",41.7003231,-86.5094621
2199,Robo-Lions,"Eldersburg, Maryland",39.4137459,-76.94741879611917
2202,BEAST Robotics,"Brookfield, Wisconsin",43.0578479,-88.1261984
2204,Rambots,"Alameda, California",37.6090291,-121.899142
2207,Bright Bears,"White Bear Lake, Minnesota",45.0838098,-93.0069304
2220,Blue Twilight ,"Eagan, Minnesota",44.818173,-93.1659179
2221,FHS Robodawgs,"Mandeville , Louisiana",30.3582305,-90.0657477
2224,RoboPhoenix,"DETROIT, Michigan",42.3315509,-83.0466403
2225,R.U.S.T,"Anoka, Minnesota",45.2710195,-93.2827625
2227,Tigers,"Fridley, Minnesota",45.0838291,-93.2590388
2228,CougarTech,"Honeoye Falls, New York",42.9522855,-77.5902759
2232,Deus ex Machina,"Anoka, Minnesota",45.2710195,-93.2827625
2234,Alternating Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
2239,Technocrats,"Minnetonka, Minnesota",44.9405086,-93.4638936
2240,Brute Force,"Denver, Colorado",39.7392364,-104.984862
2242,Cyber Claw,"New Orleans, Louisiana",29.9759983,-90.0782127
2246,The Army of Sum,"Johannesburg, Michigan",44.9855663,-84.4558515
2252,The Mavericks,"Milan, Ohio",41.2975519,-82.6054547
2259,1/4 Twenties,"Denver, Colorado",39.7392364,-104.984862
2261,Casa Robotics,"Longmont, Colorado",40.1672117,-105.1019287
2262,Robo-Panthers,"Holliston, Massachusetts",42.2000966,-71.4245049
2264,Wayzata Robotics,"Plymouth, Minnesota",45.0065149,-93.46651
2265,Fe Maidens,"Bronx, New York",40.8466508,-73.8785937
2333,S.C.R.E.E.C.H.,"Sapulpa, Oklahoma",36.0005035,-96.1049612
2335,Sargon,"Prairie Village, Kansas",38.9914109,-94.6332768
2337,EngiNERDs,"Grand Blanc, Michigan",42.9275277,-83.6299518
