,teamNumber,location,latitude,longitude
2892,7125,"Glen Rose , Glen Rose, Texas",32.22971255,-97.7651854189468
2893,7126,"Newmarket, New Hampshire",43.082931,-70.935974
2894,7127,"Longmeadow High, Longmeadow, Massachusetts",42.055168249999994,-72.55948191167928
2895,7133,"Farmington, New Hampshire",43.39008,-71.06575
2896,7137,"Ygnacio Valley High, Concord, California",37.934338,-122.02597791615872
2897,7138,"Fischer, Texas",29.9768804,-98.2658468
2898,7141,"Fort Madison , Fort Madison, Iowa",40.6224653,-91.3372448
2899,7142,"Des Moines, Iowa",41.5910323,-93.6046655
2900,7143,"Detroit Collegiate , Detroit, Michigan",42.35664135,-83.10317355766361
2901,7144,"Okemos, Michigan",42.7145576,-84.4127612487143
2902,7145,"Douglass Academy for Young Men, Detroit, Michigan",42.3494624,-83.08397618530333
2903,7147,"Central Academy, Ann Arbor, Michigan",42.25028895,-83.73091129537042
2904,7150,"Ogemaw Heights , West Branch, Michigan",44.3111111,-84.1263889
2905,7151,"Real Salt Lake Academy , Herriman, Utah",40.483010199999995,-111.97784405957594
2906,7152,"Boca Raton, Florida",26.3586885,-80.0830984
2907,7153,"East Catholic , Manchester, Connecticut",41.78402225,-72.55862463937615
2908,7154,"Kingsford , Kingsford, Michigan",45.8105113,-88.0979048
2909,7155,"Manton Consolidated , Manton, Michigan",44.407136550000004,-85.39692531168822
2910,7156,"Norway , Norway, Michigan",45.79135335,-87.86796649469782
2911,7157,"Brea-Olinda High, Brea, California",33.9319621,-117.87597204428342
2912,7160,"Ludington , Ludington, Michigan",44.0370758,-86.50252390436208
2913,7164,"Mount Pleasant , Providence, Rhode Island",41.8273222,-71.4483915
2914,7165,"Sandusky, Ohio",41.2951563,-83.1555438
2915,7166,"Laingsburg , Laingsburg, Michigan",42.8915011,-84.3414272401136
2916,7168,"Detroit, Michigan",42.3315509,-83.0466403
2917,7171,"Wolverine, Michigan",45.273346,-84.604476
2918,7172,"Oscoda, Michigan",44.6789109,-84.1467693
2919,7174,"Crestwood , Dearborn Heights, Michigan",42.321685450000004,-83.29428911037604
2920,7175,"Clinton , Clinton, Michigan",42.0719867,-83.9716096
2921,7178,"Walled Lake Western , Walled Lake, Michigan",42.53928155,-83.47966335498296
2922,7179,"Garland, Texas",32.912624,-96.6388833
2923,7180,"Wellstone International High, Minneapolis, Minnesota",44.9756679,-93.2774356
2924,7181,"Florence, Alabama",34.79981,-87.677251
2925,7182,"Leighton, Alabama",34.700923,-87.5289152
2926,7183,"West Career & Technical Academy, Las Vegas, Nevada",36.15753575,-115.35491719597049
2927,7185,"Glendora High, Glendora, California",34.13468345,-117.83549490815909
2928,7187,"Delton-Kellogg , Delton, Michigan",42.50204395,-85.4095014312501
2929,7188,"Regina , Warren, Michigan",42.52838695,-82.98514155539104
2930,7191,"Melvindale, Michigan",42.2825383,-83.175203
2931,7192,"Croswell-Lexington , Croswell, Michigan",43.2670705,-82.60371036281802
2932,7193,"Fort Myers , Fort Myers, Florida",26.53294975,-81.75880562612211
2933,7194,"Ridgewood , New Port Richey, Florida",28.2330352,-82.7214188
2934,7195,"Portland , Portland, Michigan",42.8896731,-84.9307308
2935,7196,"Academy of the Americas, Detroit, Michigan",42.32800605,-83.12221310300409
2936,7197,"Northwest , Jackson, Michigan",42.32998375,-84.46752444941043
2937,7198,"Monticello, Indiana",40.7453169,-86.7647343
2938,7202,"Morrice Area , Morrice, Michigan",42.84204425,-84.1775171742075
2939,7203,"Battle Creek Central , Battle Creek, Michigan",42.3263032,-85.18487630899378
2940,7204,"Prospect, Oregon",42.7509608,-122.4889244
2941,7206,"Center Line, Michigan",42.4850362,-83.0277002
2942,7208,"Charlevoix, Michigan",45.202075,-84.9676387
2943,7209,"Homer, Michigan",42.1461479,-84.8092709
2944,7210,"Greenville, Michigan",43.1775314,-85.2527987
2945,7211,"Holly , Holly, Michigan",42.8060561,-83.58004055597536
2946,7212,"Lebanon, New Hampshire",43.643032,-72.251587
2947,7213,"Gladwin , Gladwin, Michigan",43.980855,-84.486401
2948,7214,"Marana , Marana, Arizona",32.4477575,-111.2109658
2949,7215,"Hollywood, Florida",26.0112014,-80.1494901
2950,7216,"North Miami Beach Senior High, Miami, Florida",25.93099875,-80.17526817509717
2951,7218,"Bradford Academy, Southfield, Michigan",42.46368015,-83.28288600234771
2952,7219,"Olivet , Olivet, Michigan",42.4406147,-84.92375164373317
2953,7220,"Whitmore Lake, Michigan",42.4243473,-83.7658368954677
2954,7221,"Jackson , Jackson, Michigan",42.2465036,-84.4016963
2955,7222,"Parma, Michigan",42.2583711,-84.5996885
2956,7223,"Maple Valley Jr/Sr , Vermontville, Michigan",42.613091600000004,-85.0562403266867
2957,7224,"Hazel Park , Hazel Park, Michigan",42.4653969,-83.09036707839601
2958,7225,"West Highland Christian Academy, Milford, Michigan",42.6272133,-83.66252751189946
2959,7226,"Lansing, Michigan",42.7337712,-84.5553805
2960,7229,"El Camino Fundamental High, Sacramento, California",38.609145049999995,-121.36212158458807
2961,7230,"Irvine High, Irvine, California",33.70356195,-117.78073331850298
2962,7232,"Communication and Media Arts Hs, Detroit, Michigan",42.39834725,-83.20576527093468
2963,7234,"Lee , Wyoming, Michigan",42.9316934,-85.7005867
2964,7235,"Redlake, Minnesota",47.309758,-93.2580522
2965,7237,"Bridgeview, Illinois",41.7500323,-87.8042216
2966,7240,"Cambridge, Massachusetts",42.3750997,-71.1056157
2967,7243,"Denver, Colorado",39.7392364,-104.984862
2968,7244,"Atlanta, Michigan",45.0047575,-84.15197019460344
2969,7245,"San Lorenzo, California",37.673589500000006,-122.13185702134774
2970,7247,"Fair Haven, Michigan",42.6791996,-82.653803
2971,7248,"the Potter'S House, Wyoming, Michigan",42.936974500000005,-85.68672128040777
2972,7249,"Chula Vista, California",32.6400541,-117.0841955
2973,7250,"Oscoda Area , Oscoda, Michigan",44.42363055,-83.37664359950435
2974,7251,"Salamanca , Salamanca, New York",42.16068315,-78.71197667980917
2975,7254,"Potterville , Potterville, Michigan",42.6316923,-84.7397049181397
2976,7255,"Charleston, Missouri",36.9208854,-89.350631
2977,7256,"Kalamazoo, Michigan",42.291707,-85.5872286
2978,7257,"Sauk Centre, Minnesota",45.737465,-94.9525216
2979,7258,"Minneapolis, Minnesota",44.9772995,-93.2654692
2980,7259,"the Macduffie School, Granby, Massachusetts",42.2688848,-72.47392087647
2981,7260,"Rogers Heritage , Rogers, Arkansas",36.32175255,-94.12279171617928
2982,7263,"Pine Bluff, Arkansas",34.2157064,-92.0140402
2983,7264,"New Braunfels, Texas",29.7028266,-98.1257348
2984,7265,"Topsail High, Hampstead, North Carolina",34.3709884,-77.706136
2985,7266,"North Brookfield High, North Brookfield, Massachusetts",42.2772359,-72.07834910774832
2986,7268,"Boys' Club of New York, New York, New York",42.2050501,-79.4607134266301
2987,7269,"International School of Boston, Cambridge, Massachusetts",42.402401499999996,-71.13267194313906
2988,7270,"Burgaw, North Carolina",34.5521113,-77.926098
2989,7271,"Roswell, New Mexico",33.3943282,-104.5229518
2990,7272," for Environmental Studies, New York, New York",40.7679539,-73.9881627
2991,7273,"Zumbrota, Minnesota",44.29071725,-92.67089623051119
2992,7274,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
2993,7275,"Lusher Charter School, New Orleans, Louisiana",29.94487865,-90.12254414795535
2994,7288,"New Orleans, Louisiana",29.9759983,-90.0782127
2995,7289,"Fowler , Fowler, Michigan",43.0191311,-84.7322139
2996,7301,"St Maries , Saint Maries, Idaho",47.2706822,-116.5834285
2997,7303,"Haslet, Texas",32.9616819,-97.34048541765975
2998,7305,"Snow Hill, North Carolina",35.4515504,-77.6810859
2999,7306,"Epping , Epping, New Hampshire",43.0714741,-71.0603382
