,teamNumber,nameShort,location,latitude,longitude
187,,,"nan, nan, nan",29.3644727,112.3905651
190,426,Zombie Apocalypse Counter Task Force,"Bronx, New York",40.8466508,-73.8785937
191,433,Firebirds,"Mt St Joseph Academy, Flourtown, Pennsylvania",40.0939357,-75.21940193744234
192,435,Robodogs,"Raleigh, North Carolina",35.7803977,-78.6390989
193,441,DEVIL DOGS,"Heights , Houston, Texas",29.797687,-95.3984463
194,442,Redstone Robotics,"Huntsville, Alabama",34.729847,-86.5859011
195,447,Team Roboto,"Anderson, Indiana",40.1053196,-85.6802541
196,449,The Blair Robot Project,"Montgomery Blair , Silver Spring, Maryland",38.9925206,-77.0365676
197,451,The Cat Attack,"Maumee, Ohio",41.5628294,-83.6538244
198,453,Rockem Sockem Robotics,"Clinton Township, Michigan",42.5869782,-82.9200047
199,456,Siege Robotics,"Vicksburg, Mississippi",32.3528055,-90.8777342
